Time,time,range
1638389448.75148,1638389448763800914,1283
1638389448.8501933,1638389448862758030,1626
1638389448.9494865,1638389448961888384,1357
1638389449.0513046,1638389449063869256,2112
1638389449.1525235,1638389449162881005,1595
1638389449.249021,1638389449261775925,2130
1638389449.3503659,1638389449362858569,1740
1638389449.4507887,1638389449462352063,2921
1638389449.5503507,1638389449562381056,3242
1638389449.65069,1638389449662501251,2954
1638389449.750414,1638389449763151110,2336
1638389449.850931,1638389449863449388,1918
1638389449.9484797,1638389449960623590,1893
1638389450.0527923,1638389450064152822,962
1638389450.1493666,1638389450161644744,922
1638389450.2498395,1638389450262261056,1225
1638389450.3509367,1638389450363231136,1076
1638389450.4457893,1638389450458212141,1056
1638389450.551849,1638389450564271248,1493
1638389450.6514304,1638389450662069490,1449
1638389450.7526374,1638389450765210834,1385
1638389450.8448513,1638389450857324235,649
1638389450.9446757,1638389450957167379,4798
1638389451.0857387,1638389451098551166,3227
1638389451.1859682,1638389451198592858,3096
1638389451.2911756,1638389451303900409,2604
1638389451.352783,1638389451365129573,967
1638389451.4463024,1638389451458757114,1071
1638389451.550258,1638389451562788867,898
1638389451.6434677,1638389451655926226,1060
1638389451.7433467,1638389451755966043,1086
1638389451.8442519,1638389451856265717,1457
1638389451.9506385,1638389451963470612,1162
1638389452.0503542,1638389452063215983,1114
1638389452.142469,1638389452155200045,1056
1638389452.2452016,1638389452257881928,1086
1638389452.3995388,1638389452364364695,1202
1638389452.442795,1638389452455471157,963
1638389452.5526493,1638389452564330928,1168
1638389452.6422844,1638389452655012524,1293
1638389452.7435133,1638389452755888163,1190
1638389452.851534,1638389452862897000,1116
1638389452.94276,1638389452954915282,1310
1638389453.052029,1638389453064479412,1004
1638389453.1420453,1638389453154534719,998
1638389453.2528334,1638389453264686743,1120
1638389453.3522744,1638389453364544718,1383
1638389453.450645,1638389453462751145,984
1638389453.548658,1638389453553836352,939
1638389453.6521323,1638389453663244950,1054
1638389453.7428524,1638389453754977483,1197
1638389453.879904,1638389453892701630,2583
1638389453.9807181,1638389453992912957,2468
1638389454.0857172,1638389454098097207,2387
1638389454.1800263,1638389454192639420,2309
1638389454.280315,1638389454292946946,3466
1638389454.3803828,1638389454392800073,3984
1638389454.4808154,1638389454493595959,3984
1638389454.5824406,1638389454592017029,3854
1638389454.651743,1638389454663278760,2880
1638389454.737509,1638389454750004039,1516
1638389454.8719318,1638389454850018164,1176
1638389454.9384882,1638389454950283813,1167
1638389455.052051,1638389455064250046,1544
1638389455.1727092,1638389455163795287,2638
1638389455.25172,1638389455264605909,3066
1638389455.3395302,1638389455352200710,3166
1638389455.4775789,1638389455490325230,3316
1638389455.5790603,1638389455590596864,3291
1638389455.7651312,1638389455690417693,3281
1638389455.783238,1638389455794846115,3282
1638389455.8796031,1638389455890412911,3229
1638389456.06183,1638389455990368590,3186
1638389456.0780346,1638389456090524537,3134
1638389456.1777296,1638389456190708767,3061
1638389456.3577452,1638389456290990033,2925
1638389456.376697,1638389456389214677,2377
1638389456.474887,1638389456487595788,1808
1638389456.6646376,1638389456587277802,2560
1638389456.6816587,1638389456694704247,2613
1638389456.7746518,1638389456787613603,2531
1638389456.960328,1638389456894456318,2447
1638389456.9730034,1638389456985393276,2384
1638389457.0768409,1638389457086996328,2362
1638389457.262027,1638389457185186799,2360
1638389457.2968175,1638389457297651012,2374
1638389457.373001,1638389457385795574,2377
1638389457.5634804,1638389457485926515,2377
1638389457.5733194,1638389457586004849,2371
1638389457.6737764,1638389457686278766,2376
1638389457.8562305,1638389457784392619,2375
1638389457.8762782,1638389457887236831,2375
1638389457.9720702,1638389457984832426,2379
1638389458.1732004,1638389458084820075,2388
1638389458.1781874,1638389458183224251,2396
1638389458.286949,1638389458283298518,2421
1638389458.4540157,1638389458383701552,2459
1638389458.4770672,1638389458490082774,2490
1638389458.5708172,1638389458583877274,2534
1638389458.7483451,1638389458684063526,2579
1638389458.7708511,1638389458783971065,2626
1638389458.8688486,1638389458881934436,2676
1638389459.0941944,1638389458983709055,2661
1638389459.0997992,1638389459081680028,2457
1638389459.1689615,1638389459181467764,1692
1638389459.3175879,1638389459281433531,1484
1638389459.5199711,1638389459350515962,1451
1638389459.5222483,1638389459482079270,1533
1638389459.5509064,1638389459563775821,1835
1638389459.782771,1638389459682058150,3026
1638389459.8154466,1638389459781859116,3259
1638389459.8695555,1638389459882534349,3356
1638389459.9699798,1638389459982913263,3433
1638389460.1253276,1638389460081761362,3522
1638389460.1687999,1638389460181744834,3634
1638389460.2514515,1638389460263995160,3535
1638389460.4687066,1638389460363917483,3344
1638389460.5586302,1638389460463892517,2190
1638389460.5586572,1638389460550207230,958
1638389460.6516724,1638389460663914516,1080
1638389460.8142915,1638389460750797436,1031
1638389460.8390105,1638389460850962585,1254
1638389460.9516208,1638389460964775293,1206
1638389461.1603463,1638389461050882284,984
1638389461.205454,1638389461150982216,1701
1638389461.2381482,1638389461251169757,2257
1638389461.3519888,1638389461365047047,3939
1638389461.4998565,1638389461465042859,4327
1638389461.5644505,1638389461577231517,4439
1638389461.6641767,1638389461677364315,4128
1638389461.8447542,1638389461777100999,2680
1638389461.8639088,1638389461877126552,2753
1638389461.9640124,1638389461977208567,2812
1638389462.1900914,1638389462076797739,2911
1638389462.1918585,1638389462176987620,2991
1638389462.2688694,1638389462251961453,1243
1638389462.353401,1638389462365112554,1206
1638389462.5359218,1638389462452152298,1090
1638389462.5558176,1638389462565470804,604
1638389462.6530771,1638389462664995544,959
1638389462.8864512,1638389462765241470,1015
1638389462.9650521,1638389462850086200,1261
1638389462.9684079,1638389462976242793,3464
1638389463.0613773,1638389463074166611,3583
1638389463.1796472,1638389463175600305,3621
1638389463.2612405,1638389463274012638,3711
1638389463.3611667,1638389463373929479,3789
1638389463.4842246,1638389463451253957,4328
1638389463.5392182,1638389463551672491,243
1638389463.639553,1638389463651989979,320
1638389463.7812674,1638389463751770875,385
1638389463.8522797,1638389463865137763,757
1638389464.0773833,1638389463952142815,1344
1638389464.0832236,1638389464051927980,1270
1638389464.1527102,1638389464165107770,1354
1638389464.2395113,1638389464251975832,1707
1638389464.3738859,1638389464365066034,1445
1638389464.4168367,1638389464429389288,1164
1638389464.5165007,1638389464529392431,1423
1638389464.6164436,1638389464629143113,1575
1638389464.716858,1638389464729400072,1247
1638389464.8163745,1638389464829382433,1353
1638389464.9519727,1638389464929005661,1772
1638389465.0214021,1638389465033814426,1094
1638389465.1161675,1638389465129427381,1670
1638389465.2184262,1638389465228907003,1989
1638389465.3161845,1638389465329320268,1013
1638389465.4161437,1638389465428668112,999
1638389465.5152001,1638389465528449521,1003
1638389465.6161058,1638389465628719393,4573
1638389465.7169354,1638389465728590963,5064
1638389465.8160863,1638389465828848282,5076
1638389465.9157207,1638389465928578022,5182
1638389466.01752,1638389466029175463,5200
1638389466.1173863,1638389466130100835,1332
1638389466.2160578,1638389466228904895,1399
1638389466.3165548,1638389466328875477,2378
1638389466.415748,1638389466429033464,1901
1638389466.5159965,1638389466529321719,1436
1638389466.6121044,1638389466625087855,1587
1638389466.7558248,1638389466768929961,213
1638389466.8557045,1638389466868836216,176
1638389466.9560347,1638389466969163588,206
1638389467.0573623,1638389467070545596,253
1638389467.1570842,1638389467169933225,331
1638389467.2107415,1638389467224102853,1246
1638389467.3107915,1638389467324002750,1517
1638389467.411086,1638389467424126304,1361
1638389467.5108204,1638389467523993594,1392
1638389467.6806693,1638389467623699157,1640
1638389467.9100232,1638389467723794950,1753
1638389467.9100509,1638389467823693023,1663
1638389468.7343936,1638389467924176284,1596
1638389468.7344081,1638389468023715275,1370
1638389468.7344716,1638389468121282646,1509
1638389468.7344773,1638389468221999093,1380
1638389468.7344816,1638389468325222966,1350
1638389468.7344854,1638389468422666528,1507
1638389468.734489,1638389468522237445,1361
1638389468.7344933,1638389468621952848,1719
1638389468.734495,1638389468721979362,1755
1638389469.1542466,1638389468821728256,1544
1638389469.154254,1638389468921701069,1711
1638389469.154259,1638389469019576686,1378
1638389469.1542883,1638389469120960560,1671
1638389469.2078173,1638389469221209998,1536
1638389469.3074138,1638389469320819090,1328
1638389469.405404,1638389469418765644,1754
1638389469.5055835,1638389469518972893,1600
1638389469.9985404,1638389469619118315,1592
1638389469.9985511,1638389469719209724,1565
1638389469.9985545,1638389469819558178,1558
1638389469.998558,1638389469917511608,1205
1638389470.0042748,1638389470017553691,1297
1638389470.1045406,1638389470117811719,922
1638389470.2040899,1638389470217534980,1067
1638389470.304469,1638389470317898170,2288
1638389470.4054859,1638389470416372249,1634
1638389470.5551157,1638389470568329767,762
1638389470.6032925,1638389470616695952,751
1638389470.8070962,1638389470763833576,642
1638389470.8452768,1638389470858595477,624
1638389470.9038205,1638389470917142885,708
1638389471.003826,1638389471017413413,618
1638389471.1063378,1638389471119827387,481
1638389471.20389,1638389471217434905,640
1638389471.3066742,1638389471319717517,488
1638389471.404291,1638389471417662293,610
1638389471.506274,1638389471517912453,377
1638389471.6457174,1638389471658847551,3987
1638389471.7498698,1638389471763013702,3825
1638389471.8518348,1638389471864467988,4192
1638389471.9016023,1638389471914255134,1191
1638389472.0000474,1638389472013588473,969
1638389472.1001766,1638389472113357405,1140
1638389472.247922,1638389472260580803,3302
1638389472.3450751,1638389472357821839,3186
1638389472.4520543,1638389472464475358,3116
1638389472.5518315,1638389472564583735,3022
1638389472.6516376,1638389472664934938,2922
1638389472.7446764,1638389472757383062,2848
1638389472.8541727,1638389472865595466,1875
1638389472.898801,1638389472912244056,1095
1638389473.0072446,1638389473020781894,1072
1638389473.0987527,1638389473112087974,1078
1638389473.1993935,1638389473212650590,1491
1638389473.2993896,1638389473312870063,3329
1638389473.398729,1638389473412212718,2941
1638389473.5521197,1638389473565431119,1944
1638389473.6524627,1638389473665994673,1796
1638389473.7414176,1638389473754665768,1630
1638389473.8526986,1638389473866224649,1473
1638389473.8951082,1638389473908717025,1590
1638389473.9949949,1638389474008571114,2685
1638389474.0956738,1638389474109079609,2527
1638389474.1954145,1638389474208611229,1414
1638389474.2948587,1638389474308503181,693
1638389474.3953269,1638389474408979278,4166
1638389474.495413,1638389474508982851,2297
1638389474.640818,1638389474654233788,830
1638389474.7519772,1638389474765045386,606
1638389474.8404815,1638389474854020609,610
1638389474.9516783,1638389474964789079,406
1638389474.9951692,1638389475007411773,1067
1638389475.094255,1638389475107831665,762
1638389475.1943417,1638389475207931385,253
1638389475.294191,1638389475307690513,242
1638389475.392168,1638389475405820961,336
1638389475.4919705,1638389475505570557,422
1638389475.5921419,1638389475605491569,387
1638389475.6937578,1638389475707337111,365
1638389475.793335,1638389475806934407,261
1638389475.8946514,1638389475908163197,478
1638389475.995417,1638389476006158325,319
1638389476.0924652,1638389476106180901,631
1638389476.1938052,1638389476206579747,1347
1638389476.2953994,1638389476309013233,2838
1638389476.3921607,1638389476405243471,1181
1638389476.5550609,1638389476505181772,937
1638389476.5931082,1638389476605942721,1271
1638389476.6931431,1638389476706299429,1371
1638389476.7926042,1638389476806195697,1195
1638389476.8933625,1638389476906292912,1599
1638389476.9945643,1638389477006398513,1553
1638389477.089136,1638389477102426966,1281
1638389477.188775,1638389477202363492,1046
1638389477.2899818,1638389477303647694,1485
1638389477.3890393,1638389477402735321,1701
1638389477.4902081,1638389477503129371,1460
1638389477.5885658,1638389477602215800,1983
1638389477.6902869,1638389477702953046,1825
1638389477.7878141,1638389477801477153,1648
1638389477.8876197,1638389477901269348,1231
1638389477.9875834,1638389478001280097,1316
1638389478.0858452,1638389478099479183,1353
1638389478.1863651,1638389478199973964,1099
1638389478.2862785,1638389478299651514,762
1638389478.385831,1638389478399571212,587
1638389478.48739,1638389478501141311,835
1638389478.5874946,1638389478601212945,985
1638389478.6858869,1638389478699628709,1131
1638389478.786786,1638389478799271934,1199
1638389478.8960288,1638389478908313212,1452
1638389478.9865088,1638389478997292588,1561
1638389479.0851004,1638389479098441307,2052
1638389479.183931,1638389479197726125,1893
1638389479.2847176,1638389479298474353,1547
1638389479.3892853,1638389479402939134,3216
1638389479.487424,1638389479500339007,3788
1638389479.5831285,1638389479596740389,3411
1638389479.6829674,1638389479696631853,3583
1638389479.7835,1638389479796825885,3434
1638389479.8863935,1638389479896663076,3165
1638389479.9829223,1638389479996628086,1258
1638389480.0826855,1638389480096115462,1495
1638389480.197055,1638389480196091562,1272
1638389480.2820537,1638389480295916457,1355
1638389480.3817773,1638389480395619730,1088
1638389480.4799786,1638389480493824903,1133
1638389480.5834026,1638389480596364785,975
1638389480.6825087,1638389480695804034,1177
1638389480.7809646,1638389480794813572,2064
1638389480.881478,1638389480894411475,1338
1638389480.9810765,1638389480994588159,1172
1638389481.0814428,1638389481094572486,1115
1638389481.180707,1638389481194497330,1420
1638389481.2912624,1638389481295121221,1126
1638389481.3889797,1638389481401671001,1897
1638389481.4800746,1638389481493932677,1118
1638389481.5814195,1638389481595075763,985
1638389481.682037,1638389481695565949,980
1638389481.7908444,1638389481804010778,864
1638389481.8776996,1638389481891289637,982
1638389481.9814684,1638389481991723206,829
1638389482.082726,1638389482096420592,1029
1638389482.1770399,1638389482190519341,1199
1638389482.29666,1638389482290668881,921
1638389482.3768864,1638389482390773731,658
1638389482.4777935,1638389482490808994,740
1638389482.6170495,1638389482630409900,1741
1638389482.7168744,1638389482730292707,1714
1638389482.8166773,1638389482830150148,1620
1638389482.91664,1638389482930335940,1601
1638389483.0169003,1638389483030641164,1538
1638389483.1169796,1638389483130664287,1418
1638389483.1743932,1638389483187736640,1590
1638389483.2742543,1638389483287999985,1502
1638389483.37454,1638389483388060610,1336
1638389483.474674,1638389483488309370,1495
1638389483.577123,1638389483588350619,1190
1638389483.6768422,1638389483687721051,1124
1638389483.7726142,1638389483786211437,1389
1638389483.8727045,1638389483886680000,1057
1638389483.9757078,1638389483986649058,1166
1638389484.073576,1638389484087325494,5067
1638389484.1719387,1638389484185461951,4907
1638389484.273026,1638389484286621225,4955
1638389484.3716917,1638389484385340890,978
1638389484.4756405,1638389484485562561,3375
1638389484.57113,1638389484584653340,3627
1638389484.6719077,1638389484685142422,3522
1638389484.76977,1638389484783548059,3088
1638389484.9136548,1638389484927090884,3342
1638389485.0141943,1638389485026386985,3257
1638389485.1121442,1638389485125780016,3110
1638389485.2118866,1638389485225922148,3044
1638389485.3119655,1638389485325980735,3002
1638389485.4131463,1638389485426024842,2930
1638389485.4690478,1638389485482728317,2685
1638389485.6134293,1638389485624457082,3036
1638389485.7134514,1638389485724590360,2953
1638389485.8107607,1638389485824769422,2815
1638389485.869889,1638389485883586134,2705
1638389485.9692159,1638389485983121412,1447
1638389486.0702574,1638389486083759923,1314
1638389486.1697981,1638389486183735845,1541
1638389486.2723773,1638389486283354613,980
1638389486.369197,1638389486382169693,977
1638389486.4717996,1638389486482430162,955
1638389486.5688183,1638389486582764697,884
1638389486.669252,1638389486682990685,901
1638389486.769619,1638389486782768576,976
1638389486.866696,1638389486880051647,1024
1638389486.9667878,1638389486979490198,1090
1638389487.066569,1638389487080080785,795
1638389487.1660602,1638389487179880028,742
1638389487.307741,1638389487321616440,841
1638389487.4119608,1638389487425889566,1732
1638389487.5072365,1638389487520823968,1719
1638389487.607496,1638389487620568885,1639
1638389487.7060137,1638389487718861746,1598
1638389487.8055887,1638389487819414519,1578
1638389487.9056165,1638389487919399084,1474
1638389487.964922,1638389487978202823,1431
1638389488.0672443,1638389488078195147,1557
1638389488.1640258,1638389488177791042,1472
1638389488.2641869,1638389488277946290,1244
1638389488.3639607,1638389488377812304,1371
1638389488.463882,1638389488477398824,1132
1638389488.565586,1638389488577346197,1069
1638389488.6614919,1638389488675294453,1467
1638389488.7613854,1638389488774979051,889
1638389488.861338,1638389488875023981,886
1638389488.964129,1638389488974920673,5087
1638389489.0624194,1638389489075294680,4891
1638389489.161509,1638389489175292000,4902
1638389489.2869413,1638389489275362553,1173
1638389489.361301,1638389489375142465,1795
1638389489.5019083,1638389489515922670,3752
1638389489.6023066,1638389489616161878,3595
1638389489.659378,1638389489673261929,3089
1638389489.759351,1638389489773156430,3288
1638389489.9007905,1638389489914289988,3351
1638389490.004418,1638389490017844891,3226
1638389490.1004815,1638389490114562971,3117
1638389490.2013986,1638389490214926609,3020
1638389490.3010921,1638389490314856109,2986
1638389490.401777,1638389490414754149,2912
1638389490.458565,1638389490471209060,2750
1638389490.5567956,1638389490570972613,3012
1638389490.6998038,1638389490713442018,2966
1638389490.7993371,1638389490813426573,2855
1638389490.859865,1638389490871991387,2713
1638389490.9591346,1638389490972101157,1812
1638389491.058166,1638389491071963828,1489
1638389491.1581218,1638389491172074011,1234
1638389491.2573562,1638389491270945744,984
1638389491.3572922,1638389491371229165,1082
1638389491.457246,1638389491471282262,1072
1638389491.5570793,1638389491571246969,1135
1638389491.6557896,1638389491669773996,1066
1638389491.755818,1638389491769694586,1021
1638389491.8576684,1638389491871384592,1030
1638389491.956975,1638389491971198353,661
1638389492.0587435,1638389492071225092,704
1638389492.2084389,1638389492221861429,1726
1638389492.300359,1638389492313412667,1652
1638389492.399452,1638389492413003653,1580
1638389492.4952343,1638389492508359676,1557
1638389492.5944653,1638389492608426885,1420
1638389492.6684604,1638389492669638866,1636
1638389492.7531388,1638389492766959211,1479
1638389492.855853,1638389492869541292,1072
1638389492.9569154,1638389492970244264,873
1638389493.0558026,1638389493066779253,1822
1638389493.1529164,1638389493166708066,1270
1638389493.2524128,1638389493266693600,958
1638389493.3919163,1638389493406068713,227
1638389493.4582157,1638389493469250066,5009
1638389493.5559518,1638389493569770577,4949
1638389493.650935,1638389493665097428,1144
1638389493.7921672,1638389493765093120,3520
1638389493.8558295,1638389493869149025,3654
1638389493.955384,1638389493969349259,3916
1638389494.0911157,1638389494105449455,3574
1638389494.1912801,1638389494205546503,3395
1638389494.291211,1638389494305515158,3290
1638389494.3896046,1638389494403761588,3172
1638389494.4900484,1638389494504149119,3107
1638389494.5904067,1638389494604552850,3050
1638389494.6905954,1638389494704861210,3024
1638389494.7904086,1638389494804731840,3030
1638389494.890004,1638389494904039419,3027
1638389494.9892566,1638389495003039273,3031
1638389495.0890698,1638389495103332317,3037
1638389495.1896777,1638389495203817090,3014
1638389495.2894723,1638389495303790326,3017
1638389495.3889017,1638389495403149884,3015
1638389495.4893496,1638389495503441157,3023
1638389495.591529,1638389495604267198,3034
1638389495.6872125,1638389495701475549,3019
1638389495.7874641,1638389495801751717,3021
1638389495.8878505,1638389495901790217,3024
1638389495.987527,1638389496001593704,3018
1638389496.0871732,1638389496101527403,3022
1638389496.187442,1638389496201422819,3008
1638389496.2881944,1638389496301668878,3013
1638389496.3867629,1638389496400956502,3023
1638389496.4867697,1638389496500809520,3027
1638389496.5872915,1638389496600872132,3027
1638389496.6881297,1638389496702401332,3021
1638389496.787095,1638389496800469880,3023
1638389496.8865054,1638389496900558327,3003
1638389496.9869432,1638389497000624117,3006
1638389497.0872245,1638389497100526509,2965
1638389497.1866114,1638389497200371659,2897
1638389497.2861245,1638389497300392911,2829
1638389497.3861847,1638389497400514846,2746
1638389497.4863214,1638389497500531255,2667
1638389497.583831,1638389497598161809,2628
1638389497.6841743,1638389497698188635,2509
1638389497.7844708,1638389497798243795,2303
1638389497.884096,1638389497898335260,2119
1638389497.984316,1638389497998644757,2106
1638389498.053973,1638389498067878606,2164
1638389498.1541946,1638389498167558796,2317
1638389498.303819,1638389498300821220,2183
1638389498.3826241,1638389498397032999,2270
1638389498.4547305,1638389498468140540,2475
1638389498.5895605,1638389498566299764,1220
1638389498.6519322,1638389498666403570,1853
1638389498.7833586,1638389498797757249,3387
1638389498.8845403,1638389498898328214,3289
1638389498.9824958,1638389498996350609,4328
1638389499.043677,1638389499057483718,611
1638389499.1431868,1638389499157483036,939
1638389499.2433012,1638389499257540794,995
1638389499.3427043,1638389499356669025,674
1638389499.4438868,1638389499458088990,1743
1638389499.5547736,1638389499568812674,2036
1638389499.6419961,1638389499656320606,838
1638389499.7437048,1638389499757260599,792
1638389499.840769,1638389499854982818,1037
1638389499.9514136,1638389499965680823,1307
1638389500.0393054,1638389500053270112,993
1638389500.1515121,1638389500165565385,1092
1638389500.239127,1638389500252963570,1312
1638389500.3387449,1638389500352638128,1050
1638389500.4397564,1638389500453438839,972
1638389500.5387273,1638389500552478781,1066
1638389500.639405,1638389500652981038,1004
1638389500.7514486,1638389500765784255,1102
1638389500.838944,1638389500852400940,1305
1638389500.9384515,1638389500952655633,1244
1638389501.051234,1638389501065271702,1106
1638389501.1378767,1638389501152248403,1232
1638389501.2395968,1638389501253545075,1232
1638389501.351398,1638389501365902483,1096
1638389501.454089,1638389501468158111,902
1638389501.5394144,1638389501553652234,3933
1638389501.6765535,1638389501691064864,2138
1638389501.7771642,1638389501791421434,2003
1638389501.8767402,1638389501891088905,1890
1638389501.9769976,1638389501991623245,1828
1638389502.0799632,1638389502091743237,1808
1638389502.177921,1638389502192097773,1809
1638389502.2780428,1638389502292596222,1812
1638389502.3766856,1638389502390907317,1811
1638389502.4769611,1638389502491434310,1791
1638389502.579897,1638389502591636702,1888
1638389502.652747,1638389502666612666,3592
1638389502.7764437,1638389502790085029,3695
1638389502.8394096,1638389502854013279,3357
1638389502.95358,1638389502967865970,1542
1638389503.0660517,1638389503068441349,972
1638389503.1401064,1638389503154513205,620
1638389503.2396595,1638389503254103844,527
1638389503.34052,1638389503354163829,423
1638389503.4402432,1638389503454209387,4518
1638389503.5394025,1638389503553654237,530
1638389503.640168,1638389503654569632,3991
1638389503.740338,1638389503754296319,5039
1638389503.8425124,1638389503856531992,4221
1638389503.9410985,1638389503955071377,4296
1638389504.0537362,1638389504068357627,564
1638389504.1549642,1638389504168838726,1010
1638389504.2595117,1638389504267036736,4553
1638389504.3527932,1638389504367132137,4363
1638389504.4530177,1638389504467104824,4345
1638389504.5547557,1638389504568856041,2198
1638389504.6690888,1638389504683364802,2322
1638389504.7548347,1638389504767920587,2292
1638389504.8536837,1638389504868132609,2213
1638389504.9536812,1638389504968176340,2103
1638389505.0401173,1638389505054828848,2593
1638389505.1537938,1638389505168172649,2396
1638389505.3158667,1638389505254902920,1705
1638389505.353827,1638389505368175519,1412
1638389505.4538834,1638389505468147577,1136
1638389505.5546296,1638389505568166513,1244
1638389505.6556838,1638389505670221909,1404
1638389505.7554543,1638389505769756758,1832
1638389505.8426728,1638389505856723812,2544
1638389505.9423237,1638389505956824367,2390
1638389506.041632,1638389506056113523,2351
1638389506.1557837,1638389506170492374,1170
1638389506.241604,1638389506255941690,929
1638389506.340097,1638389506354098807,1169
1638389506.440939,1638389506455062685,1218
1638389506.5525541,1638389506567050266,1018
1638389506.6577103,1638389506667113940,783
1638389506.7575753,1638389506770360282,801
1638389506.842605,1638389506856952887,4169
1638389506.9387207,1638389506952985049,4157
1638389507.0393758,1638389507053844649,3976
1638389507.1408246,1638389507154268236,3622
1638389507.2541008,1638389507268137734,3104
1638389507.3642597,1638389507378777844,2552
1638389507.4642396,1638389507478775575,2479
1638389507.567214,1638389507581781640,2450
1638389507.6653156,1638389507679857760,2095
1638389507.7406075,1638389507755067111,2595
1638389507.8535855,1638389507868350068,2867
1638389507.9407563,1638389507955439312,1504
1638389508.0540326,1638389508068490119,1090
1638389508.1646528,1638389508179241065,1998
1638389508.2650604,1638389508279762883,1843
1638389508.366346,1638389508380313140,1719
1638389508.4405231,1638389508455245287,1737
1638389508.5612764,1638389508575632310,3521
1638389508.6608903,1638389508675309708,3483
1638389508.754851,1638389508768362646,3354
1638389508.8182871,1638389508832341929,1885
1638389508.9399807,1638389508954279085,1106
1638389509.0179574,1638389509032263265,1218
1638389509.1174629,1638389509132083064,756
1638389509.2183714,1638389509232977242,1214
1638389509.3173525,1638389509332093306,4675
1638389509.4174871,1638389509432182755,2662
1638389509.5584385,1638389509573189445,2296
1638389509.6170635,1638389509631794851,2101
1638389509.715192,1638389509729852683,2504
1638389509.8150795,1638389509829834105,2792
1638389509.974791,1638389509929734429,1404
1638389510.0145288,1638389510029323226,991
1638389510.1147847,1638389510129630131,1606
1638389510.2153585,1638389510229959797,1721
1638389510.315653,1638389510330455202,2535
1638389510.4135077,1638389510428399327,3538
1638389510.5146377,1638389510528785559,994
1638389510.6140583,1638389510628858337,980
1638389510.714177,1638389510728925177,1123
1638389510.8141656,1638389510828986340,1139
1638389510.9146678,1638389510929065785,868
1638389511.056023,1638389511027623535,894
1638389511.1151953,1638389511127945699,1096
1638389511.213424,1638389511227940189,4151
1638389511.354264,1638389511368461637,3887
1638389511.412497,1638389511427254914,3659
1638389511.557628,1638389511571962103,2601
1638389511.654589,1638389511668780541,2463
1638389511.754259,1638389511768732894,2441
1638389511.8589199,1638389511872982553,1918
1638389511.912639,1638389511927070689,2899
1638389512.0168464,1638389512028064241,3097
1638389512.1122777,1638389512127170661,1232
1638389512.2110505,1638389512225881122,789
1638389512.3568494,1638389512371187296,1898
1638389512.4539785,1638389512468225222,1756
1638389512.5529857,1638389512567472796,1976
1638389512.6609392,1638389512675488013,3513
1638389512.7528548,1638389512767394631,3543
1638389512.812051,1638389512826717934,3235
1638389512.9124339,1638389512926872689,1861
1638389513.009289,1638389513024257040,1029
1638389513.1075032,1638389513122436690,821
1638389513.2074268,1638389513222014173,501
1638389513.3071558,1638389513321935268,1288
1638389513.4072123,1638389513422091323,4086
1638389513.5075412,1638389513522431085,2509
1638389513.6520212,1638389513666771580,2236
1638389513.7088778,1638389513722637305,1895
1638389513.8074968,1638389513822403339,841
1638389513.9055011,1638389513920417720,877
