Time,time,range
1638389450.6396456,1638389450651185616,3765
1638389450.754053,1638389450766204690,1895
1638389450.8371713,1638389450849568135,2302
1638389450.937778,1638389450949298669,2155
1638389451.050141,1638389451062403835,2280
1638389451.1372979,1638389451149682541,2968
1638389451.2521458,1638389451264495609,3373
1638389451.353625,1638389451366329326,3184
1638389451.438536,1638389451451264884,2852
1638389451.5509841,1638389451563784026,2814
1638389451.6377494,1638389451650225915,2835
1638389451.7395637,1638389451750416626,2534
1638389451.8375082,1638389451850020638,2875
1638389451.9517107,1638389451964471083,2654
1638389452.051668,1638389452064211037,2791
1638389452.1367755,1638389452149337851,2593
1638389452.239491,1638389452251113904,2559
1638389452.398132,1638389452365331883,2768
1638389452.4151344,1638389452427996174,2794
1638389452.5155833,1638389452528119950,2520
1638389452.6132932,1638389452625733953,2580
1638389452.7149625,1638389452727312651,2795
1638389452.814327,1638389452827087085,2423
1638389452.9134796,1638389452925440399,2860
1638389453.0108862,1638389453023440985,2725
1638389453.1095598,1638389453122257758,2745
1638389453.2089775,1638389453221864626,2612
1638389453.3095315,1638389453319605038,2730
1638389453.4072773,1638389453420043930,2480
1638389453.5485942,1638389453518085035,2673
1638389453.6055803,1638389453618436683,3100
1638389453.7058363,1638389453716854944,3602
1638389453.8071404,1638389453817175601,3720
1638389453.9019399,1638389453914831373,3755
1638389454.0045745,1638389454016944470,3219
1638389454.1052363,1638389454114859262,2106
1638389454.1999347,1638389454212739573,1938
1638389454.300988,1638389454313491082,1863
1638389454.4005377,1638389454413175137,1180
1638389454.5777092,1638389454511358694,1737
1638389454.5997336,1638389454609672362,1361
1638389454.698996,1638389454710835716,1543
1638389454.8718514,1638389454809753114,1006
1638389454.898515,1638389454911206588,1253
1638389455.0001621,1638389455009015749,1138
1638389455.1725783,1638389455109065601,1595
1638389455.191794,1638389455203878345,1656
1638389455.290911,1638389455303729905,1532
1638389455.4685278,1638389455402955076,1941
1638389455.4899137,1638389455502939768,1674
1638389455.5902286,1638389455601520842,1593
1638389455.7653906,1638389455700852686,2576
1638389455.7870398,1638389455799806019,2490
1638389455.8857136,1638389455898661379,1489
1638389456.0618343,1638389455996453972,2906
1638389456.0836015,1638389456096616222,1815
1638389456.1894662,1638389456196764147,2400
1638389456.35781,1638389456294906026,3190
1638389456.3852925,1638389456397597110,3582
1638389456.4830527,1638389456495768626,3192
1638389456.664714,1638389456594030303,2159
1638389456.689195,1638389456701951879,2099
1638389456.781552,1638389456794552729,1448
1638389456.9604685,1638389456897579300,1990
1638389456.9802985,1638389456993090516,2220
1638389457.07901,1638389457091788723,1783
1638389457.2620668,1638389457187944553,2567
1638389457.2983532,1638389457311055539,1701
1638389457.3739083,1638389457386893134,1993
1638389457.5634642,1638389457487054597,2358
1638389457.5707781,1638389457583479556,1918
1638389457.6712332,1638389457683743212,2184
1638389457.855829,1638389457781682837,1869
1638389457.871898,1638389457884623096,1799
1638389457.9669693,1638389457979951850,1835
1638389458.1731887,1638389458079985021,2049
1638389458.1781723,1638389458178333882,2352
1638389458.2867923,1638389458278483882,2201
1638389458.4540071,1638389458376592938,2055
1638389458.4688308,1638389458481872591,2831
1638389458.563689,1638389458576750483,1824
1638389458.7483299,1638389458675738701,1294
1638389458.7628899,1638389458775714889,806
1638389458.863767,1638389458875957134,2287
1638389459.0941246,1638389458972715075,3003
1638389459.0988817,1638389459070602658,2470
1638389459.1595056,1638389459171780053,3931
1638389459.317569,1638389459270301523,1143
1638389459.519968,1638389459369029307,3354
1638389459.5199726,1638389459468927309,4088
1638389459.5609438,1638389459573266073,2430
1638389459.7827578,1638389459666711383,3584
1638389459.8154733,1638389459766363800,2524
1638389459.8564043,1638389459868855537,1624
1638389459.956559,1638389459969647494,2727
1638389460.1252773,1638389460063655749,2494
1638389460.1485987,1638389460161748233,2257
1638389460.2520854,1638389460264988131,2347
1638389460.468783,1638389460364904620,1681
1638389460.558533,1638389460464837255,1276
1638389460.5585527,1638389460559859261,829
1638389460.6519852,1638389460664906600,857
1638389460.8143108,1638389460759242476,655
1638389460.8465962,1638389460859574977,1150
1638389460.9533532,1638389460965784670,1706
1638389461.1603599,1638389461055122252,1385
1638389461.2054756,1638389461155105043,1662
1638389461.2422779,1638389461255297115,1363
1638389461.3530993,1638389461366040434,1865
1638389461.499859,1638389461466028121,1381
1638389461.5518305,1638389461564958146,2105
1638389461.6498406,1638389461662857595,1822
1638389461.8447022,1638389461751717858,2102
1638389461.8517992,1638389461864790261,2202
1638389461.9516485,1638389461964862223,2787
1638389462.039267,1638389462051629507,2767
1638389462.1901028,1638389462165056768,3128
1638389462.2689059,1638389462252956247,3476
1638389462.35408,1638389462366816812,3440
1638389462.536072,1638389462453092245,3270
1638389462.5558894,1638389462566282514,3016
1638389462.653157,1638389462665993515,2944
1638389462.8865325,1638389462781471407,3164
1638389462.9662788,1638389462851075003,3131
1638389462.966298,1638389462963248864,3123
1638389463.037758,1638389463050618624,3043
1638389463.1796384,1638389463150249095,2229
1638389463.2512481,1638389463263571190,1614
1638389463.3510432,1638389463363873781,2000
1638389463.4842343,1638389463452241093,1823
1638389463.5399542,1638389463552601395,1724
1638389463.6402502,1638389463652995970,1841
1638389463.781301,1638389463752770356,1533
1638389463.8536994,1638389463866156568,2298
1638389463.916261,1638389463928959535,1936
1638389464.080157,1638389464028733815,2162
1638389464.1154158,1638389464128675028,2081
1638389464.213992,1638389464226656917,1052
1638389464.3738244,1638389464326461091,1700
1638389464.4154036,1638389464427236255,3700
1638389464.5134695,1638389464525524150,3763
1638389464.612568,1638389464625291083,3662
1638389464.7131724,1638389464725508509,3677
1638389464.8135648,1638389464825516913,3551
1638389464.9519415,1638389464920122995,3108
1638389465.0073986,1638389465020026966,2730
1638389465.1054304,1638389465118379547,2740
1638389465.207378,1638389465217842658,3411
1638389465.3045638,1638389465317816160,2182
1638389465.4049773,1638389465417863885,1610
1638389465.502763,1638389465515392204,1709
1638389465.602399,1638389465615241116,1625
1638389465.7001624,1638389465713106901,1506
1638389465.7997403,1638389465812743406,1181
1638389465.899606,1638389465913013747,1113
1638389465.9984298,1638389466011273771,1057
1638389466.0973914,1638389466110580775,963
1638389466.1976202,1638389466210665686,1465
1638389466.2964747,1638389466309191502,1266
1638389466.3966496,1638389466409049317,907
1638389466.4962416,1638389466509380543,991
1638389466.5919778,1638389466605052664,972
1638389466.6926694,1638389466705609943,888
1638389466.7916303,1638389466803722925,977
1638389466.89087,1638389466903959041,639
1638389466.995223,1638389467001660438,1293
1638389467.0927303,1638389467102999318,654
1638389467.188843,1638389467201632115,1781
1638389467.286788,1638389467299671495,679
1638389467.3868496,1638389467399891044,1381
1638389467.4845085,1638389467497516183,2536
1638389467.6772368,1638389467597256800,1681
1638389467.9077027,1638389467698286809,2190
1638389467.9077291,1638389467795127895,2892
1638389467.9077487,1638389467895306921,1709
1638389468.2102861,1638389467992805699,1312
1638389468.2102952,1638389468092660850,3964
1638389468.2103257,1638389468193023111,2802
1638389469.0431557,1638389468300369028,2467
1638389469.0431662,1638389468392322764,1534
1638389469.0431743,1638389468492057283,2516
1638389469.043182,1638389468591811230,2677
1638389469.0431883,1638389468687203485,3110
1638389469.0431938,1638389468786800340,1001
1638389469.0432227,1638389468886742318,2121
1638389469.0432603,1638389468984567828,2266
1638389469.1563954,1638389469084337398,3815
1638389469.172729,1638389469185562409,1549
1638389469.2681537,1638389469281557766,1379
1638389469.3684883,1638389469381540992,2891
1638389469.4665673,1638389469479703860,1042
1638389469.5665944,1638389469579850376,1994
1638389469.6690652,1638389469679822925,1054
1638389469.7679095,1638389469778182834,1361
1638389469.8652835,1638389469878812866,1095
1638389469.9637098,1638389469976122980,1681
1638389470.0632465,1638389470076342570,2436
1638389470.1635895,1638389470175965929,2817
1638389470.2679145,1638389470275589080,1579
1638389470.3622098,1638389470375095141,1706
1638389470.4639258,1638389470476782986,1806
1638389470.559767,1638389470572388682,582
1638389470.6578476,1638389470671106941,1444
1638389470.8071778,1638389470769728788,1928
1638389470.856253,1638389470869604817,1820
1638389470.9562693,1638389470968619081,1648
1638389471.053793,1638389471067211340,1815
1638389471.1557002,1638389471168474888,1655
1638389471.2532923,1638389471266471593,1945
1638389471.3706193,1638389471364628307,2008
1638389471.4513667,1638389471464197754,1477
1638389471.5516505,1638389471564324261,2612
1638389471.6905808,1638389471703750164,2684
1638389471.79329,1638389471806785316,2341
1638389471.8525124,1638389471865462781,2059
1638389471.954888,1638389471968355739,1739
1638389472.0523505,1638389472064873092,2219
1638389472.1535244,1638389472166475299,2627
1638389472.2485883,1638389472261577731,3150
1638389472.3454583,1638389472358818455,3381
1638389472.45438,1638389472465465620,3148
1638389472.5528219,1638389472565578841,3360
1638389472.6548207,1638389472668265012,3556
1638389472.7466116,1638389472760063205,3551
1638389472.8541899,1638389472866588124,2856
1638389472.94051,1638389472953176038,2206
1638389473.0393283,1638389473052453900,2320
1638389473.1392486,1638389473152583733,2629
1638389473.239637,1638389473252630592,2363
1638389473.340114,1638389473352619011,1829
1638389473.4518335,1638389473465181488,1273
1638389473.5531442,1638389473566437891,1082
1638389473.653516,1638389473666983684,1399
1638389473.7370336,1638389473750567893,621
1638389473.8537986,1638389473867193087,1326
1638389473.9378145,1638389473951332637,1623
1638389474.051611,1638389474064345917,1907
1638389474.1395671,1638389474153166444,1220
1638389474.2377522,1638389474251286270,2065
1638389474.351261,1638389474364288193,1824
1638389474.4380016,1638389474451374043,2198
1638389474.557868,1638389474570700523,1291
1638389474.6410832,1638389474654555160,2184
1638389474.7531748,1638389474766088306,1946
1638389474.863351,1638389474876649682,1628
1638389474.960839,1638389474974527099,1855
1638389475.039932,1638389475053114161,3144
1638389475.1518872,1638389475165564956,3774
1638389475.2590973,1638389475272734168,3895
1638389475.3764615,1638389475329536106,3372
1638389475.457108,1638389475470688278,414
1638389475.5570107,1638389475570556370,417
1638389475.6568694,1638389475670578221,411
1638389475.75759,1638389475771225313,406
1638389475.8609736,1638389475873818187,397
1638389475.9538407,1638389475966880759,405
1638389476.054879,1638389476067726766,424
1638389476.1542156,1638389476167881120,458
1638389476.2569687,1638389476270061467,206
1638389476.3512988,1638389476364887829,318
1638389476.4509418,1638389476464670913,620
1638389476.5551345,1638389476561492797,702
1638389476.6520123,1638389476665147442,956
1638389476.7463937,1638389476760125218,1256
1638389476.8527057,1638389476865691840,1807
1638389476.9534824,1638389476966300593,2623
1638389477.0501208,1638389477063845951,2841
1638389477.14552,1638389477156263639,2951
1638389477.2523003,1638389477265264658,3049
1638389477.3538744,1638389477367353903,3149
1638389477.4004922,1638389477414175827,3215
1638389477.5418835,1638389477555134956,3358
1638389477.6545372,1638389477667204942,3464
1638389477.7399871,1638389477753258332,3558
1638389477.796677,1638389477810304029,3548
1638389477.8965805,1638389477910296079,3694
1638389478.0526993,1638389478065823223,3958
1638389478.0983508,1638389478109618265,4068
1638389478.1988113,1638389478209612707,2443
1638389478.2962592,1638389478310038682,1235
1638389478.3908849,1638389478404344487,1453
1638389478.490734,1638389478504264342,1642
1638389478.594145,1638389478607739803,1622
1638389478.6887224,1638389478702446307,2154
1638389478.7891126,1638389478802104064,3129
1638389478.8963695,1638389478909411448,3990
1638389478.9866703,1638389478999865694,4282
1638389479.0864563,1638389479099349116,4389
1638389479.1850278,1638389479198808891,4246
1638389479.28276,1638389479295867443,1744
1638389479.3863037,1638389479397407433,1142
1638389479.483742,1638389479497378380,1314
1638389479.580224,1638389479594015869,1820
1638389479.6801717,1638389479693924261,1685
1638389479.7802308,1638389479794071208,1959
1638389479.8795693,1638389479892991891,1679
1638389479.979218,1638389479992846426,741
1638389480.1410255,1638389480154406584,4123
1638389480.2209656,1638389480234864927,4229
1638389480.3188753,1638389480331916549,4351
1638389480.4151874,1638389480429005204,4450
1638389480.515642,1638389480529074851,4540
1638389480.5762148,1638389480589609426,4625
1638389480.6717756,1638389480685462963,4739
1638389480.7700706,1638389480783816945,1775
1638389480.8704135,1638389480884004203,1945
1638389480.9700186,1638389480983662942,1701
1638389481.0677445,1638389481081121354,1359
1638389481.1676977,1638389481181075366,4914
1638389481.2920063,1638389481280938436,5089
1638389481.3651483,1638389481378834735,5104
1638389481.4643059,1638389481478090585,5127
1638389481.564837,1638389481578363728,5158
1638389481.6652994,1638389481676194867,5161
1638389481.7675104,1638389481778092577,5312
1638389481.8624792,1638389481875468066,2517
1638389481.964259,1638389481976846686,3137
1638389482.0633857,1638389482076507659,3579
1638389482.1629303,1638389482175662041,3350
1638389482.296645,1638389482270645317,3372
1638389482.403748,1638389482415972518,3285
1638389482.4975142,1638389482511087102,3244
1638389482.597246,1638389482610479206,3305
1638389482.6533325,1638389482667074817,3473
1638389482.7969983,1638389482808120124,3344
1638389482.894413,1638389482908081685,3133
1638389482.953046,1638389482966578282,3138
1638389483.0613632,1638389483067031586,3124
1638389483.150044,1638389483163479988,3828
1638389483.2522726,1638389483265187211,3875
1638389483.3480306,1638389483361644207,2864
1638389483.4485326,1638389483461692957,2706
1638389483.5484943,1638389483561857493,1925
1638389483.6873066,1638389483701120773,558
1638389483.7527013,1638389483765712067,1545
1638389483.8521514,1638389483866117710,880
1638389483.953129,1638389483966204951,1397
1638389484.043346,1638389484057048106,1135
1638389484.1509504,1638389484164528549,1192
1638389484.285367,1638389484298149753,1836
1638389484.381612,1638389484394822122,1931
1638389484.4810762,1638389484494534183,1866
1638389484.5804648,1638389484593865183,1812
1638389484.6784618,1638389484692071539,1740
1638389484.7516294,1638389484765203336,1773
1638389484.8528042,1638389484865344170,1745
1638389484.9528186,1638389484965998573,1621
1638389485.052308,1638389485066341239,1790
1638389485.152705,1638389485166471809,1822
1638389485.2528949,1638389485266613369,1659
1638389485.3538742,1638389485366912385,797
1638389485.4396982,1638389485453734905,1495
1638389485.5531902,1638389485566446923,1799
1638389485.6519108,1638389485665218410,1554
1638389485.7535243,1638389485765348250,1934
1638389485.8385007,1638389485852301976,2162
1638389485.9387486,1638389485952162895,2514
1638389486.0513928,1638389486065174615,1530
1638389486.141022,1638389486152360589,852
1638389486.2385178,1638389486252226818,5133
1638389486.3391457,1638389486352064504,5221
1638389486.4388816,1638389486452092981,5216
1638389486.5391877,1638389486552492520,1615
1638389486.6519191,1638389486665895248,3229
1638389486.7530956,1638389486765684754,3449
1638389486.8519988,1638389486865595256,3862
1638389486.9667847,1638389486952301257,3326
1638389487.0516272,1638389487065282606,3360
1638389487.1591387,1638389487172652354,3333
1638389487.2589197,1638389487272870109,3286
1638389487.3567207,1638389487370829567,3261
1638389487.4600942,1638389487468470206,3384
1638389487.5144823,1638389487527604535,3594
1638389487.6553516,1638389487668784563,3236
1638389487.7123828,1638389487726092390,3163
1638389487.8123457,1638389487826019139,3159
1638389487.9129298,1638389487926672230,3150
1638389488.043879,1638389488021746587,3315
1638389488.1080434,1638389488121710574,3762
1638389488.2078388,1638389488221525336,3059
1638389488.3056395,1638389488319418120,2222
1638389488.405529,1638389488419304083,1622
1638389488.5051446,1638389488518795859,1516
1638389488.6061163,1638389488620054446,1057
1638389488.7027726,1638389488716519239,1073
1638389488.8025818,1638389488816531771,1388
1638389488.9003532,1638389488914389970,1301
1638389489.0002224,1638389489014168427,1409
1638389489.0990422,1638389489112629780,1704
1638389489.2867353,1638389489265391036,1885
1638389489.342675,1638389489356388921,1937
1638389489.443185,1638389489456062213,1844
1638389489.5386949,1638389489552402985,1805
1638389489.6394236,1638389489652453068,1733
1638389489.6953437,1638389489709383839,1776
1638389489.7960098,1638389489809093435,1657
1638389489.9552407,1638389489967271696,1082
1638389489.9986107,1638389490009741077,1731
1638389490.0954666,1638389490107790217,1830
1638389490.190447,1638389490204214115,4229
1638389490.2897885,1638389490303746772,1061
1638389490.3875597,1638389490401287447,1888
1638389490.4882767,1638389490502110016,1614
1638389490.5856023,1638389490599814815,2174
1638389490.685769,1638389490699835309,1724
1638389490.7862825,1638389490800129047,2393
1638389490.8851328,1638389490898648941,2248
1638389490.9832835,1638389490996359158,1877
1638389491.082374,1638389491096471164,1544
1638389491.1824486,1638389491196361961,5116
1638389491.2805004,1638389491294423234,5246
1638389491.378591,1638389491392878538,1320
1638389491.478483,1638389491492605055,2543
1638389491.5791023,1638389491592958949,3506
1638389491.6775863,1638389491691657808,3098
1638389491.7775083,1638389491791358178,3459
1638389491.9187865,1638389491932241139,3390
1638389492.0185115,1638389492032215221,3286
1638389492.1182177,1638389492132212322,3285
1638389492.2157538,1638389492229654548,3425
1638389492.2720158,1638389492286029816,3961
1638389492.4145494,1638389492428092887,3180
1638389492.470422,1638389492484104698,3195
1638389492.5705001,1638389492584137842,3164
1638389492.6694505,1638389492682748568,3636
1638389492.7686362,1638389492782544669,3890
1638389492.8667176,1638389492880533799,2946
1638389492.9664483,1638389492980394018,1403
1638389493.06591,1638389493080035369,1292
1638389493.1638803,1638389493177895687,1044
1638389493.2636697,1638389493277919765,1535
1638389493.3632345,1638389493377510279,734
1638389493.4631648,1638389493477149702,1360
1638389493.6034887,1638389493617408194,1824
1638389493.704229,1638389493718423679,1617
1638389493.8046715,1638389493818474425,1774
1638389493.9021745,1638389493916149994,1683
1638389493.9597676,1638389493973345720,1745
1638389494.0560882,1638389494070391618,1798
1638389494.1572106,1638389494170857278,1620
1638389494.2564511,1638389494270707438,1650
1638389494.354471,1638389494368771722,1723
1638389494.4555252,1638389494469629174,1799
1638389494.553453,1638389494567822893,1640
1638389494.6527576,1638389494666807642,3120
1638389494.7514083,1638389494765575192,3300
1638389494.8532069,1638389494867158881,894
1638389494.950007,1638389494964158369,3244
1638389495.05124,1638389495065421414,1606
1638389495.1515105,1638389495165737532,1015
1638389495.2481942,1638389495262365019,1303
1638389495.3461537,1638389495359871145,1560
1638389495.4459572,1638389495460171273,3399
1638389495.5553646,1638389495567991329,1275
1638389495.6527696,1638389495665666475,940
1638389495.743508,1638389495757086864,965
1638389495.8525753,1638389495866205217,1261
1638389495.9435449,1638389495957181052,854
1638389496.043558,1638389496057099335,1072
1638389496.1438515,1638389496157013033,3035
1638389496.252212,1638389496265899391,3239
1638389496.3393095,1638389496352884544,1167
1638389496.4405062,1638389496454819390,3540
1638389496.53955,1638389496553933254,1523
1638389496.6395938,1638389496653778615,1042
1638389496.7530186,1638389496766743417,697
1638389496.8520536,1638389496866500545,1655
1638389496.9525423,1638389496966790460,2692
1638389497.040254,1638389497053809311,1317
1638389497.1391995,1638389497153629772,1930
1638389497.239041,1638389497253487943,1926
1638389497.3392286,1638389497353558730,2111
1638389497.4400585,1638389497453583003,2157
1638389497.539023,1638389497553453467,2189
1638389497.652141,1638389497666624161,2485
1638389497.7391696,1638389497753535297,2482
1638389497.8395224,1638389497853526079,2911
1638389497.966046,1638389497978873508,3192
1638389498.0543685,1638389498068610520,3253
1638389498.1543944,1638389498168485355,3142
1638389498.2386959,1638389498252822498,1946
1638389498.3384109,1638389498352282208,2194
1638389498.419776,1638389498431837589,1881
1638389498.5890813,1638389498567286066,2114
1638389498.6531274,1638389498667406592,1969
1638389498.715444,1638389498729930973,1587
1638389498.8156962,1638389498830132545,2225
1638389498.9136188,1638389498928056549,3385
1638389499.0136893,1638389499027978938,3692
1638389499.1112347,1638389499125733919,3887
1638389499.216477,1638389499225745894,3888
1638389499.3114307,1638389499325491292,3869
1638389499.4116523,1638389499425501288,3906
1638389499.532381,1638389499525499668,3861
1638389499.6121457,1638389499625756292,3910
1638389499.7063339,1638389499720809620,3991
1638389499.806483,1638389499820964467,4077
1638389499.9052403,1638389499918634132,3965
1638389500.0044248,1638389500018817521,3612
1638389500.1043704,1638389500118849807,3828
1638389500.2027745,1638389500216947199,3869
1638389500.302283,1638389500316718637,3611
1638389500.402707,1638389500416528984,3631
1638389500.5027025,1638389500516180728,3721
1638389500.6096656,1638389500620959669,3561
1638389500.6983452,1638389500712239151,3494
1638389500.7981353,1638389500812566296,3870
1638389500.8977818,1638389500912082720,3436
1638389500.9959228,1638389501010090055,3585
1638389501.0964174,1638389501110456470,3602
1638389501.1956937,1638389501210251239,3693
1638389501.2942545,1638389501308574526,3620
1638389501.3954496,1638389501408612589,3096
1638389501.4962928,1638389501509807120,1273
1638389501.5911474,1638389501605684392,1435
1638389501.6912222,1638389501705777563,1923
1638389501.7917275,1638389501802877400,2761
1638389501.8895214,1638389501904098807,2909
1638389501.986254,1638389502000833051,1778
1638389502.0864193,1638389502100898457,2161
1638389502.1848931,1638389502199121110,2543
1638389502.2857084,1638389502300190735,1607
1638389502.3850226,1638389502399269370,1764
1638389502.482996,1638389502497565673,1484
1638389502.5814264,1638389502595796139,1768
1638389502.6814926,1638389502696121871,1712
1638389502.7792792,1638389502793880749,1132
1638389502.8794441,1638389502894056994,1596
1638389502.979044,1638389502993652323,3865
1638389503.0808914,1638389503095418597,3803
1638389503.2406583,1638389503255122230,2558
1638389503.3407068,1638389503355165549,2562
1638389503.4410086,1638389503455212357,2624
1638389503.5187771,1638389503532223790,2645
1638389503.6172438,1638389503631649211,2649
1638389503.7143662,1638389503728541583,2651
1638389503.813487,1638389503828077375,2649
1638389503.913394,1638389503927970164,2645
1638389504.011561,1638389504025535227,2645
1638389504.1115923,1638389504126139509,2649
1638389504.2586918,1638389504224416898,2665
1638389504.310068,1638389504324472818,2686
1638389504.4077494,1638389504422038348,2712
1638389504.5071971,1638389504521852692,2785
1638389504.6077898,1638389504622410826,2920
1638389504.664188,1638389504678492515,4217
1638389504.7646334,1638389504779191698,3895
1638389504.862202,1638389504876883692,4342
1638389504.9621413,1638389504976844868,3744
1638389505.062369,1638389505076982040,3606
1638389505.1619189,1638389505175786381,1933
1638389505.316491,1638389505315713136,1906
1638389505.4014254,1638389505415765927,2016
1638389505.4613593,1638389505475837876,2184
1638389505.561578,1638389505575868791,2558
1638389505.6603959,1638389505673544896,3518
1638389505.7588875,1638389505773167769,3625
1638389505.855655,1638389505870174568,3600
1638389505.9947019,1638389506009301750,3631
1638389506.0539556,1638389506068498651,3574
1638389506.157126,1638389506171815569,3170
1638389506.250793,1638389506265491201,3068
1638389506.3515103,1638389506365823744,1175
1638389506.4492326,1638389506463783663,1165
1638389506.5545452,1638389506568611910,1199
1638389506.6580346,1638389506668103784,1494
1638389506.7577384,1638389506771322936,2365
1638389506.8471596,1638389506860748033,2472
1638389506.9443042,1638389506958847074,2555
1638389507.0452194,1638389507059715425,2789
1638389507.1442835,1638389507158333031,3342
1638389507.25476,1638389507269141432,4134
1638389507.3513815,1638389507365976810,4298
1638389507.442581,1638389507457126734,1272
1638389507.5437562,1638389507557518340,2868
1638389507.6434498,1638389507658024275,2174
1638389507.7413251,1638389507756054507,2122
1638389507.8547304,1638389507869351944,2125
1638389507.9416306,1638389507956428009,3394
1638389508.0551052,1638389508069487150,3163
1638389508.1540546,1638389508168346850,2504
1638389508.2519956,1638389508266791841,1338
1638389508.352399,1638389508367239696,1740
1638389508.442106,1638389508456245391,2019
1638389508.5531964,1638389508567642673,2008
1638389508.6528394,1638389508667591753,1378
1638389508.755183,1638389508769351865,982
1638389508.8553286,1638389508868610752,1175
1638389508.9406762,1638389508954923493,4015
1638389509.05328,1638389509068114409,3968
1638389509.1683507,1638389509182492104,2635
1638389509.2695327,1638389509284097934,2612
1638389509.3681278,1638389509382020238,2679
1638389509.4682205,1638389509482675393,3351
1638389509.5401928,1638389509554759368,4513
1638389509.641102,1638389509654977156,4014
1638389509.7395627,1638389509753073480,3411
1638389509.8407085,1638389509855187253,1872
1638389509.9746304,1638389509974914134,1932
1638389510.0605164,1638389510075310940,2117
1638389510.1178124,1638389510132289176,2506
1638389510.2550964,1638389510269521915,3548
1638389510.31729,1638389510331762822,3623
1638389510.4573123,1638389510472081452,3602
1638389510.5155714,1638389510529881606,3431
1638389510.615154,1638389510629929226,3020
1638389510.7152107,1638389510729990337,1038
1638389510.8117764,1638389510826234217,1213
1638389510.911541,1638389510926351477,1142
1638389511.0560424,1638389511025589315,1552
1638389511.1112309,1638389511125943980,2482
1638389511.2124681,1638389511225931334,2617
1638389511.311478,1638389511326063227,2744
1638389511.405832,1638389511420587066,3089
1638389511.5064182,1638389511521003193,3710
1638389511.6044955,1638389511619117012,3025
1638389511.704562,1638389511718910658,3189
1638389511.8018851,1638389511816545129,2514
1638389511.9027605,1638389511917487533,2264
1638389512.0038528,1638389512018095856,1934
1638389512.1011739,1638389512116058206,3362
1638389512.1993039,1638389512214133895,3702
1638389512.3002045,1638389512314218751,1916
1638389512.3981743,1638389512412331630,2569
1638389512.4960217,1638389512510947920,1832
1638389512.5958781,1638389512610734011,1712
1638389512.6960435,1638389512710932675,1636
1638389512.7936394,1638389512808523182,1222
1638389512.8939016,1638389512908702939,2454
