Time,steerAngle,throttle
1638389452.0941608,0.010181856341660023,-0.0
1638389452.1022232,0.02107311598956585,-0.0
1638389452.1100714,0.03632088005542755,-0.0
1638389452.118121,0.051568642258644104,-0.0
1638389452.126185,0.06681641191244125,-0.0
1638389452.130143,0.08207257837057114,-0.0
1638389452.1382635,0.09514209628105164,-0.0
1638389452.146088,0.10603334754705429,-0.0
1638389452.1542459,0.11692461371421814,-0.0
1638389452.1620595,0.1278158724308014,-0.0
1638389452.1700923,0.13870714604854584,-0.0
1638389452.1781182,0.14742013812065125,-0.0
1638389452.186144,0.16048964858055115,-0.0
1638389452.1901717,0.17356757819652557,-0.0
1638389452.19815,0.18445883691310883,-0.0
1638389452.2061505,0.19752834737300873,-0.0
1638389452.2141097,0.21059785783290863,-0.0
1638389452.2220387,0.22148911654949188,-0.0
1638389452.2301188,0.23020212352275848,-0.0
1638389452.2380962,0.24109338223934174,-0.0
1638389452.2461176,0.24544988572597504,-0.0
1638389452.2541354,0.2519846558570862,-0.0
1638389452.25811,0.2519846558570862,-0.0
1638389452.262053,0.25416290760040283,-0.0
1638389452.2661068,0.25851941108703613,-0.0
1638389452.2740583,0.2606976628303528,-0.0
1638389452.282162,0.2617993950843811,-0.0
1638389452.294122,0.2617993950843811,-0.0
1638389452.3582163,0.2617993950843811,-0.0
1638389452.7781413,0.2617993950843811,1.5317882299423218
1638389452.7861094,0.2617993950843811,2.779834747314453
1638389452.7940884,0.2617993950843811,4.027881145477295
1638389452.802386,0.2617993950843811,5.691943168640137
1638389452.8100805,0.2617993950843811,6.93998908996582
1638389452.8181338,0.2617993950843811,8.18803596496582
1638389452.8261867,0.2617993950843811,9.436081886291504
1638389452.8341963,0.2617993950843811,10.684128761291504
1638389452.8421483,0.2617993950843811,11.932174682617188
1638389452.8501925,0.2617993950843811,12.764206886291504
1638389452.8581123,0.2617993950843811,14.012251853942871
1638389452.8662348,0.2617993950843811,14.844283103942871
1638389452.8740733,0.2617993950843811,15.6779203414917
1638389452.8822255,0.2617993950843811,16.093936920166016
1638389452.890165,0.2617993950843811,16.509952545166016
1638389452.9024508,0.2617993950843811,16.925966262817383
1638389452.942023,0.2617993950843811,17.341981887817383
1638389452.9581268,0.2617993950843811,17.757997512817383
1638389452.9661689,0.2617993950843811,18.174013137817383
1638389452.9741275,0.2617993950843811,18.590028762817383
1638389452.9900289,0.2617993950843811,19.006044387817383
1638389452.9980896,0.2617993950843811,19.422060012817383
1638389453.0063584,0.2617993950843811,19.838075637817383
1638389453.0222695,0.2617993950843811,20.254091262817383
1638389453.0462108,0.2617993950843811,20.67010498046875
1638389453.2541118,0.2617993950843811,21.086122512817383
1638389453.2700572,0.2617993950843811,21.50213623046875
1638389453.2821438,0.2617993950843811,21.91815185546875
1638389453.2900836,0.2617993950843811,22.33416748046875
1638389453.3301804,0.2617993950843811,22.75018310546875
1638389453.4542444,0.2617993950843811,23.16619873046875
1638389453.5619934,0.2617993950843811,23.58221435546875
1638389453.6101341,0.2617993950843811,23.99822998046875
1638389453.6342046,0.2617993950843811,24.41424560546875
1638389453.6621046,0.2617993950843811,24.83026123046875
1638389453.870054,0.2617993950843811,25.24627685546875
1638389454.5860698,0.24327164888381958,25.24627685546875
1638389454.5939558,0.21931086480617523,25.24627685546875
1638389454.6020498,0.18445883691310883,25.24627685546875
1638389454.6059866,0.1495983898639679,25.24627685546875
1638389454.6140163,0.11474636197090149,25.24627685546875
1638389454.62213,0.08207257837057114,25.24627685546875
1638389454.6301532,0.0472121387720108,25.24627685546875
1638389454.6381571,0.0167166106402874,25.24627685546875
1638389454.6461706,0.0,25.24627685546875
1638389454.6540432,0.0,25.24627685546875
1638389454.6579247,0.0,21.50213623046875
1638389454.6661694,0.0,20.67010498046875
1638389454.6701035,0.0,20.67010498046875
1638389454.6739566,0.0,20.67010498046875
1638389454.68206,0.0,20.254091262817383
1638389454.686092,-0.014555181376636028,20.254091262817383
1638389454.6900516,-0.014555181376636028,19.838075637817383
1638389454.694333,-0.034159451723098755,19.838075637817383
1638389454.6980886,-0.06247672438621521,19.838075637817383
1638389454.7060072,-0.09515891224145889,19.838075637817383
1638389454.7101257,-0.09515891224145889,19.838075637817383
1638389454.7141004,-0.09515891224145889,19.422060012817383
1638389454.718139,-0.1300109475851059,19.422060012817383
1638389454.7220235,-0.1648629754781723,19.422060012817383
1638389454.7261133,-0.1648629754781723,19.422060012817383
1638389454.7300901,-0.19536691904067993,19.422060012817383
1638389454.7340844,-0.19536691904067993,19.422060012817383
1638389454.7380414,-0.22150593996047974,19.422060012817383
1638389454.7420535,-0.22150593996047974,19.422060012817383
1638389454.7460835,-0.2411102056503296,19.422060012817383
1638389454.750059,-0.2411102056503296,19.422060012817383
1638389454.7540548,-0.25635796785354614,19.422060012817383
1638389454.7580903,-0.25635796785354614,19.422060012817383
1638389454.7620134,-0.2617993950843811,19.422060012817383
1638389454.766079,-0.2617993950843811,19.422060012817383
1638389455.1381059,-0.2617993950843811,19.006044387817383
1638389455.5981314,-0.2617993950843811,22.33416748046875
1638389455.6380928,-0.2617993950843811,22.75018310546875
1638389455.6700814,-0.2617993950843811,23.16619873046875
1638389455.702105,-0.2617993950843811,23.58221435546875
1638389455.7301178,-0.2617993950843811,23.99822998046875
1638389455.7382274,-0.2617993950843811,24.41424560546875
1638389455.7623625,-0.2617993950843811,24.83026123046875
1638389455.7781215,-0.2617993950843811,25.24627685546875
1638389455.794146,-0.2617993950843811,25.662290573120117
1638389455.8181515,-0.2617993950843811,26.07830810546875
1638389455.9020739,-0.2617993950843811,26.49432373046875
1638389456.0341408,-0.2617993950843811,26.910337448120117
1638389456.16999,-0.2617993950843811,26.910337448120117
1638389456.1780286,-0.2617993950843811,26.910337448120117
1638389456.1820967,-0.2454667091369629,26.910337448120117
1638389456.1900487,-0.21932768821716309,26.910337448120117
1638389456.1980963,-0.18447566032409668,26.910337448120117
1638389456.2061088,-0.14961521327495575,26.910337448120117
1638389456.2100284,-0.14961521327495575,26.910337448120117
1638389456.2139454,-0.11476317793130875,26.910337448120117
1638389456.2180555,-0.11476317793130875,26.910337448120117
1638389456.2220173,-0.07991115003824234,26.910337448120117
1638389456.22599,-0.07991115003824234,26.910337448120117
1638389456.23008,-0.04505070671439171,26.910337448120117
1638389456.2341366,-0.04505070671439171,26.910337448120117
1638389456.2381551,-0.010198676958680153,26.910337448120117
1638389456.2420185,-0.010198676958680153,26.910337448120117
1638389456.2461853,0.0,26.910337448120117
1638389456.2540777,0.014538360759615898,26.910337448120117
1638389456.2581863,0.0384991317987442,26.910337448120117
1638389456.2660513,0.06899465620517731,26.910337448120117
1638389456.270024,0.06899465620517731,26.910337448120117
1638389456.274009,0.10385510325431824,26.910337448120117
1638389456.2780743,0.10385510325431824,26.910337448120117
1638389456.2820451,0.13870714604854584,26.910337448120117
1638389456.2861054,0.13870714604854584,26.910337448120117
1638389456.29083,0.1713809072971344,26.910337448120117
1638389456.2940187,0.1713809072971344,26.910337448120117
1638389456.2980392,0.20188485085964203,26.910337448120117
1638389456.3020234,0.20188485085964203,26.910337448120117
1638389456.3060322,0.22802387177944183,26.910337448120117
1638389456.3101518,0.22802387177944183,26.910337448120117
1638389456.3140292,0.24544988572597504,26.910337448120117
1638389456.3181329,0.24544988572597504,26.910337448120117
1638389456.322045,0.25851941108703613,26.910337448120117
1638389456.3260837,0.25851941108703613,26.910337448120117
1638389456.3300238,0.2617993950843811,26.910337448120117
1638389456.3339503,0.2617993950843811,26.910337448120117
1638389456.3860838,0.2617993950843811,26.910337448120117
1638389456.3940265,0.2617993950843811,26.910337448120117
1638389456.4021125,0.2617993950843811,26.910337448120117
1638389456.4100604,0.2617993950843811,26.910337448120117
1638389456.4180534,0.2617993950843811,26.910337448120117
1638389456.4220438,0.2617993950843811,27.32635498046875
1638389456.4260418,0.2617993950843811,27.32635498046875
1638389456.4340591,0.2617993950843811,27.32635498046875
1638389456.4459424,0.2617993950843811,27.742368698120117
1638389456.4500434,0.2617993950843811,27.742368698120117
1638389456.4540596,0.2617993950843811,28.158384323120117
1638389456.462087,0.2617993950843811,28.57440185546875
1638389456.4780657,0.2617993950843811,28.990415573120117
1638389456.481994,0.2617993950843811,28.990415573120117
1638389456.4940484,0.2617993950843811,29.406431198120117
1638389456.5022178,0.2617993950843811,29.82244873046875
1638389456.5140636,0.2617993950843811,29.82244873046875
1638389456.522063,0.2617993950843811,29.82244873046875
1638389456.5303116,0.2617993950843811,29.82244873046875
1638389456.5380175,0.2617993950843811,29.82244873046875
1638389456.5420034,0.2617993950843811,30.238460540771484
1638389456.5460534,0.2617993950843811,30.238460540771484
1638389456.5540397,0.2617993950843811,30.238460540771484
1638389456.5620337,0.2617993950843811,30.238460540771484
1638389456.5740259,0.23891513049602509,30.238460540771484
1638389456.5821042,0.20406310260295868,30.238460540771484
1638389456.5860355,0.20406310260295868,30.238460540771484
1638389456.5942187,0.16920265555381775,30.654478073120117
1638389456.5942328,0.16920265555381775,30.654478073120117
1638389456.598552,0.1278158724308014,30.654478073120117
1638389456.6024375,0.1278158724308014,30.654478073120117
1638389456.6060987,0.07117290794849396,30.654478073120117
1638389456.610055,0.07117290794849396,30.654478073120117
1638389456.6139653,0.0014688483206555247,30.654478073120117
1638389456.6180434,0.0014688483206555247,30.654478073120117
1638389456.6221914,-0.038515955209732056,30.654478073120117
1638389456.6260247,-0.038515955209732056,30.654478073120117
1638389456.6300104,-0.10169367492198944,30.654478073120117
1638389456.6339989,-0.10169367492198944,30.654478073120117
1638389456.6381972,-0.15397171676158905,30.654478073120117
1638389456.6419816,-0.15397171676158905,30.654478073120117
1638389456.6550622,-0.18883216381072998,30.654478073120117
1638389456.6550765,-0.18883216381072998,27.32635498046875
1638389456.6550813,-0.2236841917037964,27.32635498046875
1638389456.6579404,-0.2236841917037964,26.07830810546875
1638389456.662216,-0.25200146436691284,26.07830810546875
1638389456.6667874,-0.25200146436691284,24.83026123046875
1638389456.669859,-0.2617993950843811,24.83026123046875
1638389456.6739879,-0.2617993950843811,23.58221435546875
1638389456.6819599,-0.2617993950843811,21.91815185546875
1638389456.6899424,-0.2617993950843811,19.838075637817383
1638389456.6980195,-0.2617993950843811,17.757997512817383
1638389456.7072668,-0.2617993950843811,15.6779203414917
1638389456.7139401,-0.2617993950843811,13.180221557617188
1638389456.7219884,-0.2617993950843811,9.852097511291504
1638389456.7259948,-0.2617993950843811,9.852097511291504
1638389456.72995,-0.2617993950843811,7.3560051918029785
1638389456.7339199,-0.2617993950843811,7.3560051918029785
1638389456.7379103,-0.2617993950843811,4.443896770477295
1638389456.7419093,-0.2617993950843811,4.443896770477295
1638389456.7459018,-0.2617993950843811,2.3638193607330322
1638389456.749955,-0.2617993950843811,2.3638193607330322
1638389456.7539349,-0.2617993950843811,0.28374183177948
1638389456.7579656,-0.2617993950843811,0.28374183177948
1638389456.761973,-0.24328845739364624,-0.0
1638389456.7659364,-0.24328845739364624,-0.0
1638389456.7699726,-0.20843642950057983,-0.0
1638389456.773906,-0.20843642950057983,-0.0
1638389456.777902,-0.17358440160751343,-0.0
1638389456.7859426,-0.1387239545583725,-0.0
1638389456.7899482,-0.1387239545583725,-0.0
1638389456.79405,-0.1038719192147255,-0.0
1638389456.7984736,-0.1038719192147255,-0.0
1638389456.801924,-0.06901147961616516,-0.0
1638389456.8060622,-0.034159451723098755,-0.0
1638389456.8100395,-0.034159451723098755,-0.0
1638389456.813924,-0.003663920797407627,-0.0
1638389456.817911,-0.003663920797407627,-0.0
1638389456.8219762,0.0,-0.0
1638389456.8260233,0.0,-0.0
1638389457.2100635,0.0,-0.0
1638389457.2180982,0.0,-0.0
1638389457.226024,0.0,-1.9445912837982178
1638389457.230057,0.0,-6.104745864868164
1638389457.238092,0.0,-10.680915832519531
1638389457.2460773,0.0,-16.922754287719727
1638389457.254098,0.0,-23.579002380371094
1638389457.2619753,0.0,-30.235248565673828
1638389457.2700422,0.0,-36.061073303222656
1638389457.2781003,0.0,-41.053260803222656
1638389457.2860928,0.0,-45.21341323852539
1638389457.2900877,0.0,-47.70950698852539
1638389457.2980893,0.0,-49.78958511352539
1638389457.3060672,0.0,-50.0
1638389457.4180708,0.0,-45.21341323852539
1638389457.426039,0.0,-38.557167053222656
1638389457.434032,0.0,-31.89931297302246
1638389457.4381876,0.0,-25.243064880371094
1638389457.4461462,0.0,-18.586816787719727
1638389457.454077,0.0,-11.928962707519531
1638389457.4620473,0.0,-5.272715091705322
1638389457.4700825,0.0,-0.0
1638389457.4781058,0.0,-0.0
1638389457.710097,0.0,-1.1125602722167969
1638389457.7180796,0.0,-3.6086530685424805
1638389457.7260718,0.0,-6.520761489868164
1638389457.7300434,0.0,-10.264900207519531
1638389457.738131,0.0,-14.425055503845215
1638389457.7460237,0.0,-19.002832412719727
1638389457.7540252,0.0,-23.995018005371094
1638389457.7619383,0.0,-28.987201690673828
1638389457.7700448,0.0,-33.980995178222656
1638389457.777903,0.0,-38.14114761352539
1638389457.7860413,0.0,-41.88528823852539
1638389457.7940478,0.0,-44.79739761352539
1638389457.7980356,0.0,-47.29349136352539
1638389457.8060558,0.0,-48.957550048828125
1638389457.8140078,0.0,-49.78958511352539
1638389457.822025,0.0,-50.0
1638389458.3019884,0.0,-50.0
1638389458.310045,0.0,-50.0
1638389458.31806,0.0,-50.0
1638389458.3260777,0.0,-50.0
1638389458.3341422,0.003647100180387497,-50.0
1638389458.3420951,0.010181856341660023,-50.0
1638389458.3500473,0.01889486238360405,-50.0
1638389458.357943,0.02760787308216095,-50.0
1638389458.3658702,0.03632088005542755,-50.0
1638389458.3741364,0.0472121387720108,-50.0
1638389458.3780625,0.060281652957201004,-50.0
1638389458.3860521,0.0777076706290245,-50.0
1638389458.3940196,0.09949859976768494,-50.0
1638389458.4020617,0.12345936894416809,-50.0
1638389458.410002,0.14742013812065125,-50.0
1638389458.418046,0.17356757819652557,-50.0
1638389458.4218783,0.17356757819652557,-50.0
1638389458.4262564,0.19752834737300873,-50.0
1638389458.4299812,0.19752834737300873,-50.0
1638389458.4339793,0.21931086480617523,-50.0
1638389458.4419925,0.23455862700939178,-50.0
1638389458.4503958,0.2476281374692917,-50.0
1638389458.458266,0.2563411295413971,-50.0
1638389458.4660301,0.2606976628303528,-50.0
1638389458.4699886,0.2606976628303528,-50.0
1638389458.4739537,0.2617993950843811,-50.0
1638389458.9581347,0.2617993950843811,-50.0
1638389459.101937,0.23673687875270844,-50.0
1638389459.1099896,0.20188485085964203,-50.0
1638389459.1139603,0.20188485085964203,-50.0
1638389459.1180093,0.1670244187116623,-50.0
1638389459.1219382,0.1670244187116623,-50.0
1638389459.1260324,0.12128111720085144,-50.0
1638389459.1299706,0.12128111720085144,-50.0
1638389459.1340353,0.0559251494705677,-50.0
1638389459.1378965,0.0559251494705677,-50.0
1638389459.1420584,0.0,-50.0
1638389459.1459835,0.0,-50.0
1638389459.1499062,-0.05158546566963196,-50.0
1638389459.1539218,-0.05158546566963196,-50.0
1638389459.1580408,-0.1169414296746254,-50.0
1638389459.1619132,-0.1169414296746254,-50.0
1638389459.165838,-0.1648629754781723,-50.0
1638389459.1739886,-0.19972342252731323,-50.0
1638389459.1820085,-0.23457545042037964,-50.0
1638389459.190029,-0.2585362195968628,-50.0
1638389459.1939783,-0.2585362195968628,-50.0
1638389459.197981,-0.2617993950843811,-50.0
1638389459.2019703,-0.2617993950843811,-50.0
1638389459.2058623,-0.2617993950843811,-50.0
1638389459.2140265,-0.2617993950843811,-50.0
1638389459.2219932,-0.2617993950843811,-50.0
1638389459.433985,-0.2617993950843811,-50.0
1638389459.5340612,-0.2617993950843811,-50.0
