,steerAngle,throttle,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,fwLeftPos,fwRightPos,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
749,0.0,36.89631652832031,-0.4955979883670807,-0.1388629972934723,9.937097549438477,-0.0282450001686811,0.0189190004020929,0.0039969999343156,-35.70000076293945,-22.5,69.29999542236328,215.3759765625,7.1630859375,2983.0048828125,224.39862060546875,0.0,0.0,0.0,0.9983786485192788,0.0569216494913682
750,0.0,37.31233215332031,-0.4955979883670807,-0.1388629972934723,9.937097549438477,-0.0282450001686811,0.0189190004020929,0.0039969999343156,-35.70000076293945,-22.5,69.29999542236328,215.3759765625,7.1630859375,2982.890380859375,224.35031127929688,0.0,0.0,0.0,0.9983571215595052,0.0572979740603398
751,0.0,37.31233215332031,-0.4465169906616211,-0.1388629972934723,10.002937316894531,-0.0285110007971525,0.0181189998984336,0.0037299999967217,-36.29999923706055,-21.30000114440918,69.29999542236328,215.3759765625,7.1630859375,2983.10205078125,224.45909118652344,0.0,0.0,0.0,0.998379761165142,0.0569021308549508
752,0.0,37.31233215332031,-0.4465169906616211,-0.1388629972934723,10.002937316894531,-0.0285110007971525,0.0181189998984336,0.0037299999967217,-36.29999923706055,-21.30000114440918,69.29999542236328,215.3759765625,7.1630859375,2983.076171875,224.43202209472656,0.0,0.0,0.0,0.998373419409474,0.0570132915786718
753,0.0,37.31233215332031,-0.4465169906616211,-0.1388629972934723,10.002937316894531,-0.0285110007971525,0.0181189998984336,0.0037299999967217,-36.29999923706055,-21.30000114440918,69.29999542236328,215.3759765625,7.1630859375,2983.076171875,224.43202209472656,0.0,0.0,0.0,0.998373419409474,0.0570132915786718
754,0.0,37.31233215332031,-0.4465169906616211,-0.1388629972934723,10.002937316894531,-0.0285110007971525,0.0181189998984336,0.0037299999967217,-36.29999923706055,-21.30000114440918,69.29999542236328,215.3759765625,7.1630859375,2982.877685546875,224.43463134765625,0.0,0.0,0.0,0.9983771146137472,0.0569485470888298
755,0.0,37.31233215332031,-0.4465169906616211,-0.1388629972934723,10.002937316894531,-0.0285110007971525,0.0181189998984336,0.0037299999967217,-36.29999923706055,-21.30000114440918,69.29999542236328,215.2880859375,7.119141101837158,2982.964599609375,224.38204956054688,0.0,0.0,0.0,0.9983785942341096,0.0569226016194174
756,0.0,37.31233215332031,-0.4465169906616211,-0.1388629972934723,10.002937316894531,-0.0285110007971525,0.0181189998984336,0.0037299999967217,-36.29999923706055,-21.30000114440918,69.29999542236328,215.2880859375,7.119141101837158,2982.897216796875,224.4110870361328,0.0,0.0,0.0,0.9983849123472606,0.0568116783535998
757,0.0,37.31233215332031,-0.4465169906616211,-0.1388629972934723,10.002937316894531,-0.0285110007971525,0.0181189998984336,0.0037299999967217,-36.29999923706055,-21.30000114440918,69.29999542236328,215.2880859375,7.119141101837158,2983.005126953125,224.47991943359372,0.0,0.0,0.0,0.9983649467539192,0.0571614651058194
758,0.0,37.31233215332031,-0.4465169906616211,-0.1388629972934723,10.002937316894531,-0.0285110007971525,0.0181189998984336,0.0037299999967217,-36.29999923706055,-21.30000114440918,69.29999542236328,215.2880859375,7.119141101837158,2983.01318359375,224.38214111328125,0.0,0.0,0.0,0.9983630518642964,0.0571945510709561
759,0.0,37.31233215332031,-0.4465169906616211,-0.1388629972934723,10.002937316894531,-0.0285110007971525,0.0181189998984336,0.0037299999967217,-36.29999923706055,-21.30000114440918,69.29999542236328,215.2880859375,7.119141101837158,2983.01318359375,224.38214111328125,0.0,0.0,0.0,0.9983630518642964,0.0571945510709561
760,0.0,37.31233215332031,-0.4465169906616211,-0.1388629972934723,10.002937316894531,-0.0285110007971525,0.0181189998984336,0.0037299999967217,-36.29999923706055,-21.30000114440918,69.29999542236328,215.2880859375,7.119141101837158,2982.859375,224.48434448242188,0.0,0.0,0.0,0.9983598457800328,0.0572504876317143
761,0.0,38.97639083862305,-0.4285610020160675,-0.1149210035800933,9.952659606933594,-0.0287779998034238,0.0181189998984336,0.0034640000667423,-48.29999923706055,-12.300000190734863,60.29999923706055,215.2880859375,7.119141101837158,2982.927734375,224.4036865234375,0.0,0.0,0.0,0.9983627654906674,0.0571995496645445
762,0.0,41.05646896362305,-0.4285610020160675,-0.1149210035800933,9.952659606933594,-0.0287779998034238,0.0181189998984336,0.0034640000667423,-48.29999923706055,-12.300000190734863,60.29999923706055,215.39794921875,7.141112804412842,2983.05810546875,224.48727416992188,0.0,0.0,0.0,0.9983762591128488,0.0569635430765488
763,0.0,42.72053146362305,-0.4285610020160675,-0.1149210035800933,9.952659606933594,-0.0287779998034238,0.0181189998984336,0.0034640000667423,-48.29999923706055,-12.300000190734863,60.29999923706055,215.39794921875,7.141112804412842,2982.92529296875,224.4125518798828,0.0,0.0,0.0,0.9983824462246884,0.0568550003993214
764,0.0,43.96857833862305,-0.4285610020160675,-0.1149210035800933,9.952659606933594,-0.0287779998034238,0.0181189998984336,0.0034640000667423,-48.29999923706055,-12.300000190734863,60.29999923706055,215.39794921875,7.141112804412842,2982.9248046875,224.33956909179688,0.0,0.0,0.0,0.9983635495493848,0.0571858630358313
765,0.0,44.38459396362305,-0.4285610020160675,-0.1149210035800933,9.952659606933594,-0.0287779998034238,0.0181189998984336,0.0034640000667423,-48.29999923706055,-12.300000190734863,60.29999923706055,215.39794921875,7.141112804412842,2982.9248046875,224.33956909179688,0.0,0.0,0.0,0.9983635495493848,0.0571858630358313
766,0.0,44.38459396362305,-0.4285610020160675,-0.1149210035800933,9.952659606933594,-0.0287779998034238,0.0181189998984336,0.0034640000667423,-48.29999923706055,-12.300000190734863,60.29999923706055,215.39794921875,7.141112804412842,2982.92138671875,224.31007385253903,0.0,0.0,0.0,0.9983482368339692,0.0574525718354258
767,0.0,44.80060958862305,-0.8822600245475769,-0.0071829999797046,9.982586860656738,-0.0434329994022846,-0.0125240003690123,-0.0037299999967217,-49.20000076293945,-12.0,59.400001525878906,227.96630859375,15.31494140625,2983.005126953125,224.50286865234372,0.0,0.0,0.0,0.9983466543641004,0.0574800636743516
768,0.0,44.80060958862305,-0.0203510001301765,-0.0622490011155605,9.940689086914062,-0.0079939998686313,-0.0290440004318952,0.0266459994018077,-52.20000076293945,-7.199999809265137,56.400001525878906,235.48095703125,19.79736328125,2983.071533203125,224.4139862060547,0.0,0.0,0.0,0.9983678483062386,0.0571107649079511
