Time,time,range
1638389124.7465575,1638389124740291946,1883
1638389124.8447542,1638389124837856890,1885
1638389124.944471,1638389124938438565,1883
1638389125.0473258,1638389125041335712,1883
1638389125.1458573,1638389125139747994,1882
1638389125.2419074,1638389125235847385,1883
1638389125.378427,1638389125333696369,1880
1638389125.4424372,1638389125433785214,1888
1638389125.543969,1638389125538225537,1883
1638389125.642336,1638389125636484050,1896
1638389125.7471993,1638389125741028241,1936
1638389125.844171,1638389125837147947,1988
1638389125.9352272,1638389125929465670,2057
1638389126.0336099,1638389126027735053,2159
1638389126.1433237,1638389126136939289,2258
1638389126.2422297,1638389126235780265,2384
1638389126.3413184,1638389126335328254,2510
1638389126.436872,1638389126430769226,2563
1638389126.5329154,1638389126526067679,2605
1638389126.6447213,1638389126638907053,2638
1638389126.742805,1638389126737061016,2695
1638389126.8303294,1638389126824312433,2846
1638389126.934906,1638389126929203010,2967
1638389127.0283673,1638389127021649013,3165
1638389127.1418767,1638389127135955272,3344
1638389127.230614,1638389127225086713,3454
1638389127.3285482,1638389127322888023,3524
1638389127.3827763,1638389127376384035,3557
1638389127.4827356,1638389127476226482,3730
1638389127.6435158,1638389127637499772,3837
1638389127.6801274,1638389127674284821,3881
1638389127.779391,1638389127773937869,4035
1638389127.8776932,1638389127871959311,4097
1638389127.9799385,1638389127974444479,4182
1638389128.0775027,1638389128071727873,4306
1638389128.1781595,1638389128172584917,4171
1638389128.2780452,1638389128271223929,4351
1638389128.3773882,1638389128371885689,4249
1638389128.4751785,1638389128469684493,4475
1638389128.5754423,1638389128566899268,4858
1638389128.6701038,1638389128664730004,4123
1638389128.7705193,1638389128765110376,3339
1638389128.8683195,1638389128862906836,1993
1638389128.9708393,1638389128965293391,3870
1638389129.0684223,1638389129062935319,1454
1638389129.1679058,1638389129162578303,2337
1638389129.3085122,1638389129265956273,1754
1638389129.3653383,1638389129359971487,905
1638389129.4633048,1638389129457910617,1991
1638389129.6052861,1638389129600026488,4014
1638389129.7050743,1638389129699427516,4114
1638389129.806863,1638389129801090329,4239
1638389129.903426,1638389129898021680,4346
1638389130.0012414,1638389129995979823,4442
1638389130.1018136,1638389130095983735,4550
1638389130.2017682,1638389130158895120,4630
1638389130.2588542,1638389130253671779,4790
1638389130.3602035,1638389130353902745,1092
1638389130.4600186,1638389130454050785,1064
1638389130.561726,1638389130555162171,883
1638389130.6545587,1638389130649426945,5036
1638389130.7539709,1638389130748840885,5160
1638389130.8522072,1638389130846914975,5220
1638389130.952255,1638389130947145525,5301
1638389131.1235847,1638389131046925839,5176
1638389131.1497238,1638389131144620974,2006
1638389131.2497468,1638389131244644306,3161
1638389131.3486292,1638389131342874661,3610
1638389131.4490898,1638389131443212771,3624
1638389131.5460405,1638389131540901603,3592
1638389131.6460707,1638389131641001976,3633
1638389131.7458303,1638389131740791582,2885
1638389131.848999,1638389131840962641,3023
1638389131.9432156,1638389131938234860,3153
1638389132.0459073,1638389132038862151,3123
1638389132.1823757,1638389132177415581,3107
1638389132.2826815,1638389132277662946,3052
1638389132.382712,1638389132377757324,2996
1638389132.4828289,1638389132477671368,2956
1638389132.5841808,1638389132578156731,2937
1638389132.6792243,1638389132673850007,2929
1638389132.7785509,1638389132773706909,2950
1638389132.878813,1638389132873692212,2969
1638389132.976385,1638389132971245607,3034
1638389133.0754936,1638389133070644812,3250
1638389133.1411037,1638389133134938340,3194
1638389133.2738867,1638389133269036314,2933
1638389133.3742986,1638389133369241744,2911
1638389133.4720144,1638389133467145335,2907
1638389133.5719724,1638389133567198819,2871
1638389133.6729896,1638389133667425500,2846
1638389133.7751164,1638389133770226240,2823
1638389133.8319702,1638389133826351446,2846
1638389133.9411857,1638389133936221418,2905
1638389134.0396895,1638389134034678756,3204
1638389134.1281126,1638389134123272538,3524
1638389134.2281804,1638389134223322476,3385
1638389134.3266494,1638389134321533653,2502
1638389134.4284556,1638389134423676706,2385
1638389134.5284972,1638389134523716539,1899
1638389134.6285489,1638389134623753819,1410
1638389134.7419028,1638389134736980223,1583
1638389134.829915,1638389134824580970,1142
1638389134.9416807,1638389134936913465,1224
1638389135.029011,1638389135024049874,1453
1638389135.1421313,1638389135137032697,970
1638389135.228514,1638389135223805485,1455
1638389135.3287218,1638389135323977987,960
1638389135.4298427,1638389135423824877,1725
1638389135.530418,1638389135525192885,1379
1638389135.6286619,1638389135623669769,1618
1638389135.7287936,1638389135724007916,1279
1638389135.8786077,1638389135836809415,1353
1638389135.9295657,1638389135923635022,1447
1638389136.0284715,1638389136023435646,1870
1638389136.1290984,1638389136124402301,1858
1638389136.2290246,1638389136223153122,2633
1638389136.34543,1638389136339407988,2677
1638389136.4519382,1638389136446391291,2815
1638389136.5052762,1638389136500724943,2888
1638389136.6051254,1638389136600518595,2756
1638389136.7039108,1638389136699198939,2387
1638389136.8456302,1638389136841049065,954
1638389136.9018633,1638389136897327217,2398
1638389137.0020437,1638389136997473411,2799
1638389137.1001568,1638389137095469718,3387
1638389137.19978,1638389137195205288,3457
1638389137.2977586,1638389137293086578,2947
1638389137.3981836,1638389137393322676,1676
1638389137.4977655,1638389137493257020,1306
1638389137.5953083,1638389137590844578,2378
1638389137.69567,1638389137690835386,2055
1638389137.8000023,1638389137794834999,1506
1638389137.8946254,1638389137889904188,1074
1638389137.9949327,1638389137988157449,988
1638389138.0929143,1638389138087926728,1082
1638389138.196227,1638389138187994992,1103
1638389138.3176534,1638389138310084060,1643
1638389138.388757,1638389138383981660,2841
1638389138.488564,1638389138484100711,2482
1638389138.5889828,1638389138584206688,1905
1638389138.6868305,1638389138682226118,3723
1638389138.7868187,1638389138782357098,4006
1638389138.8842256,1638389138879635921,3718
1638389138.9845324,1638389138980111733,2273
1638389139.087144,1638389139079589835,2014
1638389139.1819384,1638389139177300219,1850
1638389139.2818213,1638389139277506206,2332
1638389139.3795059,1638389139375197005,883
1638389139.4793458,1638389139475005289,1029
1638389139.5797343,1638389139575050216,1404
1638389139.6773436,1638389139672957862,1195
1638389139.777804,1638389139773520922,3278
1638389139.8754544,1638389139871012531,3252
1638389139.9753006,1638389139970868841,3309
1638389140.0754225,1638389140070884250,1021
1638389140.1796012,1638389140174445103,585
1638389140.2778654,1638389140270908051,960
1638389140.3711066,1638389140366848439,1050
1638389140.4712245,1638389140467026453,1332
1638389140.5701232,1638389140565249344,2139
1638389140.6703334,1638389140665811673,3185
1638389140.7681959,1638389140763742917,3601
1638389140.9302127,1638389140923851312,1434
1638389141.0304232,1638389141026024910,1486
1638389141.1396682,1638389141135442791,1559
1638389141.2406924,1638389141235856717,1654
1638389141.3414757,1638389141336821175,1504
1638389141.3633235,1638389141358522532,917
1638389141.4630256,1638389141458843218,891
1638389141.601206,1638389141557171695,342
1638389141.6619084,1638389141657780435,323
1638389141.7604616,1638389141756171159,271
1638389141.858413,1638389141854315969,1302
1638389141.96039,1638389141954882360,825
1638389142.1007242,1638389142096324772,2564
1638389142.2002258,1638389142196085289,2671
1638389142.299916,1638389142295478368,2801
1638389142.4000702,1638389142395335824,2913
1638389142.4998972,1638389142495249536,3025
1638389142.5944138,1638389142590332589,3147
1638389142.6949854,1638389142690387932,3244
1638389142.8211892,1638389142748785887,1274
1638389142.8520334,1638389142847478834,1419
1638389142.9516237,1638389142947437082,2149
1638389143.072244,1638389143044242916,2330
1638389143.1480694,1638389143144111727,2510
1638389143.2479792,1638389143244028981,2617
1638389143.346279,1638389143342128736,2936
1638389143.4460955,1638389143442192569,1213
1638389143.5464344,1638389143542061850,1590
1638389143.6445262,1638389143640271148,2096
1638389143.7888858,1638389143784396945,4064
1638389143.8842943,1638389143880082414,4161
1638389143.9848886,1638389143980603435,4322
1638389144.0842693,1638389144080267445,4440
1638389144.1835852,1638389144179337469,4564
1638389144.2424443,1638389144238424713,4399
1638389144.3379848,1638389144333897348,1724
1638389144.4425616,1638389144437807297,3189
1638389144.5415912,1638389144537090313,2686
1638389144.683628,1638389144631408545,2789
1638389144.7771902,1638389144773122640,2866
1638389144.8762853,1638389144872576509,1389
1638389145.0338917,1638389144970606205,2918
1638389145.074924,1638389145070811377,3059
1638389145.1734402,1638389145169669295,3340
1638389145.27726,1638389145267567156,3207
1638389145.3716898,1638389145367961653,3265
1638389145.4313173,1638389145427283790,3442
1638389145.576257,1638389145526635305,2101
1638389145.6305408,1638389145626918957,2505
1638389145.7414842,1638389145736659045,1683
1638389145.8765616,1638389145836936550,1381
1638389145.9281154,1638389145924444849,1514
1638389146.0297365,1638389146025691465,1513
1638389146.1743748,1638389146138849018,1758
1638389146.2320833,1638389146228136170,2125
1638389146.3433356,1638389146339157545,1592
1638389146.4700832,1638389146425080620,2168
1638389146.5294218,1638389146525658786,1221
1638389146.6290662,1638389146623773236,963
1638389146.76561,1638389146738390797,2055
1638389146.8415744,1638389146836764235,487
1638389146.9409494,1638389146937215720,583
1638389147.0668163,1638389147053201225,622
1638389147.1284404,1638389147124059701,1145
1638389147.3656669,1638389147237209019,1529
1638389147.3714023,1638389147324103775,2807
1638389147.4318843,1638389147426701961,2816
1638389147.5435727,1638389147539496291,2493
1638389147.6599,1638389147638736287,1913
1638389147.7425215,1638389147738774186,1212
1638389147.8424656,1638389147838617062,1485
1638389147.9560902,1638389147925102553,1465
1638389148.0283267,1638389148024379730,1762
1638389148.1506336,1638389148147102458,397
1638389148.2937903,1638389148237329731,1726
1638389148.307915,1638389148304027342,1896
1638389148.4037654,1638389148400340556,2066
1638389148.6041567,1638389148500658904,1927
1638389148.60884,1638389148600789159,1841
1638389148.7002196,1638389148696822341,1863
1638389148.8443239,1638389148796619954,1783
1638389148.9001775,1638389148896733644,1684
1638389149.0006225,1638389148996880515,2133
1638389149.1940126,1638389149093833755,2074
1638389149.1999424,1638389149193580272,1575
1638389149.3044932,1638389149301153805,2018
1638389149.3967235,1638389149393060439,2005
1638389149.6052756,1638389149491093588,1523
1638389149.6053107,1638389149588899889,1945
1638389149.693668,1638389149690329509,1954
1638389149.8899202,1638389149792956034,1552
1638389149.8957329,1638389149892159104,1908
1638389149.994805,1638389149988294229,1568
1638389150.2339776,1638389150088939241,1443
1638389150.239324,1638389150184090252,1543
1638389150.288143,1638389150284652695,2282
1638389150.385962,1638389150382661366,2601
1638389150.5792882,1638389150482833923,2253
1638389150.5853312,1638389150580908434,2104
1638389150.6845224,1638389150681059061,2409
1638389150.9202495,1638389150778887556,2249
1638389150.9275835,1638389150878994897,2529
1638389150.9820876,1638389150978746209,2464
1638389151.0798967,1638389151076507837,2500
1638389151.2685208,1638389151176501471,2304
1638389151.279304,1638389151276180435,1863
1638389151.3781185,1638389151374446586,2020
1638389151.6146312,1638389151474264940,2765
1638389151.6176648,1638389151572260958,2726
1638389151.6757824,1638389151672309442,1912
1638389151.7753658,1638389151771790675,2371
1638389151.960855,1638389151872036837,2431
1638389151.976612,1638389151973096891,1706
1638389152.0776155,1638389152073559604,2046
1638389152.3044403,1638389152166897303,2481
1638389152.3089197,1638389152266699878,2245
1638389152.3696961,1638389152366648719,2099
1638389152.4677143,1638389152464591923,2058
1638389152.6508038,1638389152564198070,2087
1638389152.6676395,1638389152664126232,2468
1638389152.765087,1638389152762065686,2766
1638389152.993742,1638389152862211423,2329
1638389153.000656,1638389152959799328,2870
1638389153.0621438,1638389153059027178,2362
1638389153.1947873,1638389153159194693,2253
1638389153.2926633,1638389153257122484,2342
1638389153.3610513,1638389153357546225,2238
1638389153.4585805,1638389153455614969,2380
1638389153.588906,1638389153554984740,2366
1638389153.6583815,1638389153655411555,2097
1638389153.758667,1638389153755659703,2218
1638389153.9141436,1638389153854145941,1798
1638389153.9577699,1638389153954875445,2368
1638389154.0580165,1638389154054923807,2112
1638389154.1858954,1638389154149847110,2391
1638389154.2532313,1638389154249921390,2551
1638389154.3538525,1638389154350795132,2037
1638389154.485275,1638389154448045668,2004
1638389154.5514972,1638389154548508740,2558
1638389154.6492505,1638389154646165934,1998
1638389154.749474,1638389154746595982,1168
1638389154.8472974,1638389154844490807,1131
1638389154.9478023,1638389154944563889,1323
1638389155.0463421,1638389155042286384,1839
1638389155.1449525,1638389155142172263,2051
1638389155.2468178,1638389155243474390,2134
1638389155.3428597,1638389155340120074,2407
1638389155.4430866,1638389155439982409,1778
1638389155.5425258,1638389155539093621,2181
1638389155.6419506,1638389155639112015,2014
1638389155.7414713,1638389155738078211,1763
1638389155.841804,1638389155838576188,1965
1638389155.942022,1638389155939165737,2225
1638389156.0365775,1638389156033804470,2216
1638389156.1373615,1638389156134182492,2300
1638389156.2403266,1638389156237630167,2388
1638389156.356615,1638389156332367527,2379
1638389156.4328506,1638389156429855914,2367
1638389156.540363,1638389156537507532,2311
1638389156.640643,1638389156637694648,2362
1638389156.73165,1638389156728064036,2299
1638389156.8315353,1638389156828067850,2344
1638389156.9404292,1638389156937739843,2294
1638389157.0413575,1638389157038647905,2343
1638389157.1416063,1638389157138952486,2316
1638389157.2289424,1638389157226256608,2233
1638389157.3425658,1638389157339383765,2297
1638389157.4268599,1638389157424126570,2383
1638389157.5416143,1638389157538328009,2386
1638389157.6279418,1638389157624580820,2283
1638389157.7277548,1638389157724550990,2361
1638389157.8437824,1638389157839780248,2313
1638389157.928182,1638389157925162340,2283
1638389158.031511,1638389158028187879,2338
1638389158.1425886,1638389158138803309,2378
1638389158.2427855,1638389158239150818,2390
1638389158.3442593,1638389158340713821,2329
1638389158.4298933,1638389158426691250,2344
1638389158.543188,1638389158539906802,2323
1638389158.6292815,1638389158626590817,2297
1638389158.72929,1638389158726499997,2348
1638389159.0578442,1638389158839848480,2366
1638389159.0578554,1638389158938042217,2347
1638389159.0578604,1638389159025356497,2322
1638389159.140924,1638389159138492145,2302
1638389159.2420697,1638389159238865860,2227
1638389159.3416464,1638389159339227543,2361
1638389159.4070413,1638389159404124405,2335
1638389159.508219,1638389159505490466,2372
1638389159.6088445,1638389159604589618,2294
1638389159.7074375,1638389159704144444,2225
1638389159.803726,1638389159801167178,2317
1638389159.9149373,1638389159899652775,2351
1638389160.0038502,1638389159999872359,2344
1638389160.1065106,1638389160101315102,2363
1638389160.202517,1638389160197110057,2329
1638389160.3015656,1638389160299122599,2398
1638389160.3979976,1638389160395254673,2329
1638389160.4978793,1638389160494969679,2357
1638389160.5953734,1638389160592549823,2380
1638389160.6956375,1638389160692534910,2151
1638389160.7950852,1638389160792585994,2336
1638389160.893037,1638389160890558054,2281
1638389160.9946237,1638389160990764102,2326
1638389161.0910063,1638389161088666690,2284
1638389161.1909387,1638389161188668921,2234
1638389161.2912526,1638389161288401489,2312
1638389161.389998,1638389161387253077,2344
1638389161.4902284,1638389161486861986,2344
1638389161.5899928,1638389161587013243,2341
1638389161.68549,1638389161682936033,2305
1638389161.7857583,1638389161783214387,2285
1638389161.886853,1638389161880805895,2420
1638389161.983062,1638389161980523617,2566
1638389162.0829418,1638389162080712240,3169
1638389162.1811929,1638389162178529092,3997
1638389162.284181,1638389162278998828,4366
1638389162.3798895,1638389162377563311,4614
1638389162.478295,1638389162475836410,4582
1638389162.5782893,1638389162575845733,4270
1638389162.6779623,1638389162674159148,4742
1638389162.7778184,1638389162774723737,1168
1638389162.875912,1638389162873777491,1182
1638389162.975966,1638389162973399586,1800
1638389163.0741875,1638389163072003469,1943
1638389163.1745276,1638389163172037646,2051
