Time,steerAngle,throttle
1638389123.8919368,0.0,6.1079583168029785
1638389123.9119713,0.0,6.523974418640137
1638389123.9200387,0.0,6.93998908996582
1638389123.9279218,0.0,7.3560051918029785
1638389123.956028,0.0,7.77202033996582
1638389123.9641826,0.0,8.18803596496582
1638389123.9960234,0.0,8.60405158996582
1638389124.024176,0.0,9.02006721496582
1638389124.0479999,0.0,9.436081886291504
1638389124.0599277,0.0,9.852097511291504
1638389124.1360044,0.0,10.268113136291504
1638389124.151959,0.0,10.684128761291504
1638389124.1639483,0.0,11.100144386291504
1638389124.1798687,0.0,11.516160011291504
1638389124.1959834,0.0,11.932174682617188
1638389124.211927,0.0,12.348190307617188
1638389124.2320175,0.0,12.764206886291504
1638389124.2399383,0.0,13.180221557617188
1638389124.2563295,0.0,13.596237182617188
1638389124.2639484,0.0,14.012251853942871
1638389124.2799704,0.0,14.428268432617188
1638389124.2838547,0.0,14.844283103942871
1638389124.2920892,0.0,15.2619047164917
1638389124.308007,0.0,15.6779203414917
1638389124.3519301,0.0,16.093936920166016
1638389124.6278448,0.0,16.509952545166016
1638389124.7401056,0.0,16.925966262817383
1638389125.011927,0.0,17.341981887817383
1638389125.0438871,0.0,17.757997512817383
1638389125.0719845,0.0,18.174013137817383
1638389125.08783,0.0,18.590028762817383
1638389125.1398933,0.0,19.006044387817383
1638389125.243922,0.0,19.422060012817383
1638389125.295901,0.0,19.838075637817383
1638389125.3839662,0.0,20.254091262817383
1638389125.411817,0.0,20.67010498046875
1638389125.4199226,0.0,21.086122512817383
1638389125.539988,0.0,21.50213623046875
1638389125.5478854,0.0,21.91815185546875
1638389125.567895,0.0,22.75018310546875
1638389125.5839355,0.0,23.16619873046875
1638389125.5999496,0.0,23.58221435546875
1638389125.6160088,0.0,23.99822998046875
1638389125.6519454,0.0,24.41424560546875
1638389126.1519039,0.0,24.41424560546875
1638389126.1558034,0.0,24.41424560546875
1638389126.1638288,-0.014555181376636028,24.41424560546875
1638389126.1719344,-0.031981196254491806,24.41424560546875
1638389126.1798997,-0.05376371368765831,24.41424560546875
1638389126.1878347,-0.07991115003824234,24.41424560546875
1638389126.1918433,-0.07991115003824234,24.41424560546875
1638389126.1957932,-0.10605017095804214,24.41424560546875
1638389126.199848,-0.10605017095804214,24.41424560546875
1638389126.2039034,-0.1343674510717392,24.41424560546875
1638389126.2079368,-0.1343674510717392,24.41424560546875
1638389126.211927,-0.15832822024822235,24.41424560546875
1638389126.2159176,-0.15832822024822235,24.41424560546875
1638389126.2197838,-0.18011914193630219,24.41424560546875
1638389126.2238057,-0.18011914193630219,24.41424560546875
1638389126.2278666,-0.1975451558828354,24.41424560546875
1638389126.2318635,-0.1975451558828354,24.41424560546875
1638389126.2358587,-0.21061468124389648,24.41424560546875
1638389126.2398233,-0.21061468124389648,24.41424560546875
1638389126.2439294,-0.22150593996047974,24.41424560546875
1638389126.2479022,-0.22150593996047974,24.41424560546875
1638389126.2518516,-0.2280406951904297,24.41424560546875
1638389126.2558131,-0.2280406951904297,24.41424560546875
1638389126.25983,-0.23457545042037964,24.41424560546875
1638389126.2637699,-0.23457545042037964,24.41424560546875
1638389126.2678468,-0.23893195390701294,24.41424560546875
1638389126.2718873,-0.23893195390701294,24.41424560546875
1638389126.275773,-0.2411102056503296,24.41424560546875
1638389126.279942,-0.2411102056503296,24.41424560546875
1638389126.2838674,-0.24328845739364624,24.41424560546875
1638389126.2918165,-0.2454667091369629,24.41424560546875
1638389126.303936,-0.2454667091369629,24.41424560546875
1638389126.3839395,-0.22586244344711304,24.41424560546875
1638389126.3918202,-0.21714943647384644,24.41424560546875
1638389126.3958948,-0.21714943647384644,24.41424560546875
1638389126.3998806,-0.20625817775726318,24.41424560546875
1638389126.4039202,-0.20625817775726318,24.41424560546875
1638389126.408231,-0.19536691904067993,24.41424560546875
1638389126.4118824,-0.19536691904067993,24.41424560546875
1638389126.4158745,-0.18447566032409668,24.41424560546875
1638389126.4198265,-0.18447566032409668,24.41424560546875
1638389126.423877,-0.17576263844966888,24.41424560546875
1638389126.4278903,-0.17576263844966888,24.41424560546875
1638389126.431775,-0.16704122722148895,24.41424560546875
1638389126.4358706,-0.16704122722148895,24.41424560546875
1638389126.4398518,-0.16268472373485565,24.41424560546875
1638389126.4438808,-0.16268472373485565,24.41424560546875
1638389126.447866,-0.1561499834060669,24.41424560546875
1638389126.455826,-0.15397171676158905,24.41424560546875
1638389126.4638,-0.1517934650182724,24.41424560546875
1638389126.4718535,-0.14961521327495575,24.41424560546875
1638389126.4799495,-0.1474369615316391,24.41424560546875
1638389126.4879508,-0.14525870978832245,24.41424560546875
1638389126.4958954,-0.1430804580450058,24.41424560546875
1638389126.5039163,-0.13654570281505585,24.41424560546875
1638389126.5078692,-0.1300109475851059,24.41424560546875
1638389126.5160344,-0.12347618490457535,24.41424560546875
1638389126.5239706,-0.11258493363857269,24.41424560546875
1638389126.531844,-0.1038719192147255,24.41424560546875
1638389126.5398855,-0.09298066794872284,24.41424560546875
1638389126.5478911,-0.07991115003824234,24.41424560546875
1638389126.5558221,-0.06683322787284851,24.41424560546875
1638389126.5639079,-0.05376371368765831,24.41424560546875
1638389126.571979,-0.042872458696365356,24.41424560546875
1638389126.5798101,-0.029802944511175156,24.41424560546875
1638389126.5878997,-0.018911683931946754,24.41424560546875
1638389126.5918372,-0.010198676958680153,24.41424560546875
1638389126.5998433,-0.001485668821260333,24.41424560546875
1638389126.6079564,0.0,24.41424560546875
1638389126.6159413,0.0,24.41424560546875
1638389126.6239376,0.0,24.41424560546875
1638389126.6318557,0.0,24.41424560546875
1638389126.639893,0.0,24.41424560546875
1638389126.7879093,0.0,24.41424560546875
1638389126.7958481,0.0,24.41424560546875
1638389126.8040829,0.003647100180387497,24.41424560546875
1638389126.811879,0.012360108084976673,24.41424560546875
1638389126.8198442,0.02107311598956585,24.41424560546875
1638389126.827848,0.03196437656879425,24.41424560546875
1638389126.8359141,0.0428556352853775,24.41424560546875
1638389126.8398907,0.053746894001960754,24.41424560546875
1638389126.8478472,0.062459904700517654,24.41424560546875
1638389126.855781,0.06899465620517731,24.41424560546875
1638389126.8638618,0.07552941888570786,24.41424560546875
1638389126.8718014,0.08207257837057114,24.41424560546875
1638389126.8798265,0.08642908185720444,24.41424560546875
1638389126.8879485,0.09078559279441833,24.41424560546875
1638389126.8959002,0.09514209628105164,24.41424560546875
1638389126.9039514,0.09732034057378769,24.41424560546875
1638389126.9199562,0.09949859976768494,24.41424560546875
1638389126.971903,0.07989432662725449,24.41424560546875
1638389126.979849,0.06681641191244125,24.41424560546875
1638389126.9878063,0.051568642258644104,24.41424560546875
1638389126.9958897,0.0384991317987442,24.41424560546875
1638389127.003921,0.02325136959552765,24.41424560546875
1638389127.0080395,0.010181856341660023,24.41424560546875
1638389127.0159743,0.0,24.41424560546875
1638389127.023912,0.0,24.41424560546875
1638389127.0318546,0.0,24.41424560546875
1638389127.199929,0.0,24.41424560546875
1638389127.2078884,0.0,24.41424560546875
1638389127.2159307,-0.008020424284040928,24.41424560546875
1638389127.2239015,-0.021089937537908554,24.41424560546875
1638389127.2317777,-0.038515955209732056,24.41424560546875
1638389127.239956,-0.05594196915626526,24.41424560546875
1638389127.2478583,-0.07772448658943176,24.41424560546875
1638389127.2558115,-0.0995154157280922,24.41424560546875
1638389127.259962,-0.0995154157280922,24.41424560546875
1638389127.2637632,-0.11911968886852264,24.41424560546875
1638389127.2678723,-0.11911968886852264,24.41424560546875
1638389127.2718227,-0.13654570281505585,24.41424560546875
1638389127.2758617,-0.13654570281505585,24.41424560546875
1638389127.27984,-0.14961521327495575,24.41424560546875
1638389127.2838562,-0.14961521327495575,24.41424560546875
1638389127.2877607,-0.16268472373485565,24.41424560546875
1638389127.291793,-0.16268472373485565,24.41424560546875
1638389127.2957897,-0.1692194789648056,24.41424560546875
1638389127.2998414,-0.1692194789648056,24.41424560546875
1638389127.30414,-0.17576263844966888,24.41424560546875
1638389127.3078785,-0.17576263844966888,24.41424560546875
1638389127.3117948,-0.18229740858078003,24.41424560546875
1638389127.3198943,-0.18447566032409668,24.41424560546875
1638389127.323811,-0.18447566032409668,24.41424560546875
1638389127.3277228,-0.18665389716625214,24.41424560546875
1638389127.3357992,-0.18883216381072998,24.41424560546875
1638389127.34381,-0.19101041555404663,24.41424560546875
1638389127.383986,-0.19101041555404663,24.41424560546875
1638389127.3921576,-0.16704122722148895,24.41424560546875
1638389127.3958378,-0.16704122722148895,24.41424560546875
1638389127.3997555,-0.1561499834060669,24.41424560546875
1638389127.4038007,-0.1561499834060669,24.41424560546875
1638389127.4077635,-0.14525870978832245,24.41424560546875
1638389127.411837,-0.14525870978832245,24.41424560546875
1638389127.4158137,-0.13218919932842255,24.41424560546875
1638389127.4198022,-0.13218919932842255,24.41424560546875
1638389127.4238112,-0.11911968886852264,24.41424560546875
1638389127.4279473,-0.11911968886852264,24.41424560546875
1638389127.4318407,-0.1038719192147255,24.41424560546875
1638389127.435805,-0.09080240875482559,24.41424560546875
1638389127.4438162,-0.07336798310279846,24.41424560546875
1638389127.4518747,-0.06029847264289856,24.41424560546875
1638389127.4597754,-0.042872458696365356,24.41424560546875
1638389127.4679053,-0.029802944511175156,24.41424560546875
1638389127.4758024,-0.016733432188630104,24.41424560546875
1638389127.4838774,-0.005842173006385565,24.41424560546875
1638389127.4918432,0.0,24.41424560546875
1638389127.499805,0.0,24.41424560546875
1638389127.5038376,0.0,24.41424560546875
1638389127.511875,0.0,24.41424560546875
1638389127.5198255,0.0,24.41424560546875
1638389127.891932,-0.001485668821260333,24.41424560546875
1638389127.8997684,-0.012376928701996803,24.41424560546875
1638389127.9078846,-0.023268189281225204,24.41424560546875
1638389127.9159136,-0.03633769974112511,24.41424560546875
1638389127.923926,-0.05158546566963196,24.41424560546875
1638389127.931871,-0.06465497612953186,24.41424560546875
1638389127.935761,-0.06465497612953186,24.41424560546875
1638389127.9398632,-0.07991115003824234,24.41424560546875
1638389127.9438171,-0.07991115003824234,24.41424560546875
1638389127.9478655,-0.09080240875482559,24.41424560546875
1638389127.9518332,-0.09080240875482559,24.41424560546875
1638389127.9558153,-0.09733716398477554,24.41424560546875
1638389127.960104,-0.09733716398477554,24.41424560546875
1638389127.9638572,-0.10169367492198944,24.41424560546875
1638389127.96782,-0.10169367492198944,24.41424560546875
1638389127.9719703,-0.10605017095804214,24.41424560546875
1638389127.976014,-0.10605017095804214,24.41424560546875
1638389127.9797087,-0.1082284227013588,24.41424560546875
1638389127.9838164,-0.1082284227013588,24.41424560546875
1638389127.9878333,-0.11040668189525604,24.41424560546875
1638389127.995752,-0.11258493363857269,24.41424560546875
1638389127.9999547,-0.11258493363857269,24.41424560546875
1638389128.035916,-0.11258493363857269,24.41424560546875
1638389128.0438442,-0.11258493363857269,24.41424560546875
1638389128.051867,-0.11258493363857269,24.41424560546875
1638389128.0598435,-0.11258493363857269,24.41424560546875
1638389128.0678024,-0.11258493363857269,24.41424560546875
1638389128.076061,-0.11258493363857269,24.41424560546875
1638389128.0837336,-0.11258493363857269,24.41424560546875
1638389128.0878298,-0.09515891224145889,24.41424560546875
1638389128.095723,-0.08644590526819229,24.41424560546875
1638389128.1038387,-0.07772448658943176,24.41424560546875
1638389128.1118305,-0.06683322787284851,24.41424560546875
1638389128.119807,-0.05376371368765831,24.41424560546875
1638389128.127902,-0.042872458696365356,24.41424560546875
1638389128.1318161,-0.029802944511175156,24.41424560546875
1638389128.139805,-0.018911683931946754,24.41424560546875
1638389128.1478426,-0.010198676958680153,24.41424560546875
1638389128.1558352,-0.001485668821260333,24.41424560546875
1638389128.1637924,0.0,24.41424560546875
1638389128.171797,0.0,24.41424560546875
1638389128.1797597,0.0,24.41424560546875
1638389128.1878517,0.0,24.41424560546875
1638389128.1957994,0.0,24.41424560546875
1638389128.7878804,-0.001485668821260333,24.41424560546875
1638389128.7958782,-0.008020424284040928,24.41424560546875
1638389128.803758,-0.016733432188630104,24.41424560546875
1638389128.8118513,-0.023268189281225204,24.41424560546875
1638389128.81991,-0.029802944511175156,24.41424560546875
1638389128.8278441,-0.03633769974112511,24.41424560546875
1638389128.8317523,-0.04069420322775841,24.41424560546875
1638389128.8397768,-0.042872458696365356,24.41424560546875
1638389128.8477416,-0.04505070671439171,24.41424560546875
1638389128.8558543,-0.04722896218299866,24.41424560546875
1638389128.9238384,-0.029802944511175156,24.41424560546875
1638389128.931821,-0.023268189281225204,24.41424560546875
1638389128.9398136,-0.014555181376636028,24.41424560546875
1638389128.9478273,-0.008020424284040928,24.41424560546875
1638389128.9558098,0.0,24.41424560546875
1638389128.9637835,0.0,24.41424560546875
1638389128.9678264,0.0,24.41424560546875
1638389128.975806,0.0,24.41424560546875
1638389128.9838083,0.0,24.41424560546875
1638389129.1638486,-0.012376928701996803,24.41424560546875
1638389129.1717765,-0.025446441024541855,24.41424560546875
1638389129.1799052,-0.042872458696365356,24.41424560546875
1638389129.187849,-0.06247672438621521,24.41424560546875
1638389129.195838,-0.08426765352487564,24.41424560546875
1638389129.199812,-0.08426765352487564,24.41424560546875
1638389129.2036953,-0.1038719192147255,24.41424560546875
1638389129.2078016,-0.1038719192147255,24.41424560546875
1638389129.211797,-0.1212979406118393,24.41424560546875
1638389129.2158809,-0.1212979406118393,24.41424560546875
1638389129.2198238,-0.13654570281505585,24.41424560546875
1638389129.2240505,-0.13654570281505585,24.41424560546875
1638389129.2278545,-0.14525870978832245,24.41424560546875
1638389129.2317808,-0.14525870978832245,24.41424560546875
1638389129.2358458,-0.15397171676158905,24.41424560546875
1638389129.2398324,-0.15397171676158905,24.41424560546875
1638389129.2438078,-0.160506471991539,24.41424560546875
1638389129.2517488,-0.16268472373485565,24.41424560546875
1638389129.2597623,-0.1648629754781723,24.41424560546875
1638389129.2679017,-0.1648629754781723,24.41424560546875
1638389129.2758737,-0.16704122722148895,24.41424560546875
1638389129.3198383,-0.17140614986419678,24.41424560546875
1638389129.3277724,-0.17358440160751343,24.41424560546875
1638389129.335868,-0.17794090509414673,24.41424560546875
1638389129.3438253,-0.18229740858078003,24.41424560546875
1638389129.3518991,-0.18665389716625214,24.41424560546875
1638389129.360012,-0.19318866729736328,24.41424560546875
1638389129.3678575,-0.19536691904067993,24.41424560546875
1638389129.3758578,-0.19972342252731323,24.41424560546875
1638389129.38385,-0.20190167427062988,24.41424560546875
1638389129.391817,-0.20407991111278534,24.41424560546875
1638389129.4398274,-0.20407991111278534,24.41424560546875
1638389129.4478452,-0.20407991111278534,24.41424560546875
1638389129.4557605,-0.20407991111278534,24.41424560546875
1638389129.4637723,-0.20407991111278534,24.41424560546875
1638389129.471803,-0.20407991111278534,24.41424560546875
1638389129.4801128,-0.20407991111278534,24.41424560546875
1638389129.5397863,-0.20407991111278534,24.41424560546875
1638389129.5559087,-0.20407991111278534,24.41424560546875
1638389129.5598488,-0.18447566032409668,24.41424560546875
1638389129.5679026,-0.17358440160751343,24.41424560546875
1638389129.5758414,-0.160506471991539,24.41424560546875
1638389129.5799768,-0.160506471991539,24.41424560546875
1638389129.5838876,-0.14090220630168915,24.41424560546875
1638389129.5918617,-0.11911968886852264,24.41424560546875
1638389129.5999951,-0.09733716398477554,24.41424560546875
1638389129.6078722,-0.07118973135948181,24.41424560546875
1638389129.6159282,-0.05158546566963196,24.41424560546875
1638389129.6238012,-0.031981196254491806,24.41424560546875
1638389129.6278038,-0.014555181376636028,24.41424560546875
1638389129.635822,-0.003663920797407627,24.41424560546875
1638389129.6438794,0.0,24.41424560546875
1638389129.6518476,0.0,24.41424560546875
1638389129.6598036,0.0,24.41424560546875
1638389130.0437424,0.0,24.41424560546875
1638389130.0518394,0.0,24.41424560546875
1638389130.0597837,0.005825351923704147,24.41424560546875
1638389130.0678468,0.0167166106402874,24.41424560546875
1638389130.0758266,0.0297861248254776,24.41424560546875
1638389130.0839598,0.04503388702869415,24.41424560546875
1638389130.0917819,0.060281652957201004,24.41424560546875
1638389130.0997663,0.07552941888570786,24.41424560546875
1638389130.1078987,0.09078559279441833,24.41424560546875
1638389130.1158376,0.10385510325431824,24.41424560546875
1638389130.1239674,0.11474636197090149,24.41424560546875
1638389130.1317847,0.12563762068748474,24.41424560546875
1638389130.1398377,0.1321723759174347,24.41424560546875
1638389130.1477938,0.13870714604854584,24.41424560546875
1638389130.155698,0.14306363463401794,24.41424560546875
1638389130.1598074,0.14742013812065125,24.41424560546875
1638389130.1678445,0.1495983898639679,24.41424560546875
1638389130.1717207,0.1495983898639679,24.41424560546875
1638389130.1758401,0.1495983898639679,21.086122512817383
1638389130.1878545,0.1495983898639679,21.086122512817383
1638389130.207849,0.12999412417411804,21.086122512817383
1638389130.2158787,0.11038985848426819,21.086122512817383
1638389130.223915,0.08860733360052109,21.086122512817383
1638389130.2318063,0.06899465620517731,21.086122512817383
1638389130.2398703,0.049390390515327454,21.086122512817383
1638389130.2440143,0.02760787308216095,21.086122512817383
1638389130.2517743,0.010181856341660023,21.086122512817383
1638389130.2598317,0.0,21.086122512817383
1638389130.2678676,-0.010198676958680153,21.086122512817383
1638389130.2758887,-0.042872458696365356,21.086122512817383
1638389130.2798126,-0.042872458696365356,21.086122512817383
1638389130.283875,-0.07772448658943176,21.086122512817383
1638389130.2877927,-0.07772448658943176,21.086122512817383
1638389130.2917926,-0.11258493363857269,21.086122512817383
1638389130.2959127,-0.11258493363857269,21.086122512817383
1638389130.2998214,-0.1474369615316391,21.086122512817383
1638389130.303853,-0.1474369615316391,21.086122512817383
1638389130.3078215,-0.18229740858078003,21.086122512817383
1638389130.3118322,-0.18229740858078003,21.086122512817383
1638389130.3158288,-0.21714943647384644,21.086122512817383
1638389130.3197865,-0.21714943647384644,21.086122512817383
1638389130.3236902,-0.2454667091369629,21.086122512817383
1638389130.3278594,-0.2454667091369629,21.086122512817383
1638389130.3318322,-0.26071447134017944,21.086122512817383
1638389130.3358471,-0.26071447134017944,21.086122512817383
1638389130.3399198,-0.2617993950843811,21.086122512817383
1638389130.4239142,-0.2617993950843811,20.67010498046875
1638389130.451782,-0.2617993950843811,20.67010498046875
1638389130.4598463,-0.2617993950843811,20.67010498046875
1638389130.4678056,-0.2617993950843811,20.67010498046875
1638389130.4759886,-0.2617993950843811,20.67010498046875
1638389130.483781,-0.2617993950843811,20.67010498046875
1638389130.4918673,-0.2617993950843811,20.67010498046875
1638389130.4998145,-0.2617993950843811,20.67010498046875
1638389130.511833,-0.2617993950843811,20.67010498046875
1638389130.5198133,-0.2617993950843811,20.67010498046875
1638389130.5279324,-0.2617993950843811,20.67010498046875
1638389130.535775,-0.2617993950843811,20.67010498046875
1638389130.5436838,-0.2617993950843811,20.67010498046875
1638389130.5517645,-0.2617993950843811,20.67010498046875
1638389130.5598264,-0.2617993950843811,20.67010498046875
1638389130.5758297,-0.2617993950843811,20.67010498046875
1638389130.603813,-0.2617993950843811,20.254091262817383
1638389130.643804,-0.2617993950843811,20.254091262817383
1638389131.083879,-0.2617993950843811,20.254091262817383
1638389131.183747,-0.2617993950843811,20.254091262817383
1638389131.1997411,-0.2617993950843811,20.254091262817383
1638389131.2159188,-0.2617993950843811,20.254091262817383
1638389131.2397914,-0.2617993950843811,20.254091262817383
1638389131.29176,-0.2617993950843811,20.254091262817383
1638389131.3077793,-0.2617993950843811,20.254091262817383
1638389131.323866,-0.2617993950843811,20.254091262817383
1638389131.339769,-0.2617993950843811,20.254091262817383
1638389131.348032,-0.2617993950843811,20.254091262817383
1638389131.3558156,-0.2617993950843811,20.254091262817383
1638389131.371817,-0.2617993950843811,20.254091262817383
1638389131.3878012,-0.2617993950843811,20.254091262817383
1638389131.3917265,-0.2617993950843811,20.254091262817383
1638389131.3997135,-0.2617993950843811,20.254091262817383
1638389131.4238548,-0.2617993950843811,20.254091262817383
1638389131.4397292,-0.2617993950843811,20.254091262817383
1638389131.6797776,-0.2617993950843811,20.254091262817383
1638389131.6957717,-0.2617993950843811,20.254091262817383
1638389131.703763,-0.2617993950843811,20.254091262817383
1638389131.7118294,-0.2617993950843811,20.254091262817383
1638389131.7157092,-0.2617993950843811,20.254091262817383
1638389131.7317238,-0.2617993950843811,20.254091262817383
1638389133.795769,-0.2617993950843811,23.58221435546875
1638389133.8716998,-0.2617993950843811,23.99822998046875
1638389133.9158406,-0.2617993950843811,24.41424560546875
1638389134.7237046,-0.2367537021636963,24.41424560546875
1638389134.7316759,-0.22150593996047974,24.41424560546875
1638389134.7398248,-0.20190167427062988,24.41424560546875
1638389134.7475684,-0.18011914193630219,24.41424560546875
1638389134.755681,-0.1517934650182724,24.41424560546875
1638389134.763888,-0.1212979406118393,24.41424560546875
1638389134.771631,-0.09298066794872284,24.41424560546875
1638389134.7797377,-0.06465497612953186,24.41424560546875
1638389134.787724,-0.042872458696365356,24.41424560546875
1638389134.7956517,-0.023268189281225204,24.41424560546875
1638389134.799684,-0.008020424284040928,24.41424560546875
1638389134.8077686,0.0,24.41424560546875
1638389134.8158338,0.0,24.41424560546875
1638389134.823666,0.0,24.41424560546875
1638389134.8316777,0.0,24.41424560546875
1638389135.0476835,0.0,24.41424560546875
1638389135.0556362,0.0,24.41424560546875
1638389135.0636404,0.003647100180387497,24.41424560546875
1638389135.0717688,0.012360108084976673,24.41424560546875
1638389135.0797467,0.02325136959552765,24.41424560546875
1638389135.0876646,0.03632088005542755,24.41424560546875
1638389135.0916615,0.049390390515327454,24.41424560546875
1638389135.099726,0.064638152718544,24.41424560546875
1638389135.1076841,0.07552941888570786,24.41424560546875
1638389135.115726,0.08860733360052109,24.41424560546875
1638389135.1237519,0.09514209628105164,24.41424560546875
1638389135.1317298,0.10167685151100159,24.41424560546875
1638389135.1397347,0.10821160674095154,24.41424560546875
1638389135.1477125,0.11038985848426819,24.41424560546875
1638389135.1557088,0.11256811022758484,24.41424560546875
1638389135.163671,0.11474636197090149,24.41424560546875
1638389135.1998532,0.09732034057378769,24.41424560546875
1638389135.20775,0.08425083756446838,24.41424560546875
1638389135.2158113,0.06899465620517731,24.41424560546875
1638389135.223777,0.051568642258644104,24.41424560546875
1638389135.2317946,0.03632088005542755,24.41424560546875
1638389135.2397542,0.02107311598956585,24.41424560546875
1638389135.2477741,0.005825351923704147,24.41424560546875
1638389135.251605,0.0,24.41424560546875
1638389135.2597806,0.0,24.41424560546875
1638389135.2677433,0.0,24.41424560546875
1638389135.4478467,0.0,24.41424560546875
1638389135.4557817,0.0,24.41424560546875
1638389135.4637187,0.0,24.41424560546875
1638389135.467665,-0.005842173006385565,24.41424560546875
1638389135.4757476,-0.021089937537908554,24.41424560546875
1638389135.4836743,-0.04069420322775841,24.41424560546875
