Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1638389111.897231,38,1638389111,897011041,0,-3428.78076171875,123.70356750488281,0.0,0.0,0.0,-0.012300505229423097,0.9999243459237809
1638389111.9268112,39,1638389111,926561117,0,-3428.905029296875,123.71830749511719,0.0,0.0,0.0,-0.012412968744458486,0.999922956135596
1638389111.9325616,40,1638389111,932317018,0,-3428.905029296875,123.71830749511719,0.0,0.0,0.0,-0.012412968744458486,0.999922956135596
1638389111.9648464,41,1638389111,964607000,0,-3428.749755859375,123.95819091796875,0.0,0.0,0.0,-0.012047177255445862,0.9999274301268947
1638389111.9713848,42,1638389111,971164941,0,-3428.749755859375,123.95819091796875,0.0,0.0,0.0,-0.012047177255445862,0.9999274301268947
1638389112.0034134,43,1638389112,3177881,0,-3428.893310546875,123.40583038330078,0.0,0.0,0.0,-0.013161867791452822,0.9999133788665098
1638389112.009206,44,1638389112,8975982,0,-3428.893310546875,123.40583038330078,0.0,0.0,0.0,-0.013161867791452822,0.9999133788665098
1638389112.040614,45,1638389112,40450096,0,-3428.761474609375,123.75928497314453,0.0,0.0,0.0,-0.011974509534422407,0.9999283029904744
1638389112.044877,46,1638389112,44711112,0,-3428.761474609375,123.75928497314453,0.0,0.0,0.0,-0.011974509534422407,0.9999283029904744
1638389112.0789437,47,1638389112,78759908,0,-3428.7529296875,123.77324676513672,0.0,0.0,0.0,-0.012323197046570854,0.9999240665243293
1638389112.0821135,48,1638389112,81847906,0,-3428.7529296875,123.77324676513672,0.0,0.0,0.0,-0.012323197046570854,0.9999240665243293
1638389112.1175675,49,1638389112,117388963,0,-3428.815673828125,123.71735382080078,0.0,0.0,0.0,-0.012212685313775772,0.9999254223778025
1638389112.1180074,50,1638389112,117852926,0,-3428.815673828125,123.71735382080078,0.0,0.0,0.0,-0.012212685313775772,0.9999254223778025
1638389112.1548555,51,1638389112,154611110,0,-3428.815673828125,123.71735382080078,0.0,0.0,0.0,-0.012212685313775772,0.9999254223778025
1638389112.1564558,52,1638389112,156305074,0,-3428.798828125,123.89241790771484,0.0,0.0,0.0,-0.01149929953958261,0.9999338808691798
1638389112.191738,53,1638389112,191490888,0,-3428.798828125,123.89241790771484,0.0,0.0,0.0,-0.01149929953958261,0.9999338808691798
1638389112.1944969,54,1638389112,194345951,0,-3428.760986328125,123.80088806152344,0.0,0.0,0.0,-0.011858772983451095,0.9999296822793726
1638389112.2279923,55,1638389112,227804899,0,-3428.760986328125,123.80088806152344,0.0,0.0,0.0,-0.011858772983451095,0.9999296822793726
1638389112.233129,56,1638389112,232937097,0,-3428.80859375,123.81705474853516,0.0,0.0,0.0,-0.012028487896975347,0.9999276551225655
1638389112.2642777,57,1638389112,264105081,0,-3428.80859375,123.81705474853516,0.0,0.0,0.0,-0.012028487896975347,0.9999276551225655
1638389112.2720664,58,1638389112,271897077,0,-3428.765869140625,123.8233871459961,0.0,0.0,0.0,-0.01195081000216709,0.9999285865202036
1638389112.3015563,59,1638389112,301317930,0,-3428.765869140625,123.8233871459961,0.0,0.0,0.0,-0.01195081000216709,0.9999285865202036
1638389112.310587,60,1638389112,310384035,0,-3429.01220703125,123.59605407714844,0.0,0.0,0.0,-0.012920910431866137,0.9999165215524802
1638389112.338839,61,1638389112,338561058,0,-3429.01220703125,123.59605407714844,0.0,0.0,0.0,-0.012920910431866137,0.9999165215524802
1638389112.3487659,62,1638389112,348534107,0,-3428.796630859375,123.87619018554688,0.0,0.0,0.0,-0.011855538727528921,0.9999297206311452
1638389112.3754063,63,1638389112,375152111,0,-3428.796630859375,123.87619018554688,0.0,0.0,0.0,-0.011855538727528921,0.9999297206311452
1638389112.3874228,64,1638389112,387145996,0,-3428.784912109375,123.7097396850586,0.0,0.0,0.0,-0.012181032945407738,0.9999258084659995
1638389112.410996,65,1638389112,410733938,0,-3428.784912109375,123.7097396850586,0.0,0.0,0.0,-0.012181032945407738,0.9999258084659995
1638389112.4260428,66,1638389112,425800085,0,-3428.820068359375,123.6709213256836,0.0,0.0,0.0,-0.012563888973201721,0.9999210712320593
1638389112.447315,67,1638389112,447094917,0,-3428.820068359375,123.6709213256836,0.0,0.0,0.0,-0.012563888973201721,0.9999210712320593
1638389112.4645755,68,1638389112,464395999,0,-3428.746337890625,123.72746276855469,0.0,0.0,0.0,-0.0120156691681841,0.9999278092414675
1638389112.4861069,69,1638389112,485871076,0,-3428.746337890625,123.72746276855469,0.0,0.0,0.0,-0.0120156691681841,0.9999278092414675
1638389112.5036302,70,1638389112,503485918,0,-3428.863037109375,123.70604705810547,0.0,0.0,0.0,-0.01226320391735602,0.9999248040876281
1638389112.5227664,71,1638389112,522551059,0,-3428.863037109375,123.70604705810547,0.0,0.0,0.0,-0.01226320391735602,0.9999248040876281
1638389112.5408185,72,1638389112,540623903,0,-3428.827392578125,123.6667251586914,0.0,0.0,0.0,-0.012168447053683059,0.9999259617073165
1638389112.5588973,73,1638389112,558665990,0,-3428.827392578125,123.6667251586914,0.0,0.0,0.0,-0.012168447053683059,0.9999259617073165
1638389112.5801513,74,1638389112,579883098,0,-3428.913818359375,123.78306579589844,0.0,0.0,0.0,-0.011921768776724182,0.9999289331893714
1638389112.5960174,75,1638389112,595768928,0,-3428.913818359375,123.78306579589844,0.0,0.0,0.0,-0.011921768776724182,0.9999289331893714
1638389112.618995,76,1638389112,618726015,0,-3428.87646484375,123.70162200927734,0.0,0.0,0.0,-0.012230661290753382,0.9999252026648747
1638389112.6329591,77,1638389112,632742881,0,-3428.87646484375,123.70162200927734,0.0,0.0,0.0,-0.012230661290753382,0.9999252026648747
1638389112.6572654,78,1638389112,657005071,0,-3428.728515625,123.8442153930664,0.0,0.0,0.0,-0.012002763830657995,0.999927964235637
1638389112.670158,79,1638389112,669990062,0,-3428.728515625,123.8442153930664,0.0,0.0,0.0,-0.012002763830657995,0.999927964235637
1638389112.6955404,80,1638389112,695316076,0,-3428.955322265625,123.85560607910156,0.0,0.0,0.0,-0.011949268773364278,0.9999286049392636
1638389112.7077296,81,1638389112,707463979,0,-3428.955322265625,123.85560607910156,0.0,0.0,0.0,-0.011949268773364278,0.9999286049392636
1638389112.7336307,82,1638389112,733472108,0,-3428.85595703125,123.68683624267578,0.0,0.0,0.0,-0.01186614295170859,0.999929594847282
1638389112.744568,83,1638389112,744355916,0,-3428.85595703125,123.68683624267578,0.0,0.0,0.0,-0.01186614295170859,0.999929594847282
1638389112.771857,84,1638389112,771589994,0,-3428.729248046875,123.69821166992188,0.0,0.0,0.0,-0.0122486139824605,0.9999249829139727
1638389112.781841,85,1638389112,781579971,0,-3428.729248046875,123.69821166992188,0.0,0.0,0.0,-0.0122486139824605,0.9999249829139727
1638389112.8100975,86,1638389112,809817075,0,-3428.833984375,123.82721710205078,0.0,0.0,0.0,-0.011875062530827464,0.999929488959041
1638389112.8190372,87,1638389112,818835020,0,-3428.833984375,123.82721710205078,0.0,0.0,0.0,-0.011875062530827464,0.999929488959041
1638389112.8473518,88,1638389112,847088098,0,-3428.79736328125,123.88990020751953,0.0,0.0,0.0,-0.011708700771025626,0.9999314508136318
1638389112.8551536,89,1638389112,854937076,0,-3428.79736328125,123.88990020751953,0.0,0.0,0.0,-0.011708700771025626,0.9999314508136318
1638389112.8853679,90,1638389112,885071039,0,-3428.88232421875,123.70242309570312,0.0,0.0,0.0,-0.012170468805269553,0.9999259371018735
1638389112.891994,91,1638389112,891769886,0,-3428.88232421875,123.70242309570312,0.0,0.0,0.0,-0.012170468805269553,0.9999259371018735
1638389112.9232688,92,1638389112,923094987,0,-3428.847412109375,123.68860626220703,0.0,0.0,0.0,-0.012222000638192959,0.9999253085607944
1638389112.9292054,93,1638389112,928931951,0,-3428.847412109375,123.68860626220703,0.0,0.0,0.0,-0.012222000638192959,0.9999253085607944
1638389112.9621398,94,1638389112,961899995,0,-3428.81689453125,123.85676574707031,0.0,0.0,0.0,-0.011531608702582517,0.9999335087898248
1638389112.9677207,95,1638389112,967462062,0,-3428.81689453125,123.85676574707031,0.0,0.0,0.0,-0.011531608702582517,0.9999335087898248
1638389113.0004244,96,1638389113,169038,0,-3428.825439453125,123.72264099121094,0.0,0.0,0.0,-0.012488078744410854,0.999922020904267
1638389113.0056744,97,1638389113,5435943,0,-3428.825439453125,123.72264099121094,0.0,0.0,0.0,-0.012488078744410854,0.999922020904267
1638389113.0378296,98,1638389113,37606000,0,-3428.80078125,123.86412811279297,0.0,0.0,0.0,-0.012040648226463639,0.9999275087676539
1638389113.0412743,99,1638389113,41059017,0,-3428.80078125,123.86412811279297,0.0,0.0,0.0,-0.012040648226463639,0.9999275087676539
1638389113.0769067,100,1638389113,76757907,0,-3428.865966796875,123.9051513671875,0.0,0.0,0.0,-0.01158363542567539,0.9999329074444571
1638389113.0792532,101,1638389113,78988075,0,-3428.865966796875,123.9051513671875,0.0,0.0,0.0,-0.01158363542567539,0.9999329074444571
1638389113.116112,102,1638389113,115883111,0,-3428.8486328125,123.71234893798828,0.0,0.0,0.0,-0.012375037027057565,0.9999234262975235
1638389113.1161308,103,1638389113,115981101,0,-3428.8486328125,123.71234893798828,0.0,0.0,0.0,-0.012375037027057565,0.9999234262975235
1638389113.151993,104,1638389113,151737928,0,-3428.8486328125,123.71234893798828,0.0,0.0,0.0,-0.012375037027057565,0.9999234262975235
1638389113.154507,105,1638389113,154366016,0,-3428.750244140625,123.84585571289062,0.0,0.0,0.0,-0.012142412923330678,0.9999262781867468
1638389113.1899939,106,1638389113,189745903,0,-3428.750244140625,123.84585571289062,0.0,0.0,0.0,-0.012142412923330678,0.9999262781867468
1638389113.1925607,107,1638389113,192321062,0,-3428.810791015625,123.73161315917969,0.0,0.0,0.0,-0.012143080632385618,0.999926270078327
1638389113.227801,108,1638389113,227565050,0,-3428.810791015625,123.73161315917969,0.0,0.0,0.0,-0.012143080632385618,0.999926270078327
1638389113.2307749,109,1638389113,230503082,0,-3428.74267578125,123.8061752319336,0.0,0.0,0.0,-0.012095428356128313,0.9999268476308063
1638389113.2666767,110,1638389113,266458034,0,-3428.74267578125,123.8061752319336,0.0,0.0,0.0,-0.012095428356128313,0.9999268476308063
1638389113.2696986,111,1638389113,269469022,0,-3428.828857421875,123.7153091430664,0.0,0.0,0.0,-0.012319220601048066,0.9999241155226644
1638389113.3039083,112,1638389113,303680896,0,-3428.828857421875,123.7153091430664,0.0,0.0,0.0,-0.012319220601048066,0.9999241155226644
1638389113.3078084,113,1638389113,307548046,0,-3428.802490234375,123.6039047241211,0.0,0.0,0.0,-0.01233419513024524,0.9999239309219922
1638389113.3397353,114,1638389113,339535951,0,-3428.802490234375,123.6039047241211,0.0,0.0,0.0,-0.01233419513024524,0.9999239309219922
1638389113.3458235,115,1638389113,345586061,0,-3428.875244140625,123.80960083007812,0.0,0.0,0.0,-0.012145030678046453,0.9999262463951175
1638389113.3773715,116,1638389113,377160072,0,-3428.875244140625,123.80960083007812,0.0,0.0,0.0,-0.012145030678046453,0.9999262463951175
1638389113.3845437,117,1638389113,384119987,0,-3428.796630859375,123.89118957519531,0.0,0.0,0.0,-0.01189099912875253,0.9999292995705846
1638389113.4148092,118,1638389113,414400100,0,-3428.796630859375,123.89118957519531,0.0,0.0,0.0,-0.01189099912875253,0.9999292995705846
1638389113.422559,119,1638389113,422302007,0,-3429.33935546875,123.10017395019531,0.0,0.0,0.0,-0.01195534335657174,0.9999285323287992
1638389113.4521148,120,1638389113,451947927,0,-3429.33935546875,123.10017395019531,0.0,0.0,0.0,-0.01195534335657174,0.9999285323287992
1638389113.460594,121,1638389113,460406064,0,-3428.7509765625,123.78245544433594,0.0,0.0,0.0,-0.012018754417074059,0.9999277721627008
1638389113.489172,122,1638389113,488907098,0,-3428.7509765625,123.78245544433594,0.0,0.0,0.0,-0.012018754417074059,0.9999277721627008
1638389113.4999647,123,1638389113,499751091,0,-3428.963623046875,123.72441101074219,0.0,0.0,0.0,-0.012247561666891971,0.9999249958037931
1638389113.525984,124,1638389113,525778055,0,-3428.963623046875,123.72441101074219,0.0,0.0,0.0,-0.012247561666891971,0.9999249958037931
1638389113.5372534,125,1638389113,536983013,0,-3428.77783203125,123.71183013916016,0.0,0.0,0.0,-0.0121497986978058,0.9999261884717305
1638389113.5623004,126,1638389113,562035083,0,-3428.77783203125,123.71183013916016,0.0,0.0,0.0,-0.0121497986978058,0.9999261884717305
1638389113.5762053,127,1638389113,575965881,0,-3428.79833984375,123.81291961669922,0.0,0.0,0.0,-0.011619898685947,0.9999324866982412
1638389113.599972,128,1638389113,599771976,0,-3428.79833984375,123.81291961669922,0.0,0.0,0.0,-0.011619898685947,0.9999324866982412
1638389113.6153414,129,1638389113,615077018,0,-3428.75537109375,123.84519958496094,0.0,0.0,0.0,-0.012144559463578678,0.9999262521183427
1638389113.6367557,130,1638389113,636545896,0,-3428.75537109375,123.84519958496094,0.0,0.0,0.0,-0.012144559463578678,0.9999262521183427
1638389113.6530867,131,1638389113,652889966,0,-3428.8671875,123.67575073242188,0.0,0.0,0.0,-0.012422063339471856,0.9999228431946088
1638389113.6737945,132,1638389113,673587083,0,-3428.8671875,123.67575073242188,0.0,0.0,0.0,-0.012422063339471856,0.9999228431946088
1638389113.6910708,133,1638389113,690815925,0,-3428.657958984375,123.84900665283203,0.0,0.0,0.0,-0.011734155793442565,0.9999311524239133
1638389113.709825,134,1638389113,709618091,0,-3428.657958984375,123.84900665283203,0.0,0.0,0.0,-0.011734155793442565,0.9999311524239133
1638389113.7303016,135,1638389113,730122089,0,-3428.814208984375,123.76051330566406,0.0,0.0,0.0,-0.012277620636698561,0.9999246271752193
1638389113.7468703,136,1638389113,746675014,0,-3428.814208984375,123.76051330566406,0.0,0.0,0.0,-0.012277620636698561,0.9999246271752193
1638389113.7692583,137,1638389113,769077062,0,-3428.896728515625,123.833251953125,0.0,0.0,0.0,-0.011941397796582476,0.9999286989674132
1638389113.7841358,138,1638389113,783977031,0,-3428.896728515625,123.833251953125,0.0,0.0,0.0,-0.011941397796582476,0.9999286989674132
1638389113.8072052,139,1638389113,807015895,0,-3428.767333984375,123.90817260742188,0.0,0.0,0.0,-0.011688850988821532,0.9999316830476775
1638389113.8213587,140,1638389113,821131944,0,-3428.767333984375,123.90817260742188,0.0,0.0,0.0,-0.011688850988821532,0.9999316830476775
1638389113.8452125,141,1638389113,845010042,0,-3429.004638671875,123.69063568115234,0.0,0.0,0.0,-0.01229104650112799,0.9999244622349766
1638389113.8568287,142,1638389113,856606006,0,-3429.004638671875,123.69063568115234,0.0,0.0,0.0,-0.01229104650112799,0.9999244622349766
1638389113.8826914,143,1638389113,882472038,0,-3429.3291015625,123.26852416992188,0.0,0.0,0.0,-0.011297135581280269,0.9999361853276729
1638389113.8927088,144,1638389113,892473936,0,-3429.3291015625,123.26852416992188,0.0,0.0,0.0,-0.011297135581280269,0.9999361853276729
1638389113.9210253,145,1638389113,920820951,0,-3428.902587890625,123.70122528076172,0.0,0.0,0.0,-0.012467848267922467,0.9999222733590687
1638389113.93023,146,1638389113,930006027,0,-3428.902587890625,123.70122528076172,0.0,0.0,0.0,-0.012467848267922467,0.9999222733590687
1638389113.9598055,147,1638389113,959610939,0,-3428.75927734375,123.75260162353516,0.0,0.0,0.0,-0.011965250988730004,0.999928413822098
1638389113.968289,148,1638389113,968103885,0,-3428.75927734375,123.75260162353516,0.0,0.0,0.0,-0.011965250988730004,0.999928413822098
1638389113.9993527,149,1638389113,999167919,0,-3428.813720703125,123.85836029052734,0.0,0.0,0.0,-0.011942935300505613,0.9999286806049759
1638389114.0070012,150,1638389114,6761074,0,-3428.813720703125,123.85836029052734,0.0,0.0,0.0,-0.011942935300505613,0.9999286806049759
1638389114.0388987,151,1638389114,38649082,0,-3428.85693359375,123.72936248779297,0.0,0.0,0.0,-0.012414639408415694,0.9999229353947028
1638389114.0446935,152,1638389114,44497013,0,-3428.85693359375,123.72936248779297,0.0,0.0,0.0,-0.012414639408415694,0.9999229353947028
1638389114.0766847,153,1638389114,76493024,0,-3428.892333984375,123.81893157958984,0.0,0.0,0.0,-0.012166741928285166,0.9999259824561268
1638389114.0815346,154,1638389114,81316947,0,-3428.892333984375,123.81893157958984,0.0,0.0,0.0,-0.012166741928285166,0.9999259824561268
1638389114.1152544,155,1638389114,115067005,0,-3428.87890625,123.69991302490234,0.0,0.0,0.0,-0.0124722251436774,0.9999222187750232
1638389114.1176987,156,1638389114,117417097,0,-3428.87890625,123.69991302490234,0.0,0.0,0.0,-0.0124722251436774,0.9999222187750232
1638389114.1532755,157,1638389114,153054952,0,-3428.87890625,123.69991302490234,0.0,0.0,0.0,-0.0124722251436774,0.9999222187750232
1638389114.1545558,158,1638389114,154316902,0,-3428.763916015625,123.71832275390625,0.0,0.0,0.0,-0.012085778696994103,0.9999269643095376
1638389114.1899602,159,1638389114,189707040,0,-3428.763916015625,123.71832275390625,0.0,0.0,0.0,-0.012085778696994103,0.9999269643095376
1638389114.1928759,160,1638389114,192595958,0,-3428.80615234375,123.75406646728516,0.0,0.0,0.0,-0.01217854836108986,0.9999258387299613
1638389114.2256672,161,1638389114,225442886,0,-3428.80615234375,123.75406646728516,0.0,0.0,0.0,-0.01217854836108986,0.9999258387299613
1638389114.2307851,162,1638389114,230556011,0,-3428.892333984375,123.91265869140625,0.0,0.0,0.0,-0.011897957478748951,0.9999292167987861
1638389114.2612674,163,1638389114,261087894,0,-3428.892333984375,123.91265869140625,0.0,0.0,0.0,-0.011897957478748951,0.9999292167987861
1638389114.269556,164,1638389114,269335031,0,-3428.801513671875,123.62337493896484,0.0,0.0,0.0,-0.01194888882088164,0.9999286094796699
1638389114.296916,165,1638389114,296731948,0,-3428.801513671875,123.62337493896484,0.0,0.0,0.0,-0.01194888882088164,0.9999286094796699
1638389114.3081436,166,1638389114,307928085,0,-3428.7431640625,123.83191680908203,0.0,0.0,0.0,-0.011778552597460544,0.9999306304432868
1638389114.3326318,167,1638389114,332365989,0,-3428.7431640625,123.83191680908203,0.0,0.0,0.0,-0.011778552597460544,0.9999306304432868
1638389114.3460567,168,1638389114,345818996,0,-3428.8095703125,123.74240112304688,0.0,0.0,0.0,-0.012210400018590363,0.9999254502868632
1638389114.370319,169,1638389114,370115041,0,-3428.8095703125,123.74240112304688,0.0,0.0,0.0,-0.012210400018590363,0.9999254502868632
1638389114.3851976,170,1638389114,384989023,0,-3428.802490234375,123.8272705078125,0.0,0.0,0.0,-0.011662435824643595,0.9999319914827388
1638389114.406902,171,1638389114,406692028,0,-3428.802490234375,123.8272705078125,0.0,0.0,0.0,-0.011662435824643595,0.9999319914827388
1638389114.4236393,172,1638389114,423435926,0,-3428.948974609375,123.8352279663086,0.0,0.0,0.0,-0.012911717182365782,0.9999166403052819
1638389114.4428778,173,1638389114,442697048,0,-3428.948974609375,123.8352279663086,0.0,0.0,0.0,-0.012911717182365782,0.9999166403052819
1638389114.4623086,174,1638389114,462071895,0,-3428.726806640625,123.84796142578125,0.0,0.0,0.0,-0.011867711188489923,0.99992957623582
1638389114.478943,175,1638389114,478745937,0,-3428.726806640625,123.84796142578125,0.0,0.0,0.0,-0.011867711188489923,0.99992957623582
1638389114.5004823,176,1638389114,500194072,0,-3428.787841796875,123.8505630493164,0.0,0.0,0.0,-0.011994207454812545,0.9999280669065805
1638389114.5158348,177,1638389114,515448093,0,-3428.787841796875,123.8505630493164,0.0,0.0,0.0,-0.011994207454812545,0.9999280669065805
1638389114.5389783,178,1638389114,538753986,0,-3428.87939453125,123.89328002929688,0.0,0.0,0.0,-0.012008191187454052,0.9999278990729309
1638389114.5517538,179,1638389114,551558017,0,-3428.87939453125,123.89328002929688,0.0,0.0,0.0,-0.012008191187454052,0.9999278990729309
1638389114.5775547,180,1638389114,577327966,0,-3428.7509765625,123.74111938476562,0.0,0.0,0.0,-0.012268647088287926,0.9999247373170758
1638389114.5874586,181,1638389114,587248086,0,-3428.7509765625,123.74111938476562,0.0,0.0,0.0,-0.012268647088287926,0.9999247373170758
1638389114.6163437,182,1638389114,616065025,0,-3428.885986328125,123.68407440185547,0.0,0.0,0.0,-0.012424432441260376,0.9999228137603985
1638389114.6242268,183,1638389114,624023914,0,-3428.885986328125,123.68407440185547,0.0,0.0,0.0,-0.012424432441260376,0.9999228137603985
1638389114.6536305,184,1638389114,653388023,0,-3428.732177734375,123.85391235351562,0.0,0.0,0.0,-0.011781283045782269,0.999930598276598
1638389114.6601512,185,1638389114,659936904,0,-3428.732177734375,123.85391235351562,0.0,0.0,0.0,-0.011781283045782269,0.999930598276598
1638389114.6926236,186,1638389114,692472934,0,-3428.804443359375,123.82546997070312,0.0,0.0,0.0,-0.011871430628815386,0.999929532084549
1638389114.6959963,187,1638389114,695828914,0,-3428.804443359375,123.82546997070312,0.0,0.0,0.0,-0.011871430628815386,0.999929532084549
1638389114.73067,188,1638389114,730463981,0,-3428.792724609375,123.74447631835938,0.0,0.0,0.0,-0.012530692730811553,0.9999214877877592
1638389114.7312028,189,1638389114,731066942,0,-3428.792724609375,123.74447631835938,0.0,0.0,0.0,-0.012530692730811553,0.9999214877877592
1638389114.7684014,190,1638389114,768161058,0,-3428.792724609375,123.74447631835938,0.0,0.0,0.0,-0.012530692730811553,0.9999214877877592
1638389114.769578,191,1638389114,769392013,0,-3428.85693359375,123.65825653076172,0.0,0.0,0.0,-0.012209604728400854,0.9999254599980821
1638389114.8041463,192,1638389114,803941965,0,-3428.85693359375,123.65825653076172,0.0,0.0,0.0,-0.012209604728400854,0.9999254599980821
1638389114.807936,193,1638389114,807737112,0,-3428.792724609375,123.90032196044922,0.0,0.0,0.0,-0.011629699262449977,0.9999323727608107
1638389114.8400013,194,1638389114,839823007,0,-3428.792724609375,123.90032196044922,0.0,0.0,0.0,-0.011629699262449977,0.9999323727608107
1638389114.8466723,195,1638389114,846460103,0,-3429.19384765625,123.11829376220703,0.0,0.0,0.0,-0.011799533836911768,0.9999303830773578
1638389114.877315,196,1638389114,877108097,0,-3429.19384765625,123.11829376220703,0.0,0.0,0.0,-0.011799533836911768,0.9999303830773578
1638389114.885789,197,1638389114,885473012,0,-3428.77587890625,123.64715576171875,0.0,0.0,0.0,-0.011973974993590594,0.9999283093916548
1638389114.9125087,198,1638389114,912297964,0,-3428.77587890625,123.64715576171875,0.0,0.0,0.0,-0.011973974993590594,0.9999283093916548
