,steerAngle,throttle,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,fwLeftPos,fwRightPos,pose.position.x,pose.position.y,pose.orientation.z,pose.orientation.w
29,-0.0,0.0,-0.3160330057144165,-0.0885849967598915,9.984981536865234,-0.0282450001686811,0.0181189998984336,0.0037299999967217,6.300000190734863,9.300000190734863,83.0999984741211,293.97216796875,317.2412109375,-3428.713134765625,123.89154052734376,-0.0116986906703158,0.9999315679768292
30,-0.0,0.0,-0.3327929973602295,-0.0825999975204467,10.022090911865234,-0.0287779998034238,0.0191849991679191,0.0029309999663382,6.300000190734863,9.300000190734863,83.0999984741211,293.92822265625,317.197265625,-3428.8564453125,123.5658950805664,-0.0124834178382708,0.9999220791037046
31,-0.0,0.0,-0.3351869881153106,-0.0694319978356361,9.981389999389648,-0.0279789995402097,0.0181189998984336,0.0029309999663382,6.300000190734863,9.300000190734863,83.0999984741211,293.97216796875,317.21923828125,-3428.866455078125,123.69568634033205,-0.0124011930769547,0.999923102248502
32,-0.0,0.0,-0.32082200050354,-0.080205000936985,9.981389999389648,-0.0285110007971525,0.0181189998984336,0.0039969999343156,6.300000190734863,9.300000190734863,83.0999984741211,294.01611328125,317.17529296875,-3428.91064453125,123.89884185791016,-0.0127910063257362,0.9999181917322912
33,-0.0,0.0,-0.3339900076389313,-0.1065419986844062,9.982586860656738,-0.0282450001686811,0.0186519995331764,0.0034640000667423,5.400000095367432,8.40000057220459,83.4000015258789,293.9501953125,317.21923828125,-3428.91357421875,123.74724578857422,-0.0127569189756437,0.999918627198358
34,-0.0,0.0,-0.304062008857727,-0.0885849967598915,9.978996276855469,-0.0282450001686811,0.0170540008693933,0.0034640000667423,5.400000095367432,8.40000057220459,83.4000015258789,294.01611328125,317.1533203125,-3428.91357421875,123.74724578857422,-0.0127569189756437,0.999918627198358
35,-0.0,0.0,-0.3004710078239441,-0.0981620028614997,10.006528854370115,-0.0282450001686811,0.0183860007673501,0.0023980000987648,5.400000095367432,8.40000057220459,83.4000015258789,293.9501953125,317.21923828125,-3428.89453125,123.86466979980467,-0.0115915753488357,0.9999328154335833
36,-0.0,0.0,-0.3172309994697571,-0.0993589982390403,9.986178398132324,-0.0287779998034238,0.017587000504136,0.0037299999967217,6.0,8.40000057220459,81.0,293.994140625,317.26318359375,-3428.718994140625,123.8111343383789,-0.0118970373971711,0.9999292277462292
37,-0.0,0.0,-0.3172309994697571,-0.0993589982390403,9.986178398132324,-0.0287779998034238,0.017587000504136,0.0037299999967217,6.0,8.40000057220459,81.0,293.994140625,317.26318359375,-3428.73095703125,123.8699951171875,-0.0117712729536033,0.9999307161664012
38,-0.0,0.0,-0.3172309994697571,-0.0993589982390403,9.986178398132324,-0.0287779998034238,0.017587000504136,0.0037299999967217,6.0,8.40000057220459,81.0,293.994140625,317.26318359375,-3428.837158203125,123.67130279541016,-0.012140650990903,0.9999262995808826
39,-0.0,0.0,-0.3160330057144165,-0.0873880013823509,9.981389999389648,-0.0287779998034238,0.0170540008693933,0.0034640000667423,6.0,10.800000190734863,81.60000610351562,294.01611328125,317.21923828125,-3428.837158203125,123.67130279541016,-0.012140650990903,0.9999262995808826
40,-0.0,0.0,-0.3172309994697571,-0.0646430030465126,10.008923530578612,-0.0279789995402097,0.0178529992699623,0.0031979999039322,6.0,10.800000190734863,81.60000610351562,293.994140625,317.17529296875,-3428.798583984375,123.79053497314452,-0.0124317427588394,0.999922722900114
41,-0.0,0.0,-0.3124420046806335,-0.0849940031766891,9.977798461914062,-0.0285110007971525,0.0173199996352195,0.0029309999663382,6.0,10.800000190734863,81.60000610351562,293.994140625,317.30712890625,-3428.839111328125,123.82418823242188,-0.0122531454580191,0.9999249273952444
42,-0.0,0.0,-0.3100480139255523,-0.0957679972052574,10.012514114379885,-0.0277120005339384,0.0173199996352195,0.0026650000363588,6.0,10.800000190734863,81.60000610351562,293.88427734375,317.197265625,-3428.77294921875,123.83846282958984,-0.0119279104123813,0.9999288599461434
43,0.0384991317987442,0.0,-0.3327929973602295,-0.0790079981088638,9.974207878112791,-0.0279789995402097,0.0170540008693933,0.0029309999663382,5.699999809265137,9.300000190734863,83.69999694824219,293.88427734375,317.26318359375,-3428.77294921875,123.83846282958984,-0.0119279104123813,0.9999288599461434
44,0.1670244187116623,0.0,-0.3435670137405395,-0.1759729981422424,9.903578758239746,-0.0266459994018077,0.0183860007673501,0.0037299999967217,5.699999809265137,9.300000190734863,83.69999694824219,296.54296875,316.23046875,-3428.925537109375,123.84520721435548,-0.0119739302933118,0.9999283099269322
45,0.2519846558570862,0.0,-0.1580169945955276,0.3543410003185272,10.298620223999023,-0.0149219995364546,0.0146549995988607,-0.0117239998653531,5.699999809265137,9.300000190734863,83.69999694824219,294.23583984375,313.9013671875,-3428.758544921875,123.73388671875,-0.0122604725536017,0.9999248375816866
46,0.2617993950843811,0.0,-0.1580169945955276,0.3543410003185272,10.298620223999023,-0.0149219995364546,0.0146549995988607,-0.0117239998653531,5.699999809265137,9.300000190734863,83.69999694824219,293.5546875,313.2421875,-3428.829345703125,123.70010375976562,-0.0121760088327382,0.9999258696567986
47,0.2617993950843811,0.0,-0.6153079867362976,0.044293001294136,10.096311569213867,-0.017587000504136,0.0199849996715784,0.0002659999881871,6.0,9.0,82.79999542236328,291.11572265625,310.078125,-3428.829345703125,123.70010375976562,-0.0121760088327382,0.9999258696567986
48,0.2617993950843811,0.0,-0.1077390015125274,0.3256100118160248,10.344109535217283,-0.0061289998702704,0.0191849991679191,-0.0095929997041821,6.0,9.0,82.79999542236328,291.07177734375,310.31982421875,-3428.81396484375,123.7121353149414,-0.0122608674046922,0.9999248327401838
49,0.2617993950843811,0.0,-0.2861059904098511,0.0670370012521743,10.035259246826172,-0.0178529992699623,0.0178529992699623,0.0034640000667423,6.900000095367432,9.300000190734863,81.9000015258789,290.8740234375,310.341796875,-3428.78564453125,123.9585189819336,-0.0118355567410994,0.9999299573453274
50,0.2617993950843811,0.0,-0.2861059904098511,0.0670370012521743,10.035259246826172,-0.0178529992699623,0.0178529992699623,0.0034640000667423,6.900000095367432,9.300000190734863,81.9000015258789,290.8740234375,310.341796875,-3428.948974609375,123.9205093383789,-0.0119059960857898,0.9999291211166944
51,0.2367368787527084,0.0,-0.2813180088996887,-0.0514749996364116,10.019697189331056,-0.0247809998691082,0.0162540003657341,0.0039969999343156,6.900000095367432,9.300000190734863,81.9000015258789,291.37939453125,310.36376953125,-3428.920166015625,124.02750396728516,-0.0123773483926513,0.9999233976894264
52,0.1038551032543182,0.0,-0.2837119996547699,-0.0742200016975402,9.929914474487305,-0.026112999767065,0.0178529992699623,0.0029309999663382,6.900000095367432,9.300000190734863,81.9000015258789,291.24755859375,310.31982421875,-3428.920166015625,124.02750396728516,-0.0123773483926513,0.9999233976894264
53,0.0,0.0,-0.3076539933681488,-0.0514749996364116,9.986178398132324,-0.027445999905467,0.0181189998984336,0.0039969999343156,5.699999809265137,7.5,83.69999694824219,291.29150390625,310.36376953125,-3428.87939453125,124.00881958007812,-0.0123967752222889,0.999923157029623
54,0.0,0.0,-0.2932890057563782,-0.1412570029497146,10.036456108093262,-0.0351729989051818,0.0170540008693933,0.0026650000363588,5.699999809265137,7.5,83.69999694824219,291.42333984375,310.31982421875,-3428.866943359375,124.08777618408205,-0.0123370829418078,0.9999238952962806
55,0.0,0.0,-0.2645579874515533,-0.080205000936985,10.008923530578612,-0.0402359999716281,0.015188000164926,0.0018649999983608,5.699999809265137,7.5,83.69999694824219,291.42333984375,310.31982421875,-3428.841064453125,124.024169921875,-0.0123723801671696,0.9999234591752506
56,0.0,0.0,-0.2777259945869446,-0.1663960069417953,9.891608238220217,-0.0428999997675418,0.0125240003690123,-0.0066619999706745,5.699999809265137,9.300000190734863,81.30000305175781,291.42333984375,310.31982421875,-3428.841064453125,124.024169921875,-0.0123723801671696,0.9999234591752506
57,0.0,0.0,-0.4381369948387146,0.1927330046892166,9.962236404418944,-0.0482299998402595,0.0170540008693933,-0.0050630001351237,5.699999809265137,9.300000190734863,81.30000305175781,291.42333984375,310.31982421875,-3428.9541015625,123.97158813476562,-0.0123225488952764,0.999924074512022
58,0.0,0.0,-0.3375810086727142,-0.6703739762306213,9.86646842956543,-0.0476970002055168,0.0154550001025199,0.0245149992406368,5.699999809265137,9.300000190734863,81.30000305175781,291.42333984375,310.31982421875,-3428.878662109375,123.98863983154295,-0.0123869840485859,0.9999232783699856
59,0.0,0.0,-0.304062008857727,-0.3639169931411743,9.799431800842283,-0.0341069996356964,0.0170540008693933,0.0061289998702704,5.099999904632568,9.300000190734863,82.5,291.42333984375,310.31982421875,-3428.963623046875,123.99208068847656,-0.0125166364503089,0.9999216638377082
60,0.0,0.0,-0.304062008857727,-0.3639169931411743,9.799431800842283,-0.0341069996356964,0.0170540008693933,0.0061289998702704,5.099999904632568,9.300000190734863,82.5,291.42333984375,310.31982421875,-3428.984130859375,123.66553497314452,-0.0131313677505472,0.9999137798735448
61,0.0,0.0,-0.3315959870815277,-0.0371100008487701,9.98019313812256,-0.0279789995402097,0.0173199996352195,0.0007989999721758,5.099999904632568,9.300000190734863,82.5,280.0634765625,315.966796875,-3429.310791015625,123.51490020751952,-0.0134109978702914,0.9999100685242264
62,0.0,0.0,-0.3220190107822418,-0.0586580000817775,10.05920124053955,-0.0277120005339384,0.0183860007673501,0.0045300000347197,5.099999904632568,9.300000190734863,82.5,280.08544921875,315.9228515625,-3429.310791015625,123.51490020751952,-0.0134109978702914,0.9999100685242264
63,0.0,0.0,-0.3256100118160248,-0.1017529964447021,9.947871208190918,-0.0285110007971525,0.0183860007673501,0.0037299999967217,6.599999904632568,9.0,82.79999542236328,280.1513671875,315.98876953125,-3429.14990234375,123.54074096679688,-0.0132852972863319,0.9999117465436708
64,0.0,0.0,-0.3315959870815277,-0.0622490011155605,10.05920124053955,-0.0266459994018077,0.0183860007673501,0.0047960001975297,6.599999904632568,9.0,82.79999542236328,279.9755859375,315.966796875,-3428.90478515625,123.56878662109376,-0.0130245718804149,0.9999151766661668
65,0.0,0.0,-0.2777259945869446,-0.0622490011155605,9.950265884399414,-0.0277120005339384,0.0178529992699623,0.0037299999967217,6.599999904632568,9.0,82.79999542236328,280.0634765625,316.03271484375,-3429.14990234375,123.56187438964844,-0.0135132347850389,0.9999086920742536
66,0.0,0.0,-0.2992739975452423,-0.0837970003485679,9.995755195617676,-0.0271790008991956,0.0178529992699623,0.0045300000347197,5.099999904632568,9.300000190734863,81.30000305175781,280.08544921875,315.9228515625,-3429.14990234375,123.56187438964844,-0.0135132347850389,0.9999086920742536
67,0.0,0.0,-0.3160330057144165,-0.0730229988694191,9.983783721923828,-0.0282450001686811,0.0183860007673501,0.0029309999663382,5.099999904632568,9.300000190734863,81.30000305175781,280.107421875,315.94482421875,-3429.05712890625,123.8088836669922,-0.0127619616768509,0.9999185628510748
68,0.0,0.0,-0.2980769872665405,-0.1041470021009445,10.008923530578612,-0.0287779998034238,0.0183860007673501,0.0029309999663382,5.099999904632568,9.300000190734863,81.30000305175781,279.95361328125,315.94482421875,-3428.997802734375,123.6811752319336,-0.0130138746847039,0.999915315947151
69,-0.0341594517230987,0.0,-0.3232159912586212,-0.0742200016975402,10.002937316894531,-0.0277120005339384,0.0165209993720054,0.0039969999343156,6.599999904632568,9.600000381469728,82.19999694824219,280.01953125,315.98876953125,-3429.2939453125,123.53753662109376,-0.0133644638519799,0.9999106915649764
70,-0.1583282202482223,0.0,-0.3064570128917694,-0.1161179989576339,9.988572120666504,-0.0282450001686811,0.0173199996352195,0.0034640000667423,6.599999904632568,9.600000381469728,82.19999694824219,278.19580078125,315.98876953125,-3429.2939453125,123.53753662109376,-0.0133644638519799,0.9999106915649764
71,-0.2476449608802795,0.0,-0.4393340051174164,-0.1747760027647018,10.035259246826172,-0.0325080007314682,0.0189190004020929,0.0026650000363588,6.599999904632568,9.600000381469728,82.19999694824219,276.15234375,317.548828125,-3428.91357421875,123.54808044433594,-0.0127941148261066,0.9999181519633576
72,-0.2617993950843811,0.0,-0.4393340051174164,-0.1747760027647018,10.035259246826172,-0.0325080007314682,0.0189190004020929,0.0026650000363588,6.599999904632568,9.600000381469728,82.19999694824219,276.15234375,317.548828125,-3428.916748046875,123.8394775390625,-0.0131518131719673,0.9999135111649856
73,-0.2617993950843811,0.0,-0.4393340051174164,-0.1747760027647018,10.035259246826172,-0.0325080007314682,0.0189190004020929,0.0026650000363588,6.599999904632568,9.600000381469728,82.19999694824219,276.15234375,317.548828125,-3429.0400390625,123.52920532226562,-0.0129880782984637,0.9999156513537094
74,-0.2617993950843811,0.0,-0.3495520055294037,0.3028649985790252,10.354884147644045,-0.041567999869585,0.0199849996715784,0.011990999802947,5.400000095367432,9.0,82.79999542236328,273.18603515625,324.29443359375,-3429.0400390625,123.52920532226562,-0.0129880782984637,0.9999156513537094
75,-0.2617993950843811,0.0,-0.9361289739608764,-0.4525020122528076,9.915549278259276,-0.0530259981751441,0.0277120005339384,0.0101260002702474,5.400000095367432,9.0,82.79999542236328,271.77978515625,325.78857421875,-3429.181884765625,123.61339569091795,-0.0138336999280689,0.9999043097948423
76,-0.2617993950843811,0.0,-0.5147510170936584,0.0047880001366138,9.879636764526367,-0.0354400016367435,0.0178529992699623,0.0125240003690123,6.599999904632568,9.600000381469728,83.4000015258789,271.51611328125,326.25,-3428.94580078125,123.54656219482422,-0.0131681937174323,0.9999132955782816
77,-0.2617993950843811,0.0,0.2094919979572296,0.038306999951601,9.913155555725098,-0.0343739986419677,0.0093259997665882,-0.0069280001334846,6.599999904632568,9.600000381469728,83.4000015258789,271.4501953125,326.513671875,-3429.36474609375,123.17212677001952,-0.0141094860488988,0.9999004562472386
78,-0.2617993950843811,0.0,-0.3770850002765655,-0.2753320038318634,9.947871208190918,-0.0381040014326572,0.0181189998984336,0.0079939998686313,6.599999904632568,9.600000381469728,83.4000015258789,271.4501953125,326.57958984375,-3429.36474609375,123.17212677001952,-0.0141094860488988,0.9999004562472386
79,-0.153971716761589,0.0,-0.3878589868545532,-0.1029499992728233,9.926323890686035,-0.031709000468254,0.0186519995331764,0.0015989999519661,6.599999904632568,9.600000381469728,83.4000015258789,271.42822265625,326.5576171875,-3429.499755859375,123.2671890258789,-0.0142331001870337,0.9998987042991234
80,-0.0254464410245418,0.0,-0.304062008857727,-0.1197099983692169,9.952659606933594,-0.0303770005702972,0.017587000504136,0.0039969999343156,5.400000095367432,8.40000057220459,81.60000610351562,271.51611328125,326.5576171875,-3429.19970703125,123.33504486083984,-0.013584475353536,0.9999077267575088
81,0.0,0.0,-0.3351869881153106,-0.112526997923851,9.981389999389648,-0.0213169995695352,0.0183860007673501,0.0050630001351237,5.400000095367432,8.40000057220459,81.60000610351562,271.51611328125,326.6455078125,-3429.1064453125,123.31461334228516,-0.0131808194930433,0.99991312922548
82,0.0,0.0,-0.1975210011005401,-0.1005560010671615,9.970616340637209,-0.0199849996715784,0.0167870000004768,0.0031979999039322,5.400000095367432,8.40000057220459,81.60000610351562,277.4267578125,326.40380859375,-3429.1064453125,123.31461334228516,-0.0131808194930433,0.99991312922548
83,0.0,0.0,-0.0897819995880127,0.0490810014307498,10.007725715637209,-0.0205179993063211,0.0167870000004768,0.0050630001351237,6.0,10.200000762939451,81.60000610351562,283.7109375,325.96435546875,-3428.974365234375,123.57017517089844,-0.0126243074584133,0.99992031025537
84,0.0,0.0,-0.4094069898128509,-0.2861059904098511,9.856891632080078,-0.0154550001025199,0.0141230002045631,-0.0101260002702474,6.0,10.200000762939451,81.60000610351562,291.4892578125,320.5810546875,-3429.293701171875,123.29796600341795,-0.0137848874475328,0.9999049839250022
85,0.0,0.0,-0.6572059988975525,-0.3196249902248382,9.978996276855469,-0.0111910002306103,0.0231819991022348,-0.0167870000004768,6.0,10.200000762939451,81.60000610351562,291.86279296875,318.8671875,-3429.34619140625,123.37213897705078,-0.0136937205047728,0.9999062366135822
86,0.0,0.0,-0.2370249927043914,-0.1484400033950805,9.904775619506836,-0.0189190004020929,0.0133229997009038,-0.0050630001351237,6.0,7.199999809265137,82.19999694824219,291.7529296875,318.1640625,-3429.34619140625,123.37213897705078,-0.0136937205047728,0.9999062366135822
87,0.0,0.0,-0.2669529914855957,-0.177169993519783,10.020894050598145,-0.0309100002050399,0.0170540008693933,0.0079939998686313,6.0,7.199999809265137,82.19999694824219,291.99462890625,317.900390625,-3429.1396484375,123.47338104248048,-0.0129542340896546,0.9999160903891638
88,0.0,0.0,-0.416590005159378,-0.1268920004367828,9.96463108062744,-0.027445999905467,0.019718000665307,0.0023980000987648,6.0,7.199999809265137,82.19999694824219,291.99462890625,317.92236328125,-3429.437744140625,123.25975036621094,-0.0138688456013855,0.9999038229358286
89,0.0,0.0,-0.2693470120429992,-0.1472429931163787,9.946674346923828,-0.0277120005339384,0.0165209993720054,0.0034640000667423,6.300000190734863,10.5,82.5,292.03857421875,317.98828125,-3429.307861328125,123.36361694335938,-0.013393670307566,0.9999103007748706
90,0.0,0.0,-0.2454050034284591,-0.0275330003350973,10.061595916748049,-0.0269130002707242,0.0178529992699623,0.0026650000363588,6.300000190734863,10.5,82.5,291.9287109375,317.87841796875,-3429.307861328125,123.36361694335938,-0.013393670307566,0.9999103007748706
91,0.0,0.0,-0.3100480139255523,-0.1065419986844062,9.959842681884766,-0.0277120005339384,0.0178529992699623,0.0029309999663382,6.300000190734863,10.5,82.5,291.90673828125,317.92236328125,-3429.216064453125,123.53612518310548,-0.0132436400987988,0.9999122991527476
92,0.0,0.0,-0.2681500017642975,-0.080205000936985,9.937097549438477,-0.0285110007971525,0.0178529992699623,0.0037299999967217,6.300000190734863,10.5,82.5,292.03857421875,317.92236328125,-3429.43505859375,123.4183120727539,-0.0137639188466338,0.9999052727823688
93,0.0,0.0,-0.3268069922924042,-0.1053439974784851,9.951462745666504,-0.0282450001686811,0.017587000504136,0.0047960001975297,5.400000095367432,9.600000381469728,81.60000610351562,292.060546875,317.8564453125,-3429.303955078125,123.42434692382812,-0.0134616833195024,0.9999093874357844
94,0.0,0.0,-0.3268069922924042,-0.1053439974784851,9.951462745666504,-0.0282450001686811,0.017587000504136,0.0047960001975297,5.400000095367432,9.600000381469728,81.60000610351562,292.060546875,317.8564453125,-3429.443115234375,123.2530517578125,-0.0141239154542225,0.9999002525313422
95,0.0,0.0,-0.3196249902248382,-0.1041470021009445,9.984981536865234,-0.0285110007971525,0.0186519995331764,0.0037299999967217,5.400000095367432,9.600000381469728,81.60000610351562,292.0166015625,317.900390625,-3429.443115234375,123.2530517578125,-0.0141239154542225,0.9999002525313422
96,0.0,0.0,-0.3579320013523102,-0.0706290006637573,9.998148918151855,-0.0282450001686811,0.0181189998984336,0.0029309999663382,6.599999904632568,9.600000381469728,82.19999694824219,291.99462890625,317.900390625,-3429.43505859375,123.30188751220705,-0.0143848203828941,0.9998965331185782
97,0.0,0.0,-0.3315959870815277,-0.0861909985542297,9.986178398132324,-0.0287779998034238,0.0181189998984336,0.0034640000667423,6.599999904632568,9.600000381469728,82.19999694824219,292.03857421875,317.87841796875,-3429.442626953125,123.44937133789062,-0.0137469582733831,0.9999055061045669
98,0.0,0.0,-0.3303990066051483,-0.1041470021009445,10.019697189331056,-0.027445999905467,0.0186519995331764,0.0037299999967217,6.599999904632568,9.600000381469728,82.19999694824219,292.060546875,317.87841796875,-3429.577392578125,123.24724578857422,-0.0146604832789296,0.9998925293400428
