Time,time,fwLeftPos,fwRightPos
1638389565.8022568,1638389565818619044,74.3994140625,113.203125
1638389565.8048985,1638389565821119395,74.15771484375,113.1591796875
1638389565.807184,1638389565822996794,74.02587890625,113.2470703125
1638389565.8094854,1638389565825202778,74.24560546875,113.1591796875
1638389565.811779,1638389565827396367,74.091796875,113.13720703125
1638389565.8138177,1638389565829584747,74.24560546875,113.0712890625
1638389565.815961,1638389565831846043,74.24560546875,113.22509765625
1638389565.8194356,1638389565835643548,74.267578125,113.115234375
1638389565.8408797,1638389565857048354,74.20166015625,113.18115234375
1638389565.8444343,1638389565860606491,74.0478515625,113.115234375
1638389565.8474152,1638389565863494853,74.20166015625,113.22509765625
1638389565.8503428,1638389565865742711,74.24560546875,113.09326171875
1638389565.8524911,1638389565867975674,74.02587890625,113.1591796875
1638389565.8545198,1638389565870089785,74.11376953125,113.2470703125
1638389565.8574936,1638389565872323373,74.59716796875,113.13720703125
1638389565.859786,1638389565875570215,74.28955078125,113.115234375
1638389565.8646634,1638389565878428734,74.53125,113.2470703125
1638389565.8667436,1638389565880514149,74.11376953125,113.203125
1638389565.866805,1638389565882722737,74.4873046875,113.291015625
1638389565.8688316,1638389565884886899,74.15771484375,113.13720703125
1638389565.870915,1638389565887065644,74.28955078125,113.203125
1638389565.8731227,1638389565889229390,74.15771484375,113.22509765625
1638389565.8755014,1638389565891563079,74.37744140625,113.203125
1638389565.880386,1638389565895148298,74.24560546875,113.203125
1638389565.8828294,1638389565898176813,74.0478515625,113.22509765625
1638389565.8846636,1638389565900365506,74.20166015625,113.1591796875
1638389565.886734,1638389565902566074,74.37744140625,113.13720703125
1638389565.8887491,1638389565904755600,74.2236328125,113.26904296875
1638389565.8906643,1638389565906957001,74.443359375,113.18115234375
1638389565.8930337,1638389565909150902,74.37744140625,113.203125
1638389565.8954365,1638389565911405635,74.267578125,113.203125
1638389565.8976667,1638389565914048951,74.24560546875,113.203125
1638389565.9012136,1638389565917503236,74.20166015625,113.13720703125
1638389565.9037359,1638389565920071398,74.15771484375,113.1591796875
1638389565.905872,1638389565922284882,74.2236328125,113.13720703125
1638389565.9082818,1638389565924486283,74.33349609375,113.22509765625
1638389565.9102962,1638389565926717267,74.33349609375,113.291015625
1638389565.9124794,1638389565928890804,74.267578125,113.203125
1638389565.9148366,1638389565931108871,74.3115234375,113.203125
1638389565.9169438,1638389565933328032,74.24560546875,113.203125
1638389565.9404333,1638389565956602217,74.35546875,113.18115234375
1638389565.9443128,1638389565960609664,74.3115234375,113.115234375
1638389565.9467125,1638389565962880647,74.1796875,113.09326171875
1638389565.948804,1638389565965141734,74.42138671875,113.18115234375
1638389565.9545588,1638389565967365426,74.37744140625,113.1591796875
1638389565.9545712,1638389565969509016,74.24560546875,113.13720703125
1638389565.9566827,1638389565971772707,74.35546875,113.1591796875
1638389565.959297,1638389565975679271,74.15771484375,113.203125
1638389565.9616477,1638389565977929525,74.267578125,113.203125
1638389565.9638708,1638389565980181446,74.1796875,113.09326171875
1638389565.9659512,1638389565982379305,74.24560546875,113.203125
1638389565.9681134,1638389565984503416,74.24560546875,113.22509765625
1638389565.9703531,1638389565986701692,74.267578125,113.09326171875
1638389565.9726267,1638389565988948717,74.20166015625,113.22509765625
1638389565.974864,1638389565991137202,74.20166015625,113.203125
1638389565.9770715,1638389565993324072,74.24560546875,113.13720703125
1638389565.9837563,1638389565999721769,74.15771484375,113.115234375
1638389565.9867146,1638389566002452844,74.37744140625,113.18115234375
1638389565.988615,1638389566003444329,74.3115234375,113.203125
1638389565.9886684,1638389566004436855,74.1796875,113.13720703125
1638389565.99496,1638389566006552425,74.15771484375,113.2470703125
1638389565.9950044,1638389566008735076,74.1357421875,113.2470703125
1638389565.99501,1638389566010941165,74.46533203125,113.115234375
1638389565.9973814,1638389566013665470,74.3115234375,113.18115234375
1638389566.002005,1638389566018267955,74.35546875,113.0712890625
1638389566.0040016,1638389566019877758,74.3994140625,113.18115234375
1638389566.006479,1638389566022071399,74.42138671875,113.115234375
1638389566.008516,1638389566024247697,74.37744140625,113.2470703125
1638389566.010466,1638389566026441130,74.28955078125,113.22509765625
1638389566.012491,1638389566028707686,74.3115234375,113.18115234375
1638389566.0146277,1638389566030954243,74.35546875,113.18115234375
1638389566.0167432,1638389566033083823,74.15771484375,113.18115234375
1638389566.0536118,1638389566069635692,74.33349609375,113.18115234375
1638389566.057375,1638389566073707566,74.28955078125,113.1591796875
1638389566.0612483,1638389566077573924,74.24560546875,113.13720703125
1638389566.0636117,1638389566079978498,74.33349609375,113.13720703125
1638389566.0656657,1638389566082079902,74.20166015625,113.203125
1638389566.0680187,1638389566084362707,74.35546875,113.18115234375
1638389566.07013,1638389566086472340,74.20166015625,113.13720703125
1638389566.0725632,1638389566088731136,74.3115234375,113.2470703125
1638389566.0745392,1638389566090832645,74.20166015625,113.18115234375
1638389566.0768225,1638389566093154355,74.2236328125,113.26904296875
1638389566.0812724,1638389566097591845,74.06982421875,113.09326171875
1638389566.0847073,1638389566100190111,74.37744140625,113.1591796875
1638389566.0864885,1638389566102035585,74.1357421875,113.13720703125
1638389566.0884597,1638389566104240267,74.267578125,113.18115234375
1638389566.0905092,1638389566106471407,74.33349609375,113.1591796875
1638389566.092499,1638389566108700308,74.11376953125,113.18115234375
1638389566.0948567,1638389566110829628,74.3115234375,113.203125
1638389566.0972326,1638389566113487060,74.267578125,113.1591796875
1638389566.101309,1638389566117574038,74.37744140625,113.22509765625
1638389566.1036725,1638389566119852833,74.267578125,113.1591796875
1638389566.1060312,1638389566122031839,74.2236328125,113.13720703125
1638389566.1081245,1638389566124313291,74.06982421875,113.22509765625
1638389566.110321,1638389566126461516,74.35546875,113.203125
1638389566.1125147,1638389566128734635,74.35546875,113.18115234375
1638389566.1144974,1638389566130829685,74.091796875,113.1591796875
1638389566.1167893,1638389566133147125,74.11376953125,113.1591796875
1638389566.1535404,1638389566169654308,74.28955078125,113.22509765625
1638389566.1589699,1638389566173617122,74.33349609375,113.1591796875
1638389566.1614087,1638389566177669830,74.42138671875,113.1591796875
1638389566.1639183,1638389566180017061,74.3115234375,113.13720703125
1638389566.1660757,1638389566182195130,74.267578125,113.1591796875
1638389566.168125,1638389566184318356,74.33349609375,113.203125
1638389566.170127,1638389566186489133,74.28955078125,113.1591796875
1638389566.1726394,1638389566188782564,74.35546875,113.18115234375
1638389566.1746204,1638389566190914071,74.33349609375,113.203125
1638389566.1773388,1638389566193129222,74.37744140625,113.09326171875
1638389566.181346,1638389566197592388,74.28955078125,113.203125
1638389566.183893,1638389566200220185,74.35546875,113.09326171875
1638389566.1858623,1638389566202014670,74.1357421875,113.18115234375
1638389566.1879044,1638389566204215811,74.267578125,113.26904296875
1638389566.1904457,1638389566206480805,74.1796875,113.0712890625
1638389566.1925156,1638389566208659238,74.35546875,113.1591796875
1638389566.1949103,1638389566211217557,74.28955078125,113.13720703125
1638389566.1973631,1638389566213518488,74.091796875,113.18115234375
1638389566.2009814,1638389566217332556,74.3994140625,113.13720703125
1638389566.2038445,1638389566219757858,74.35546875,113.115234375
1638389566.2060318,1638389566221931135,74.1357421875,113.203125
1638389566.2083106,1638389566224061288,74.3115234375,113.18115234375
1638389566.2103062,1638389566226243732,74.1357421875,113.13720703125
1638389566.2123113,1638389566228502945,74.443359375,113.09326171875
1638389566.2147403,1638389566230727991,74.11376953125,113.18115234375
1638389566.2171378,1638389566232877936,74.3115234375,113.18115234375
1638389566.2531466,1638389566269248038,74.1357421875,113.1591796875
1638389566.2571306,1638389566273409806,74.20166015625,113.1591796875
1638389566.261115,1638389566277403661,74.20166015625,113.22509765625
1638389566.263433,1638389566279774850,74.33349609375,113.203125
1638389566.2656677,1638389566281914586,74.20166015625,113.203125
1638389566.2679126,1638389566284098124,74.28955078125,113.203125
1638389566.2699971,1638389566286299994,74.2236328125,113.203125
1638389566.27219,1638389566288516291,74.1796875,113.1591796875
1638389566.2742388,1638389566290613112,74.24560546875,113.18115234375
1638389566.2766314,1638389566292961853,74.2236328125,113.1591796875
1638389566.2809186,1638389566297208619,74.24560546875,113.18115234375
1638389566.283439,1638389566299849644,74.1357421875,113.115234375
1638389566.286199,1638389566301784438,74.091796875,113.1591796875
1638389566.2881775,1638389566303975788,74.1357421875,113.13720703125
1638389566.2901711,1638389566306259843,74.35546875,113.203125
1638389566.2928684,1638389566308330415,74.20166015625,113.09326171875
1638389566.2948427,1638389566311038678,74.24560546875,113.18115234375
1638389566.2973657,1638389566313216747,74.35546875,113.18115234375
1638389566.3011796,1638389566316984775,74.28955078125,113.13720703125
1638389566.3034418,1638389566319315496,74.2236328125,113.1591796875
1638389566.3053863,1638389566321605541,74.267578125,113.115234375
1638389566.3074517,1638389566323784183,74.24560546875,113.0712890625
1638389566.3095949,1638389566325930794,74.24560546875,113.18115234375
1638389566.3118477,1638389566328180788,74.37744140625,113.13720703125
1638389566.3139858,1638389566330320733,74.267578125,113.1591796875
1638389566.3162112,1638389566332595830,74.35546875,113.13720703125
1638389566.3530436,1638389566369114679,74.0478515625,113.18115234375
1638389566.3570385,1638389566373250041,74.24560546875,113.18115234375
1638389566.3623133,1638389566377354518,74.37744140625,113.26904296875
1638389566.3649552,1638389566379742165,74.35546875,113.115234375
1638389566.366933,1638389566381847163,74.1796875,113.18115234375
1638389566.3689883,1638389566384109344,74.0478515625,113.115234375
1638389566.3711674,1638389566386259341,74.24560546875,113.18115234375
1638389566.3731298,1638389566388503814,74.24560546875,113.18115234375
1638389566.375095,1638389566390598968,74.20166015625,113.09326171875
1638389566.3772326,1638389566392879170,74.15771484375,113.203125
1638389566.3809912,1638389566397309784,74.28955078125,113.22509765625
1638389566.3834965,1638389566399825553,74.33349609375,113.115234375
1638389566.3855095,1638389566401833730,74.1796875,113.115234375
1638389566.3878462,1638389566404079089,74.46533203125,113.1591796875
1638389566.3900683,1638389566406312260,74.37744140625,113.203125
1638389566.3921497,1638389566408418508,74.3115234375,113.115234375
1638389566.3949208,1638389566411085783,74.02587890625,113.13720703125
1638389566.396975,1638389566413282393,74.42138671875,113.1591796875
1638389566.4009185,1638389566417219270,74.24560546875,113.1591796875
1638389566.4034195,1638389566419470514,74.3994140625,113.09326171875
1638389566.405372,1638389566421700613,74.33349609375,113.203125
1638389566.407608,1638389566423933108,74.2236328125,113.203125
1638389566.4098766,1638389566426114874,74.1796875,113.203125
1638389566.4119313,1638389566428262579,74.267578125,113.1591796875
1638389566.4140928,1638389566430452106,74.1357421875,113.13720703125
1638389566.4164894,1638389566432802983,74.1796875,113.1591796875
1638389566.4531598,1638389566469219126,74.15771484375,113.203125
1638389566.457631,1638389566473406570,74.28955078125,113.18115234375
1638389566.462596,1638389566477516203,74.3115234375,113.1591796875
1638389566.4652228,1638389566479844633,74.15771484375,113.18115234375
1638389566.4673176,1638389566481999994,74.20166015625,113.203125
1638389566.469426,1638389566484240978,74.4873046875,113.13720703125
1638389566.4713955,1638389566486365975,74.35546875,113.22509765625
1638389566.4733603,1638389566488609823,74.0478515625,113.22509765625
1638389566.4754393,1638389566490732373,74.28955078125,113.22509765625
1638389566.4802594,1638389566493457146,74.1796875,113.26904296875
1638389566.4827778,1638389566497317515,74.1796875,113.22509765625
