Time,time,range
1638389635.0760121,1638389635086347495,1514
1638389635.171928,1638389635185659294,1784
1638389635.272891,1638389635286219936,2815
1638389635.372605,1638389635385940533,1160
1638389635.4690893,1638389635482876160,921
1638389635.5691688,1638389635583042117,1221
1638389635.6731453,1638389635683392709,1303
1638389635.7682576,1638389635781994203,1671
1638389635.8664937,1638389635880064974,1434
1638389635.9677892,1638389635979955518,3500
1638389636.109403,1638389636119335734,3741
1638389636.2068446,1638389636219878531,3885
1638389636.262698,1638389636276500933,4103
1638389636.3635426,1638389636377199093,448
1638389636.4611988,1638389636474938688,995
1638389636.590215,1638389636575179144,1382
1638389636.659998,1638389636673509619,2487
1638389636.7603786,1638389636773418933,2307
1638389636.8601854,1638389636873810272,1624
1638389636.9606621,1638389636973976562,2650
1638389637.1010633,1638389637114564762,1614
1638389637.1965017,1638389637209966170,2089
1638389637.254517,1638389637267920654,2221
1638389637.3553488,1638389637369126849,2276
1638389637.4541316,1638389637467661769,2314
1638389637.5572531,1638389637570989297,2383
1638389637.6597161,1638389637673039338,2349
1638389637.7502885,1638389637763992405,2347
1638389637.8510776,1638389637863325441,2287
1638389637.9586973,1638389637971874377,2349
1638389638.1103885,1638389638102820769,2558
1638389638.1896605,1638389638202924964,2765
1638389638.2600663,1638389638273134289,2805
1638389638.3601408,1638389638373081141,2050
1638389638.4599264,1638389638472892578,1504
1638389638.560154,1638389638573299634,1457
1638389638.6576657,1638389638671208328,1684
1638389638.758015,1638389638771436636,1455
1638389638.8606548,1638389638873842735,1963
1638389638.960529,1638389638974241615,3789
1638389639.0582535,1638389639071854440,3914
1638389639.1472971,1638389639160337930,3324
1638389639.2789216,1638389639292522571,3197
1638389639.3790305,1638389639392791158,3243
1638389639.4769707,1638389639490533988,3356
1638389639.5768645,1638389639590526693,3404
1638389639.6743717,1638389639687994056,3412
1638389639.7768538,1638389639789538569,3397
1638389639.8746421,1638389639888017590,3418
1638389639.9729445,1638389639985913856,3395
1638389640.075323,1638389640088848164,3401
1638389640.1722732,1638389640185997008,3407
1638389640.270124,1638389640283486005,3408
1638389640.3703494,1638389640383815027,3392
1638389640.4727852,1638389640486008877,3388
1638389640.5674963,1638389640581158624,3411
1638389640.670075,1638389640681701187,3408
1638389640.7681983,1638389640781829170,3379
1638389640.86798,1638389640880805757,3392
1638389640.9681304,1638389640980917386,3521
1638389641.0676756,1638389641080624659,3729
1638389641.1223059,1638389641135593381,3919
1638389641.2282128,1638389641233419373,3256
1638389641.3200946,1638389641333729353,661
1638389641.4185429,1638389641432089038,707
1638389641.5186493,1638389641532247144,1523
1638389641.6169808,1638389641630630683,2308
1638389641.7172437,1638389641730254055,1676
1638389641.8151307,1638389641828813686,3516
1638389641.9151444,1638389641928815439,3274
1638389642.012875,1638389642026540447,1960
1638389642.1150901,1638389642126535501,1300
1638389642.2316635,1638389642228028615,789
1638389642.3113852,1638389642324982133,675
1638389642.4117503,1638389642425191769,1659
1638389642.51059,1638389642523678555,3051
1638389642.611131,1638389642624498758,3233
1638389642.7107303,1638389642724325845,3067
1638389642.8065908,1638389642819924635,1114
1638389642.9063385,1638389642919988335,3197
1638389643.0063667,1638389643019668395,3022
1638389643.1069584,1638389643117758745,2847
1638389643.2045362,1638389643217664808,3281
1638389643.3016846,1638389643315251256,2841
1638389643.4087646,1638389643415972365,3095
1638389643.501532,1638389643514798386,2932
1638389643.6058004,1638389643614159818,2986
1638389643.6987526,1638389643712038452,3473
1638389643.7997577,1638389643812952840,3186
1638389643.8983107,1638389643911829693,3168
1638389643.996467,1638389644009909576,2602
1638389644.0962439,1638389644109908210,3045
1638389644.1945198,1638389644207876653,3104
1638389644.29468,1638389644308111118,2435
1638389644.3942876,1638389644407856004,3322
1638389644.4938369,1638389644507335632,3210
1638389644.5953681,1638389644607933375,3118
1638389644.6941526,1638389644707652324,3054
1638389644.7930908,1638389644805844879,3010
1638389644.8937793,1638389644906049293,3164
1638389644.9939272,1638389645003000556,3011
1638389645.0880291,1638389645101578284,2831
1638389645.1855626,1638389645199147373,3175
1638389645.2857246,1638389645299235088,2940
1638389645.389518,1638389645402879857,3035
