Time,time,range
1638389614.6101584,1638389614624402811,922
1638389614.709614,1638389614724018605,919
1638389614.8095677,1638389614824006216,915
1638389614.9141223,1638389614928444180,893
1638389615.0093365,1638389615023730457,908
1638389615.1096315,1638389615124085064,904
1638389615.2075121,1638389615221885801,913
1638389615.3479078,1638389615321816039,926
1638389615.407672,1638389615421995492,932
1638389615.507889,1638389615521902917,943
1638389615.607807,1638389615621900602,942
1638389615.707607,1638389615721989744,946
1638389615.8074768,1638389615821070827,946
1638389615.9105704,1638389615923836181,951
1638389616.0091927,1638389616023070079,957
1638389616.1166644,1638389616123378978,963
1638389616.2063632,1638389616220854532,969
1638389616.3091083,1638389616320977966,968
1638389616.407478,1638389616421582903,973
1638389616.5080535,1638389616522078675,981
1638389616.6076372,1638389616621453056,994
1638389616.7078114,1638389616722024035,1000
1638389616.80777,1638389616822168250,1011
1638389616.9076316,1638389616921587318,1026
1638389617.008065,1638389617022331059,1043
1638389617.108465,1638389617122447795,1065
1638389617.2091074,1638389617222789007,1088
1638389617.314158,1638389617328424833,1124
1638389617.4090297,1638389617422892481,1148
1638389617.508579,1638389617522064699,1201
1638389617.6079636,1638389617622342526,1286
1638389617.7080555,1638389617722083799,1434
1638389617.8033757,1638389617817713461,1790
1638389617.9034474,1638389617917862280,2619
1638389618.0034313,1638389618017768085,2992
1638389618.1037176,1638389618118071662,3181
1638389618.203495,1638389618217818529,3253
1638389618.3034132,1638389618317828204,3327
1638389618.4036736,1638389618417999544,3396
1638389618.5039093,1638389618518246507,3433
1638389618.603407,1638389618617585046,3470
1638389618.6760597,1638389618674459217,3460
1638389618.7615554,1638389618775790384,3491
1638389618.8602204,1638389618874542629,3444
1638389618.960408,1638389618974689490,3312
1638389619.0605338,1638389619074477829,3600
1638389619.160281,1638389619174652992,3112
1638389619.2606883,1638389619274624668,2674
1638389619.3599372,1638389619374188277,2445
1638389619.4599206,1638389619474259951,2520
1638389619.5600996,1638389619574493707,2524
1638389619.6609933,1638389619674402780,2503
1638389619.7598617,1638389619774218260,2556
1638389619.861536,1638389619875466533,2594
1638389619.958038,1638389619972388511,2608
1638389620.0812483,1638389620072108746,2543
1638389620.1577225,1638389620172026954,2233
1638389620.2579682,1638389620271888392,1142
1638389620.3613424,1638389620375250097,1197
1638389620.4576974,1638389620471964753,955
1638389620.5826476,1638389620571919992,813
1638389620.6985252,1638389620712718961,1284
1638389620.7983596,1638389620812674616,1280
1638389620.9010158,1638389620914962220,1303
1638389621.000347,1638389621014601112,1316
1638389621.0985675,1638389621112752228,1343
1638389621.198843,1638389621213032275,1352
1638389621.299303,1638389621313043367,1371
1638389621.4002364,1638389621413746690,1389
1638389621.4990225,1638389621512987636,1426
1638389621.598707,1638389621612934459,1460
1638389621.6989436,1638389621712825396,1483
1638389621.7985697,1638389621812818155,1532
1638389621.8963666,1638389621910620787,1621
1638389622.000297,1638389622010629277,2088
1638389622.0964594,1638389622110710024,2776
1638389622.1962318,1638389622210487755,3316
1638389622.296644,1638389622310624075,3472
1638389622.4024887,1638389622411609186,3528
1638389622.4982393,1638389622511852744,3598
1638389622.5971987,1638389622610828922,3690
1638389622.697365,1638389622711051178,3743
1638389622.796971,1638389622810529590,3790
1638389622.857202,1638389622870960846,3793
1638389623.0024881,1638389623015865345,3892
1638389623.0527706,1638389623066983606,3894
1638389623.1522799,1638389623166446465,3799
1638389623.2568328,1638389623269814119,3308
1638389623.3526344,1638389623366859665,3133
1638389623.4528482,1638389623466854549,2977
1638389623.5563817,1638389623570165589,1625
1638389623.6525922,1638389623666799213,885
1638389623.7566226,1638389623770317855,1450
1638389623.8579469,1638389623870551850,1680
1638389623.9570892,1638389623971141310,1250
1638389624.0567014,1638389624070876003,1119
1638389624.1582074,1638389624171481316,936
1638389624.2568326,1638389624270418890,1087
1638389624.3559978,1638389624369329329,1017
1638389624.4561741,1638389624469210485,1010
1638389624.556137,1638389624569708092,985
1638389624.650371,1638389624664419469,1108
1638389624.7519383,1638389624764486560,1012
1638389624.8504972,1638389624864578963,956
1638389624.9565113,1638389624970121299,942
1638389625.057042,1638389625070437672,833
1638389625.1498244,1638389625163721220,959
1638389625.2491288,1638389625263236568,1008
1638389625.352397,1638389625363709769,1280
1638389625.4517941,1638389625463711673,1867
1638389625.552999,1638389625563767847,1988
1638389625.64945,1638389625663595274,2952
1638389625.7490947,1638389625763194215,2751
1638389625.8569026,1638389625870967482,2349
1638389625.9570544,1638389625971154957,2425
1638389626.0485015,1638389626062367762,2998
1638389626.1493583,1638389626162263594,2865
1638389626.3228202,1638389626262691139,3223
1638389626.3502123,1638389626363860914,2212
1638389626.4490535,1638389626462127026,2576
1638389626.5490701,1638389626562268533,2583
1638389626.6588848,1638389626671945654,2625
1638389626.7496128,1638389626763430597,3481
1638389626.8481395,1638389626862228682,832
1638389626.967781,1638389626978879522,1080
1638389627.0486991,1638389627062106764,1374
1638389627.1585846,1638389627172053696,1348
1638389627.2487195,1638389627262723668,1987
1638389627.3491027,1638389627362855246,2669
1638389627.4576695,1638389627471108552,3062
1638389627.546228,1638389627560082971,1598
1638389627.6474361,1638389627660106531,1394
1638389627.7617445,1638389627773143009,1242
1638389627.8473775,1638389627860470000,1299
1638389627.9485471,1638389627961665577,1504
1638389628.0473106,1638389628061098686,3623
1638389628.1481926,1638389628161792727,3537
1638389628.247834,1638389628261291469,3443
1638389628.3601348,1638389628374048443,3317
1638389628.460193,1638389628474009002,3295
1638389628.5873735,1638389628600988780,3360
1638389628.6872382,1638389628700989600,3384
1638389628.7818513,1638389628795880374,3350
1638389628.8819509,1638389628895851350,3391
1638389628.9884312,1638389628995790869,3379
1638389629.0848894,1638389629095960247,3370
1638389629.1827996,1638389629196242490,3379
1638389629.284244,1638389629297874144,3377
1638389629.382506,1638389629396358595,3441
1638389629.4838955,1638389629497593587,3378
1638389629.5825517,1638389629596121944,3359
1638389629.680238,1638389629694018745,3350
1638389629.7436726,1638389629757338909,3304
1638389629.8807707,1638389629893625689,3100
1638389629.9819567,1638389629995425623,2987
1638389630.0796049,1638389630093358380,2827
1638389630.1794915,1638389630193178512,2639
1638389630.2811222,1638389630293435151,2550
1638389630.379799,1638389630393389396,2234
1638389630.479747,1638389630493536401,2075
1638389630.5797956,1638389630593411428,2043
1638389630.6797197,1638389630693335050,2018
1638389630.7797809,1638389630793343201,2029
1638389630.918416,1638389630893679630,2017
1638389630.9781077,1638389630991983947,2029
1638389631.0779665,1638389631091872951,2044
1638389631.178305,1638389631192224504,2046
1638389631.2815843,1638389631292381424,2034
1638389631.378896,1638389631392628916,2029
1638389631.478749,1638389631492558599,2068
1638389631.581443,1638389631592429168,2043
1638389631.678351,1638389631692282185,2034
1638389631.7783513,1638389631792311450,2042
1638389631.8991857,1638389631891389580,2024
1638389631.9777415,1638389631991265825,2051
1638389632.078481,1638389632092188797,2082
1638389632.1557388,1638389632169491921,2082
1638389632.257745,1638389632271172594,2074
1638389632.3443754,1638389632356271467,2237
1638389632.4460132,1638389632458381615,2461
1638389632.5568037,1638389632569638488,2227
1638389632.643942,1638389632657206136,1466
1638389632.7867978,1638389632790335481,3842
1638389632.8770974,1638389632890274715,4032
1638389632.9433665,1638389632957085348,1418
1638389633.0435588,1638389633057117352,1321
1638389633.1448524,1638389633157042231,1298
1638389633.243117,1638389633256895913,1408
1638389633.3434827,1638389633357269381,2152
1638389633.4762547,1638389633489493918,1735
1638389633.5756114,1638389633589535931,1718
1638389633.6586268,1638389633671586832,880
1638389633.747621,1638389633758621848,2940
1638389633.8492513,1638389633859065836,1666
1638389633.958153,1638389633971374907,1437
1638389634.0564933,1638389634069806273,1471
1638389634.15709,1638389634169958670,1434
1638389634.2564468,1638389634269936224,1433
1638389634.344162,1638389634356642146,1406
1638389634.442982,1638389634456527514,1485
1638389634.5559292,1638389634569576495,1379
1638389634.6589699,1638389634672487821,1394
1638389634.7435033,1638389634756646478,1353
1638389634.843792,1638389634856521898,1387
1638389634.9589043,1638389634969596140,1296
1638389635.0443268,1638389635056699464,1433
1638389635.142148,1638389635155866005,1386
1638389635.2567303,1638389635270127079,1410
1638389635.3435242,1638389635355920579,1247
1638389635.444737,1638389635457920372,1411
1638389635.5571704,1638389635570485943,1448
1638389635.6455824,1638389635658086144,1432
1638389635.743855,1638389635757455443,1438
1638389635.84354,1638389635857305466,1411
1638389635.943775,1638389635957096949,1433
1638389636.0684168,1638389636082189804,1629
1638389636.1714485,1638389636182491978,2161
1638389636.2676382,1638389636281408749,2660
